date,image_idx_0_based,day_index_1_based,hres_180x240_available_in_python_output,roi_x490_72x117_available,step00_raw_roi_available,step00_norm_roi_available,existing_filipa_hres_nc_for_date,predmodel_1_exists_for_target_date,all_17_predmodels_exist_for_target_date,predmodel_1_path,class_id,class_label,hres_shape,roi_shape,step00_shape,hres_valid_fraction,roi_valid_fraction,step00_valid_fraction,roi_matches_step00_raw_equal_nan,predmodel_folder_expected,predmodel_expected_depth_count,predmodel_existing_depth_count,TEMPpred_STD_exists_for_date
2024-07-03,249,250,True,True,True,True,,False,False,,1,C01_frontal,"[180, 240]","[72, 117]","[72, 117]",0.6150462962962963,0.9501424501424501,0.9501424501424501,True,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\data\dadosParaPedro_Fresnel\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20240702,17,0,False
2024-07-04,250,251,True,True,True,True,,False,False,,1,C01_frontal,"[180, 240]","[72, 117]","[72, 117]",0.6150462962962963,0.9501424501424501,0.9501424501424501,True,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\data\dadosParaPedro_Fresnel\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20240703,17,0,False
2023-12-22,55,56,True,True,True,True,,False,False,,6,C06_mixed,"[180, 240]","[72, 117]","[72, 117]",0.6150462962962963,0.9501424501424501,0.9501424501424501,True,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\data\dadosParaPedro_Fresnel\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20231221,17,0,False
2023-12-17,50,51,True,True,True,True,,False,False,,6,C06_mixed,"[180, 240]","[72, 117]","[72, 117]",0.6150462962962963,0.9501424501424501,0.9501424501424501,True,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\data\dadosParaPedro_Fresnel\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20231216,17,0,False
