scope,prototype_key,prototype_name,prototype_regime_label,row,col,lat,lon,temp_mean,temp_std,region_label,region_label_id,boundary_score,gradient_magnitude,gradient_direction,distance_to_boundary,region_id
global,class_05,prototype_class_05,single_gradient,0,64,39.38888931274414,-9.187187194824219,1.2325144,0.5270042,single_gradient,0,0.35,2.9121299,2.5443146,,1
global,class_05,prototype_class_05,single_gradient,0,65,39.38888931274414,-9.181431770324707,1.2186626,0.5280673,single_gradient,0,0.35,2.9275293,2.5355344,,1
global,class_05,prototype_class_05,single_gradient,0,66,39.38888931274414,-9.175675392150879,1.2048109,0.52929544,single_gradient,0,0.35,2.9449692,2.5272756,,1
global,class_05,prototype_class_05,single_gradient,0,67,39.38888931274414,-9.169919967651367,1.1909591,0.53068733,single_gradient,0,0.35,2.9616375,2.518886,,1
global,class_05,prototype_class_05,single_gradient,0,68,39.38888931274414,-9.164164543151855,1.1771072,0.53224176,single_gradient,0,0.35,3.0211089,2.5208418,,1
global,class_05,prototype_class_05,single_gradient,0,69,39.38888931274414,-9.158408164978027,1.1626642,0.5314358,single_gradient,0,0.35,3.092504,2.529852,,1
global,class_05,prototype_class_05,single_gradient,0,70,39.38888931274414,-9.152652740478516,1.1479583,0.52965903,single_gradient,0,0.35,3.1212792,2.5308757,,1
global,class_05,prototype_class_05,single_gradient,0,71,39.38888931274414,-9.146897315979004,1.1332523,0.5280317,single_gradient,0,0.35,3.1278949,2.526917,,1
global,class_05,prototype_class_05,single_gradient,0,72,39.38888931274414,-9.141140937805176,1.1185465,0.5265555,single_gradient,0,0.35,3.1334875,2.52275,,1
global,class_05,prototype_class_05,single_gradient,0,73,39.38888931274414,-9.135385513305664,1.1038405,0.5252312,single_gradient,0,0.35,3.1445148,2.5198143,,1
global,class_05,prototype_class_05,single_gradient,0,74,39.38888931274414,-9.129630088806152,1.0891345,0.52406025,single_gradient,0,0.35,3.1526427,2.5162172,,1
global,class_05,prototype_class_05,single_gradient,0,75,39.38888931274414,-9.123873710632324,1.0744288,0.5230436,single_gradient,0,0.35,3.1578715,2.5119927,,1
global,class_05,prototype_class_05,single_gradient,0,76,39.38888931274414,-9.118118286132812,1.0597228,0.52218205,single_gradient,0,0.35,3.1734264,2.5101335,,1
global,class_05,prototype_class_05,single_gradient,0,77,39.38888931274414,-9.1123628616333,1.0449467,0.52141994,single_gradient,0,0.35,3.2139204,2.514562,,1
global,class_05,prototype_class_05,single_gradient,0,78,39.38888931274414,-9.106606483459473,1.0297842,0.52050585,single_gradient,0,0.35,3.2419732,2.519195,,1
global,class_05,prototype_class_05,single_gradient,0,79,39.38888931274414,-9.100851058959961,1.0146215,0.5197539,single_gradient,0,0.35,3.2444987,2.518119,,1
global,class_05,prototype_class_05,single_gradient,0,80,39.38888931274414,-9.09509563446045,0.9994589,0.5191651,single_gradient,0,0.35,3.246304,2.516884,,1
global,class_05,prototype_class_05,single_gradient,0,81,39.38888931274414,-9.089339256286621,0.98429626,0.5187398,single_gradient,0,0.35,3.250042,2.5160882,,1
global,class_05,prototype_class_05,single_gradient,0,82,39.38888931274414,-9.08358383178711,0.9691337,0.5184785,single_gradient,0,0.35,3.252572,2.515016,,1
global,class_05,prototype_class_05,single_gradient,0,83,39.38888931274414,-9.077828407287598,0.953971,0.5183814,single_gradient,0,0.35,3.2556062,2.5140688,,1
global,class_05,prototype_class_05,single_gradient,0,84,39.38888931274414,-9.07207202911377,0.93880844,0.5184488,single_gradient,0,0.35,3.2581604,2.5130007,,1
global,class_05,prototype_class_05,single_gradient,0,85,39.38888931274414,-9.066316604614258,0.9236458,0.51868016,single_gradient,0,0.35,3.0408242,2.4581852,,1
global,class_05,prototype_class_05,single_gradient,0,86,39.38888931274414,-9.060561180114746,0.91164106,0.519744,single_gradient,0,0.3242769,2.6760328,2.3676555,,1
global,class_05,prototype_class_05,single_gradient,0,87,39.38888931274414,-9.054804801940918,0.9016099,0.5213263,single_gradient,0,0.3025486,2.4967241,2.3439012,,1
global,class_05,prototype_class_05,single_gradient,0,88,39.38888931274414,-9.049049377441406,0.8915789,0.5229937,single_gradient,0,0.2953218,2.4370863,2.3675585,,1
global,class_05,prototype_class_05,single_gradient,0,89,39.38888931274414,-9.043293952941895,0.88154763,0.5247453,single_gradient,0,0.28837806,2.3797843,2.392705,,1
global,class_05,prototype_class_05,single_gradient,0,90,39.38888931274414,-9.037537574768066,0.8715165,0.5265803,single_gradient,0,0.28150097,2.3230326,2.4187024,,1
global,class_05,prototype_class_05,single_gradient,0,91,39.38888931274414,-9.031782150268555,0.86148536,0.5284978,single_gradient,0,0.27499905,2.2693768,2.4465196,,1
global,class_05,prototype_class_05,single_gradient,0,92,39.38888931274414,-9.026026725769043,0.8514543,0.530497,single_gradient,0,0.26859668,2.2165425,2.4753036,,1
global,class_05,prototype_class_05,single_gradient,0,93,39.38888931274414,-9.020270347595215,0.8414231,0.5325768,single_gradient,0,0.35,45.819725,0.028082926,,1
global,class_05,prototype_class_05,single_gradient,1,0,39.396385192871094,-9.55555534362793,1.7284187,0.5291557,single_gradient,0,0.07998867,0.66009116,2.8142552,,1
global,class_05,prototype_class_05,single_gradient,1,1,39.396385192871094,-9.549799919128418,1.7248273,0.52703714,single_gradient,0,0.07991917,0.6595175,2.8133123,,1
global,class_05,prototype_class_05,single_gradient,1,2,39.396385192871094,-9.54404354095459,1.721236,0.5249794,single_gradient,0,0.07988074,0.6592004,2.8125002,,1
global,class_05,prototype_class_05,single_gradient,1,3,39.396385192871094,-9.538288116455078,1.7176447,0.52298295,single_gradient,0,0.07991408,0.65947556,2.8119948,,1
global,class_05,prototype_class_05,single_gradient,1,4,39.396385192871094,-9.532532691955566,1.7140534,0.5210485,single_gradient,0,0.07990606,0.6594094,2.8112879,,1
global,class_05,prototype_class_05,single_gradient,1,5,39.396385192871094,-9.526776313781738,1.7104621,0.5191767,single_gradient,0,0.07993391,0.6596392,2.8107715,,1
global,class_05,prototype_class_05,single_gradient,1,6,39.396385192871094,-9.521020889282227,1.7068708,0.5173685,single_gradient,0,0.07994459,0.65972733,2.8101692,,1
global,class_05,prototype_class_05,single_gradient,1,7,39.396385192871094,-9.515265464782715,1.7032795,0.51562405,single_gradient,0,0.08002059,0.6603545,2.809824,,1
global,class_05,prototype_class_05,single_gradient,1,8,39.396385192871094,-9.509509086608887,1.6996882,0.5139445,single_gradient,0,0.08426727,0.69539946,2.8265,,1
global,class_05,prototype_class_05,single_gradient,1,9,39.396385192871094,-9.503753662109375,1.695673,0.51200515,single_gradient,0,0.09353999,0.7719208,2.8515086,,1
global,class_05,prototype_class_05,single_gradient,1,10,39.396385192871094,-9.497998237609863,1.6911634,0.5097645,single_gradient,0,0.099018246,0.817129,2.854001,,1
global,class_05,prototype_class_05,single_gradient,1,11,39.396385192871094,-9.492241859436035,1.6866537,0.5076071,single_gradient,0,0.09945554,0.8207378,2.8413086,,1
global,class_05,prototype_class_05,single_gradient,1,12,39.396385192871094,-9.486486434936523,1.682144,0.50553375,single_gradient,0,0.09978061,0.8234203,2.828304,,1
global,class_05,prototype_class_05,single_gradient,1,13,39.396385192871094,-9.480731010437012,1.6776345,0.50354564,single_gradient,0,0.10021028,0.82696605,2.8157315,,1
global,class_05,prototype_class_05,single_gradient,1,14,39.396385192871094,-9.474974632263184,1.6731247,0.50164366,single_gradient,0,0.10062692,0.83040434,2.8031385,,1
global,class_05,prototype_class_05,single_gradient,1,15,39.396385192871094,-9.469219207763672,1.6686152,0.49982893,single_gradient,0,0.10111322,0.8344174,2.790846,,1
global,class_05,prototype_class_05,single_gradient,1,16,39.396385192871094,-9.46346378326416,1.6641055,0.49810234,single_gradient,0,0.101549305,0.83801603,2.778419,,1
global,class_05,prototype_class_05,single_gradient,1,17,39.396385192871094,-9.457707405090332,1.6595958,0.49646485,single_gradient,0,0.11160425,0.92099255,2.7998114,,1
global,class_05,prototype_class_05,single_gradient,1,18,39.396385192871094,-9.45195198059082,1.6541239,0.49449492,single_gradient,0,0.12265577,1.0121931,2.811695,,1
global,class_05,prototype_class_05,single_gradient,1,19,39.396385192871094,-9.446195602416992,1.6485717,0.49260798,single_gradient,0,0.12414672,1.0244969,2.7952235,,1
global,class_05,prototype_class_05,single_gradient,1,20,39.396385192871094,-9.44044017791748,1.6430196,0.4908416,single_gradient,0,0.12518725,1.0330837,2.777667,,1
global,class_05,prototype_class_05,single_gradient,1,21,39.396385192871094,-9.434684753417969,1.6374674,0.48919705,single_gradient,0,0.12602444,1.0399925,2.7596614,,1
global,class_05,prototype_class_05,single_gradient,1,22,39.396385192871094,-9.42892837524414,1.6319155,0.48767564,single_gradient,0,0.12687506,1.047012,2.7418017,,1
global,class_05,prototype_class_05,single_gradient,1,23,39.396385192871094,-9.423172950744629,1.6263632,0.48627865,single_gradient,0,0.12786062,1.0551451,2.724507,,1
global,class_05,prototype_class_05,single_gradient,1,24,39.396385192871094,-9.417417526245117,1.620811,0.48500675,single_gradient,0,0.128813,1.0630045,2.7072349,,1
global,class_05,prototype_class_05,single_gradient,1,25,39.396385192871094,-9.411661148071289,1.6152588,0.48386115,single_gradient,0,0.13427433,1.1080731,2.7063081,,1
global,class_05,prototype_class_05,single_gradient,1,26,39.396385192871094,-9.405905723571777,1.6092424,0.48276195,single_gradient,0,0.14696483,1.212799,2.7260542,,1
global,class_05,prototype_class_05,single_gradient,1,27,39.396385192871094,-9.400150299072266,1.6024835,0.48167723,single_gradient,0,0.1555264,1.2834517,2.7280242,,1
global,class_05,prototype_class_05,single_gradient,1,28,39.396385192871094,-9.394393920898438,1.5957246,0.48074472,single_gradient,0,0.15673508,1.293426,2.7091832,,1
global,class_05,prototype_class_05,single_gradient,1,29,39.396385192871094,-9.388638496398926,1.5889654,0.479965,single_gradient,0,0.15795693,1.3035091,2.6905096,,1
global,class_05,prototype_class_05,single_gradient,1,30,39.396385192871094,-9.382883071899414,1.5822064,0.4793391,single_gradient,0,0.15955463,1.3166939,2.673151,,1
global,class_05,prototype_class_05,single_gradient,1,31,39.396385192871094,-9.377126693725586,1.5754474,0.47886747,single_gradient,0,0.16101426,1.3287392,2.6555414,,1
global,class_05,prototype_class_05,single_gradient,1,32,39.396385192871094,-9.371371269226074,1.5686884,0.4785505,single_gradient,0,0.16234036,1.3396826,2.6376276,,1
global,class_05,prototype_class_05,single_gradient,1,33,39.396385192871094,-9.365615844726562,1.5619292,0.4783888,single_gradient,0,0.16403362,1.3536559,2.6211162,,1
global,class_05,prototype_class_05,single_gradient,1,34,39.396385192871094,-9.359859466552734,1.5551702,0.4783821,single_gradient,0,0.17640564,1.4557534,2.6404545,,1
global,class_05,prototype_class_05,single_gradient,1,35,39.396385192871094,-9.354104042053223,1.547241,0.47843736,single_gradient,0,0.19077149,1.574305,2.660827,,1
global,class_05,prototype_class_05,single_gradient,1,36,39.396385192871094,-9.348348617553711,1.5390987,0.47863865,single_gradient,0,0.19440365,1.6042787,2.6500847,,1
global,class_05,prototype_class_05,single_gradient,1,37,39.396385192871094,-9.342592239379883,1.5309565,0.4790032,single_gradient,0,0.19606408,1.6179812,2.6341612,,1
global,class_05,prototype_class_05,single_gradient,1,38,39.396385192871094,-9.336836814880371,1.5228144,0.47953093,single_gradient,0,0.1978631,1.6328272,2.6187704,,1
global,class_05,prototype_class_05,single_gradient,1,39,39.396385192871094,-9.33108139038086,1.5146722,0.48022127,single_gradient,0,0.19961016,1.6472445,2.6033623,,1
global,class_05,prototype_class_05,single_gradient,1,40,39.396385192871094,-9.325325012207031,1.5065299,0.48107353,single_gradient,0,0.20153801,1.6631536,2.588631,,1
global,class_05,prototype_class_05,single_gradient,1,41,39.396385192871094,-9.31956958770752,1.4983878,0.48208654,single_gradient,0,0.2034568,1.6789881,2.5740247,,1
global,class_05,prototype_class_05,single_gradient,1,42,39.396385192871094,-9.313814163208008,1.4902456,0.48325977,single_gradient,0,0.20928401,1.727076,2.5718036,,1
global,class_05,prototype_class_05,single_gradient,1,43,39.396385192871094,-9.30805778503418,1.4816296,0.48447743,single_gradient,0,0.22514719,1.8579838,2.597664,,1
global,class_05,prototype_class_05,single_gradient,1,44,39.396385192871094,-9.302302360534668,1.4719476,0.48560736,single_gradient,0,0.23678973,1.9540616,2.6085382,,1
global,class_05,prototype_class_05,single_gradient,1,45,39.396385192871094,-9.296546936035156,1.4622654,0.4869123,single_gradient,0,0.23863515,1.9692907,2.5944777,,1
global,class_05,prototype_class_05,single_gradient,1,46,39.396385192871094,-9.290790557861328,1.4525834,0.48839068,single_gradient,0,0.24069773,1.9863117,2.5810814,,1
global,class_05,prototype_class_05,single_gradient,1,47,39.396385192871094,-9.285035133361816,1.4429014,0.49004114,single_gradient,0,0.24267854,2.002658,2.567584,,1
global,class_05,prototype_class_05,single_gradient,1,48,39.396385192871094,-9.279279708862305,1.4332192,0.49186152,single_gradient,0,0.24481338,2.0202754,2.5546038,,1
global,class_05,prototype_class_05,single_gradient,1,49,39.396385192871094,-9.273523330688477,1.4235373,0.49385047,single_gradient,0,0.24691649,2.0376308,2.5416682,,1
global,class_05,prototype_class_05,single_gradient,1,50,39.396385192871094,-9.267767906188965,1.4138553,0.49600554,single_gradient,0,0.24920432,2.0565107,2.5293367,,1
global,class_05,prototype_class_05,single_gradient,1,51,39.396385192871094,-9.262012481689453,1.4041731,0.49832487,single_gradient,0,0.26440373,2.1819408,2.5519016,,1
global,class_05,prototype_class_05,single_gradient,1,52,39.396385192871094,-9.256256103515625,1.3929762,0.50009185,single_gradient,0,0.2838595,2.3424957,2.5802546,,1
global,class_05,prototype_class_05,single_gradient,1,53,39.396385192871094,-9.250500679016113,1.3813248,0.50182813,single_gradient,0,0.29045016,2.396884,2.5776837,,1
global,class_05,prototype_class_05,single_gradient,1,54,39.396385192871094,-9.244745254516602,1.3696733,0.5037489,single_gradient,0,0.29263628,2.4149244,2.5656078,,1
global,class_05,prototype_class_05,single_gradient,1,55,39.396385192871094,-9.238988876342773,1.3580217,0.50585246,single_gradient,0,0.2947772,2.4325922,2.5535119,,1
global,class_05,prototype_class_05,single_gradient,1,56,39.396385192871094,-9.233233451843262,1.3463703,0.5081361,single_gradient,0,0.2971275,2.4519873,2.5419948,,1
global,class_05,prototype_class_05,single_gradient,1,57,39.396385192871094,-9.227477073669434,1.3347188,0.5105975,single_gradient,0,0.29943538,2.4710329,2.530455,,1
global,class_05,prototype_class_05,single_gradient,1,58,39.396385192871094,-9.221721649169922,1.3230674,0.5132344,single_gradient,0,0.30191365,2.4914842,2.5194128,,1
global,class_05,prototype_class_05,single_gradient,1,59,39.396385192871094,-9.21596622467041,1.3114159,0.51604366,single_gradient,0,0.3081589,2.543022,2.5174065,,1
global,class_05,prototype_class_05,single_gradient,1,60,39.396385192871094,-9.210209846496582,1.2993083,0.5184364,single_gradient,0,0.32769465,2.704237,2.5449436,,1
global,class_05,prototype_class_05,single_gradient,1,61,39.396385192871094,-9.20445442199707,1.2856805,0.51904213,single_gradient,0,0.34287447,2.8295054,2.562144,,1
global,class_05,prototype_class_05,single_gradient,1,62,39.396385192871094,-9.198698997497559,1.2720526,0.51981485,single_gradient,0,0.34463534,2.8440368,2.5529017,,1
global,class_05,prototype_class_05,single_gradient,1,63,39.396385192871094,-9.19294261932373,1.2584248,0.5207537,single_gradient,0,0.34709024,2.8642955,2.5450552,,1
global,class_05,prototype_class_05,single_gradient,1,64,39.396385192871094,-9.187187194824219,1.2447971,0.52185804,single_gradient,0,0.3490787,2.8807049,2.5363545,,1
global,class_05,prototype_class_05,single_gradient,1,65,39.396385192871094,-9.181431770324707,1.2311692,0.5231268,single_gradient,0,0.35,2.8963716,2.527523,,1
global,class_05,prototype_class_05,single_gradient,1,66,39.396385192871094,-9.175675392150879,1.2175415,0.52455866,single_gradient,0,0.35,2.9140139,2.519216,,1
global,class_05,prototype_class_05,single_gradient,1,67,39.396385192871094,-9.169919967651367,1.2039136,0.5261523,single_gradient,0,0.35,2.9308984,2.5107808,,1
global,class_05,prototype_class_05,single_gradient,1,68,39.396385192871094,-9.164164543151855,1.1902858,0.52790636,single_gradient,0,0.35,2.9961574,2.5143235,,1
global,class_05,prototype_class_05,single_gradient,1,69,39.396385192871094,-9.158408164978027,1.1759837,0.52740175,single_gradient,0,0.35,3.0758922,2.5255096,,1
global,class_05,prototype_class_05,single_gradient,1,70,39.396385192871094,-9.152652740478516,1.1613821,0.52597296,single_gradient,0,0.35,3.1072273,2.5271642,,1
global,class_05,prototype_class_05,single_gradient,1,71,39.396385192871094,-9.146897315979004,1.1467805,0.52469367,single_gradient,0,0.35,3.1139028,2.523202,,1
global,class_05,prototype_class_05,single_gradient,1,72,39.396385192871094,-9.141140937805176,1.1321788,0.52356505,single_gradient,0,0.35,3.119589,2.519024,,1
global,class_05,prototype_class_05,single_gradient,1,73,39.396385192871094,-9.135385513305664,1.1175771,0.52258795,single_gradient,0,0.35,3.130604,2.5160716,,1
global,class_05,prototype_class_05,single_gradient,1,74,39.396385192871094,-9.129630088806152,1.1029756,0.5217635,single_gradient,0,0.35,3.1387954,2.5124798,,1
