command,returncode,runtime_s,path,temperr_shape,finite_cells,temperr_min,temperr_max,landt_valid_cells,run_id,status,error,input_nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__single_auv_12h__baseli__51c49ddc1b.nc,0,878.7980364999967,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__single_auv_12h__baseli__51c49ddc1b.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__baseline_STD,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__single_auv_12h__baseli__51c49ddc1b.nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__single_auv_12h__protot__9ce4d78139.nc,0,796.6005270000023,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__single_auv_12h__protot__9ce4d78139.nc,"[180, 240]",8004,0.04351545870304108,0.9647617340087891,8004,C01_representative__single_auv_12h__prototype_boundary_alpha050,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__single_auv_12h__protot__9ce4d78139.nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__single_auv_12h__cross__5182a6a5df.nc,0,600.3017084999883,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__single_auv_12h__cross__5182a6a5df.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__cross_region_targets,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__single_auv_12h__cross__5182a6a5df.nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__baselin__17a8584673.nc,0,777.789082800009,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__baselin__17a8584673.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__multi_auv_12h__baseline_STD,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__baselin__17a8584673.nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__prototy__9ab97f98e3.nc,0,813.0985303000198,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__prototy__9ab97f98e3.nc,"[180, 240]",8004,0.04351545870304108,0.9647617340087891,8004,C01_representative__multi_auv_12h__prototype_boundary_alpha050,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__prototy__9ab97f98e3.nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__a538976e3a.nc,0,1346.0615968999919,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__a538976e3a.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__multi_auv_12h__vehicle_specific_conservative__AUV1,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__a538976e3a.nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__60bc2bfe9d.nc,0,1463.9808492000157,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__60bc2bfe9d.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__multi_auv_12h__vehicle_specific_conservative__AUV2,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__60bc2bfe9d.nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__1f63d05ef1.nc,0,1172.3379794000066,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__1f63d05ef1.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__multi_auv_12h__vehicle_specific_balanced__AUV1,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__1f63d05ef1.nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__4228a6c997.nc,0,1230.6650922000117,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__4228a6c997.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__multi_auv_12h__vehicle_specific_balanced__AUV2,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__4228a6c997.nc
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__a3f083dee9.nc,0,1285.3616485999955,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__a3f083dee9.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__multi_auv_12h__vehicle_specific_strong_regime__AUV1,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step11ab_c01_region_target_vehicle_sweep_20260608_124438\planner_inputs\C01_representative__multi_auv_12h__vehicle__a3f083dee9.nc
