output_dir,output_name,exists,file_path,file_name,extension,category,size_bytes,modified_time
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\routes_file.txt,routes_file.txt,.txt,log,958,2026-05-19T20:53:22
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\routes_file_node_estimation.txt,routes_file_node_estimation.txt,.txt,log,804,2026-05-19T20:53:06
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\run_config.json,run_config.json,.json,json,516,2026-05-19T20:49:39
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\trajectory_routes.json,trajectory_routes.json,.json,trajectories_json,1522,2026-05-19T20:53:22
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\trajectory_waypoints.csv,trajectory_waypoints.csv,.csv,trajectories_csv,832,2026-05-19T20:53:22
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\Utils.py,Utils.py,.py,script_copy,25337,2026-04-22T15:34:44
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\VRP_instance_problem.vrp,VRP_instance_problem.vrp,.vrp,planner_run_artifact,729031,2026-05-19T20:52:06
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C01_representative__baseline_STD\plots\20260519T191454Z_wt.png,20260519T191454Z_wt.png,.png,figure_png,82313,2026-05-19T20:14:54
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C01_representative__baseline_STD\__pycache__\Config_file.cpython-312.pyc,Config_file.cpython-312.pyc,.pyc,planner_run_artifact,1378,2026-05-19T20:10:27
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C01_representative__baseline_STD\__pycache__\Utils.cpython-312.pyc,Utils.cpython-312.pyc,.pyc,planner_run_artifact,29842,2026-05-19T20:10:27
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C01_representative__enriched_boundary_alpha025\plots\20260519T191837Z_wt.png,20260519T191837Z_wt.png,.png,figure_png,82386,2026-05-19T20:18:37
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C01_representative__enriched_boundary_alpha025\__pycache__\Config_file.cpython-312.pyc,Config_file.cpython-312.pyc,.pyc,planner_run_artifact,1392,2026-05-19T20:14:58
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C01_representative__enriched_boundary_alpha025\__pycache__\Utils.cpython-312.pyc,Utils.cpython-312.pyc,.pyc,planner_run_artifact,29856,2026-05-19T20:14:58
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C01_representative__enriched_boundary_alpha050\plots\20260519T192226Z_wt.png,20260519T192226Z_wt.png,.png,figure_png,83552,2026-05-19T20:22:26
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C01_representative__enriched_boundary_alpha050\__pycache__\Config_file.cpython-312.pyc,Config_file.cpython-312.pyc,.pyc,planner_run_artifact,1392,2026-05-19T20:18:41
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C01_representative__enriched_boundary_alpha050\__pycache__\Utils.cpython-312.pyc,Utils.cpython-312.pyc,.pyc,planner_run_artifact,29856,2026-05-19T20:18:41
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C06_representative__baseline_STD\plots\20260519T190235Z_wt.png,20260519T190235Z_wt.png,.png,figure_png,82805,2026-05-19T20:02:36
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C06_representative__baseline_STD\__pycache__\Config_file.cpython-312.pyc,Config_file.cpython-312.pyc,.pyc,planner_run_artifact,1378,2026-05-19T19:58:14
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C06_representative__baseline_STD\__pycache__\Utils.cpython-312.pyc,Utils.cpython-312.pyc,.pyc,planner_run_artifact,29842,2026-05-19T19:58:14
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C06_representative__enriched_boundary_alpha025\plots\20260519T190648Z_wt.png,20260519T190648Z_wt.png,.png,figure_png,81893,2026-05-19T20:06:48
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C06_representative__enriched_boundary_alpha025\__pycache__\Config_file.cpython-312.pyc,Config_file.cpython-312.pyc,.pyc,planner_run_artifact,1392,2026-05-19T20:02:41
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C06_representative__enriched_boundary_alpha025\__pycache__\Utils.cpython-312.pyc,Utils.cpython-312.pyc,.pyc,planner_run_artifact,29856,2026-05-19T20:02:41
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C06_representative__enriched_boundary_alpha050\plots\20260519T191022Z_wt.png,20260519T191022Z_wt.png,.png,figure_png,81990,2026-05-19T20:10:22
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C06_representative__enriched_boundary_alpha050\__pycache__\Config_file.cpython-312.pyc,Config_file.cpython-312.pyc,.pyc,planner_run_artifact,1392,2026-05-19T20:06:54
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\C06_representative__enriched_boundary_alpha050\__pycache__\Utils.cpython-312.pyc,Utils.cpython-312.pyc,.pyc,planner_run_artifact,29856,2026-05-19T20:06:54
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__baseline_STD\plots\20260519T194557Z_wt.png,20260519T194557Z_wt.png,.png,figure_png,81526,2026-05-19T20:45:57
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__baseline_STD\__pycache__\Config_file.cpython-312.pyc,Config_file.cpython-312.pyc,.pyc,planner_run_artifact,1375,2026-05-19T20:22:33
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__baseline_STD\__pycache__\Utils.cpython-312.pyc,Utils.cpython-312.pyc,.pyc,planner_run_artifact,29839,2026-05-19T20:22:33
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha025\plots\20260519T194938Z_wt.png,20260519T194938Z_wt.png,.png,figure_png,82289,2026-05-19T20:49:38
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha025\__pycache__\Config_file.cpython-312.pyc,Config_file.cpython-312.pyc,.pyc,planner_run_artifact,1389,2026-05-19T20:46:00
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha025\__pycache__\Utils.cpython-312.pyc,Utils.cpython-312.pyc,.pyc,planner_run_artifact,29853,2026-05-19T20:46:00
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\plots\20260519T195322Z_wt.png,20260519T195322Z_wt.png,.png,figure_png,81044,2026-05-19T20:53:22
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\__pycache__\Config_file.cpython-312.pyc,Config_file.cpython-312.pyc,.pyc,planner_run_artifact,1389,2026-05-19T20:49:42
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_195804\planner_runs\October_control__enriched_boundary_alpha050\__pycache__\Utils.cpython-312.pyc,Utils.cpython-312.pyc,.pyc,planner_run_artifact,29853,2026-05-19T20:49:42
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_all_cases_summary_panel.png,step11a_all_cases_summary_panel.png,.png,figure_png,113026,2026-05-20T10:21:14
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_baseline_vs_enriched_comparison.csv,step11a_baseline_vs_enriched_comparison.csv,.csv,csv,1644,2026-05-20T10:21:12
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_C01_representative_baseline_vs_enriched_overlay.png,step11a_C01_representative_baseline_vs_enriched_overlay.png,.png,figure_png,271913,2026-05-20T10:21:13
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_C06_representative_baseline_vs_enriched_overlay.png,step11a_C06_representative_baseline_vs_enriched_overlay.png,.png,figure_png,280015,2026-05-20T10:21:13
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_checks.json,step11a_checks.json,.json,checks_json,549,2026-05-20T10:21:14
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_collected_scores_barplot.png,step11a_collected_scores_barplot.png,.png,figure_png,52798,2026-05-20T10:21:14
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_October_control_baseline_vs_enriched_overlay.png,step11a_October_control_baseline_vs_enriched_overlay.png,.png,figure_png,293346,2026-05-20T10:21:13
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_October_reference_baseline_vs_enriched_overlay.png,step11a_October_reference_baseline_vs_enriched_overlay.png,.png,figure_png,293346,2026-05-20T10:21:13
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_planner_interface_audit.json,step11a_planner_interface_audit.json,.json,json,2575,2026-05-19T23:53:24
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_planner_interface_audit.md,step11a_planner_interface_audit.md,.md,report_md,770,2026-05-19T23:53:24
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_run_manifest.csv,step11a_run_manifest.csv,.csv,csv,4964,2026-05-20T10:21:12
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_run_metrics.csv,step11a_run_metrics.csv,.csv,metrics_csv,3581,2026-05-20T10:21:12
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_solver_diagnostics.csv,step11a_solver_diagnostics.csv,.csv,csv,6014,2026-05-20T10:21:12
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\step11a_solver_runtime_barplot.png,step11a_solver_runtime_barplot.png,.png,figure_png,48115,2026-05-20T10:21:14
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\figures\step11a_all_cases_summary_panel.png,step11a_all_cases_summary_panel.png,.png,figure_png,113026,2026-05-20T10:21:14
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\figures\step11a_C01_representative_baseline_vs_enriched_overlay.png,step11a_C01_representative_baseline_vs_enriched_overlay.png,.png,figure_png,271913,2026-05-20T10:21:13
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\figures\step11a_C06_representative_baseline_vs_enriched_overlay.png,step11a_C06_representative_baseline_vs_enriched_overlay.png,.png,figure_png,280015,2026-05-20T10:21:13
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\figures\step11a_collected_scores_barplot.png,step11a_collected_scores_barplot.png,.png,figure_png,52798,2026-05-20T10:21:14
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\figures\step11a_October_control_baseline_vs_enriched_overlay.png,step11a_October_control_baseline_vs_enriched_overlay.png,.png,figure_png,293346,2026-05-20T10:21:13
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\figures\step11a_October_reference_baseline_vs_enriched_overlay.png,step11a_October_reference_baseline_vs_enriched_overlay.png,.png,figure_png,293346,2026-05-20T10:21:13
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\figures\step11a_solver_runtime_barplot.png,step11a_solver_runtime_barplot.png,.png,figure_png,48115,2026-05-20T10:21:14
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_configs\Config_file_step11a_single_auv_12h.py,Config_file_step11a_single_auv_12h.py,.py,script_copy,2967,2026-05-19T23:53:24
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_inputs\C01_representative__baseline_STD_planner_interface.nc,C01_representative__baseline_STD_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-20T09:34:53
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_inputs\C01_representative__enriched_boundary_alpha025_planner_interface.nc,C01_representative__enriched_boundary_alpha025_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-20T09:58:08
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_inputs\C01_representative__enriched_boundary_alpha050_planner_interface.nc,C01_representative__enriched_boundary_alpha050_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-20T10:03:21
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_inputs\C06_representative__baseline_STD_planner_interface.nc,C06_representative__baseline_STD_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-19T23:53:24
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_inputs\C06_representative__enriched_boundary_alpha025_planner_interface.nc,C06_representative__enriched_boundary_alpha025_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-19T23:57:47
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_inputs\C06_representative__enriched_boundary_alpha050_planner_interface.nc,C06_representative__enriched_boundary_alpha050_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-20T09:26:39
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_inputs\October_control__baseline_STD_planner_interface.nc,October_control__baseline_STD_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-20T10:07:23
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_inputs\October_control__enriched_boundary_alpha025_planner_interface.nc,October_control__enriched_boundary_alpha025_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-20T10:11:19
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_inputs\October_control__enriched_boundary_alpha050_planner_interface.nc,October_control__enriched_boundary_alpha050_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-20T10:16:23
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\C01_representative__baseline_STD_planner_interface.nc,C01_representative__baseline_STD_planner_interface.nc,.nc,map_or_planner_input,434336,2026-05-20T09:34:53
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\Config_file.py,Config_file.py,.py,script_copy,2967,2026-05-20T09:34:53
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\OptimalPlanning.py,OptimalPlanning.py,.py,script_copy,22277,2026-04-22T15:27:05
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\planner_command.txt,planner_command.txt,.txt,log,279,2026-05-20T09:58:08
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\planner_stderr.txt,planner_stderr.txt,.txt,log,1132,2026-05-20T09:58:08
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\planner_stdout.txt,planner_stdout.txt,.txt,log,2223,2026-05-20T09:58:08
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\routes_file.txt,routes_file.txt,.txt,log,1249,2026-05-20T09:58:07
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\routes_file_node_estimation.txt,routes_file_node_estimation.txt,.txt,log,1222,2026-05-20T09:57:55
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\run_config.json,run_config.json,.json,json,486,2026-05-20T09:34:53
results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324,True,results\fossum_roi_x490_step11a_minimal_boundary_planner_runs_20260519_235324\planner_runs\C01_representative__baseline_STD\trajectory_routes.json,trajectory_routes.json,.json,trajectories_json,2308,2026-05-20T09:58:08
