route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,150.78,40.28336
1,1,39.5753,-9.287446,109.17381,150.78,40.28336
1,2,39.5753,-9.274079,104.45871,150.78,40.28336
1,3,39.57002,-9.263387,98.121056,150.78,40.28336
1,4,39.580574,-9.255366,99.31767,150.78,40.28336
1,5,39.593765,-9.252693,107.9758,150.78,40.28336
1,6,39.606956,-9.258039,123.92273,150.78,40.28336
1,7,39.612232,-9.244674,124.077995,150.78,40.28336
1,8,39.62806,-9.25002,211.38583,150.78,40.28336
1,9,39.64125,-9.244674,265.4676,150.78,40.28336
1,10,39.667633,-9.225961,339.73505,150.78,40.28336
1,11,39.68874,-9.228634,224.66275,150.78,40.28336
1,12,39.69929,-9.239327,183.12854,150.78,40.28336
1,13,39.69929,-9.252693,178.6611,150.78,40.28336
1,14,39.704567,-9.263387,157.55728,150.78,40.28336
1,15,39.715122,-9.263387,138.78194,150.78,40.28336
1,16,39.712482,-9.25002,149.69954,150.78,40.28336
1,17,39.715122,-9.236654,144.8173,150.78,40.28336
1,18,39.70193,-9.225961,177.64587,150.78,40.28336
1,19,39.709846,-9.217941,154.98419,150.78,40.28336
1,20,39.707207,-9.204575,143.29533,150.78,40.28336
1,21,39.71776,-9.204575,129.01765,150.78,40.28336
1,22,39.71776,-9.185862,112.64042,150.78,40.28336
1,23,39.707207,-9.191209,125.59613,150.78,40.28336
1,24,39.694016,-9.185862,124.86113,150.78,40.28336
1,25,39.680824,-9.185862,162.76247,150.78,40.28336
1,26,39.6861,-9.196555,171.09497,150.78,40.28336
1,27,39.67555,-9.201901,226.81581,150.78,40.28336
1,28,39.667633,-9.193882,226.60042,150.78,40.28336
1,29,39.664997,-9.159129,125.079185,150.78,40.28336
1,30,39.67555,-9.148436,85.3481,150.78,40.28336
1,31,39.683464,-9.156456,93.26653,150.78,40.28336
1,32,39.67819,-9.16715,123.69149,150.78,40.28336
1,33,39.68874,-9.169823,108.18087,150.78,40.28336
1,34,39.694016,-9.156456,79.8272,150.78,40.28336
1,35,39.70193,-9.16715,92.43719,150.78,40.28336
1,36,39.707207,-9.156456,79.81556,150.78,40.28336
1,37,39.720398,-9.159129,82.28196,150.78,40.28336
1,38,39.715122,-9.148436,71.899124,150.78,40.28336
1,39,39.704567,-9.143089,65.05105,150.78,40.28336
1,40,39.709846,-9.132396,57.265064,150.78,40.28336
1,41,39.720398,-9.132396,59.287636,150.78,40.28336
1,42,39.715122,-9.11903,50.2481,150.78,40.28336
1,43,39.704567,-9.11903,48.56577,150.78,40.28336
1,44,39.696655,-9.132396,54.73685,150.78,40.28336
1,45,39.683464,-9.137742,59.42272,150.78,40.28336
1,46,39.67555,-9.129723,55.07732,150.78,40.28336
1,47,39.683464,-9.121703,48.619907,150.78,40.28336
1,48,39.664997,-9.121703,49.97976,150.78,40.28336
1,49,39.659718,-9.148436,99.90194,150.78,40.28336
1,50,39.649166,-9.151109,117.01224,150.78,40.28336
1,51,39.64125,-9.143089,107.60455,150.78,40.28336
1,52,39.649166,-9.135069,82.50709,150.78,40.28336
1,53,39.649166,-9.121703,65.40822,150.78,40.28336
1,54,39.638615,-9.11903,71.61718,150.78,40.28336
1,55,39.63334,-9.132396,93.51843,150.78,40.28336
1,56,39.620148,-9.124376,82.7697,150.78,40.28336
1,57,39.612232,-9.132396,96.95579,150.78,40.28336
1,58,39.6307,-9.148436,118.72015,150.78,40.28336
1,59,39.63334,-9.161802,142.68779,150.78,40.28336
1,60,39.622784,-9.161802,128.71107,150.78,40.28336
1,61,39.612232,-9.156456,112.829834,150.78,40.28336
1,62,39.606956,-9.145762,101.51169,150.78,40.28336
1,63,39.5964,-9.148436,79.98506,150.78,40.28336
1,64,39.58585,-9.140416,54.934345,150.78,40.28336
1,65,39.580574,-9.161802,53.926895,150.78,40.28336
1,66,39.57266,-9.148436,40.44722,150.78,40.28336
1,67,39.567383,-9.161802,41.71545,150.78,40.28336
1,68,39.57002,-9.175169,50.93377,150.78,40.28336
1,69,39.58321,-9.180515,64.78121,150.78,40.28336
1,70,39.593765,-9.175169,80.787674,150.78,40.28336
1,71,39.593765,-9.161802,78.65666,150.78,40.28336
1,72,39.62806,-9.172496,143.45493,150.78,40.28336
1,73,39.63334,-9.183188,159.17757,150.78,40.28336
1,74,39.638615,-9.172496,161.98956,150.78,40.28336
1,75,39.646526,-9.164475,149.82224,150.78,40.28336
1,76,39.651806,-9.175169,168.65608,150.78,40.28336
1,77,39.64389,-9.188536,182.79015,150.78,40.28336
1,78,39.65444,-9.196555,217.63023,150.78,40.28336
1,79,39.64389,-9.201901,200.90858,150.78,40.28336
1,80,39.63334,-9.196555,166.64534,150.78,40.28336
1,81,39.622784,-9.199228,137.65063,150.78,40.28336
1,82,39.620148,-9.183188,128.77869,150.78,40.28336
1,83,39.609592,-9.180515,106.0157,150.78,40.28336
1,84,39.604317,-9.191209,95.30632,150.78,40.28336
1,85,39.593765,-9.191209,82.24967,150.78,40.28336
1,86,39.59904,-9.201901,90.085,150.78,40.28336
1,87,39.577934,-9.204575,72.25994,150.78,40.28336
1,88,39.57266,-9.193882,62.504566,150.78,40.28336
1,89,39.55683,-9.183188,44.82832,150.78,40.28336
1,90,39.55683,-9.199228,55.046803,150.78,40.28336
1,91,39.54364,-9.193882,43.004875,150.78,40.28336
1,92,39.535725,-9.201901,43.80751,150.78,40.28336
1,93,39.535725,-9.215268,53.241882,150.78,40.28336
1,94,39.546276,-9.207248,54.118664,150.78,40.28336
1,95,39.55683,-9.215268,66.2718,150.78,40.28336
1,96,39.567383,-9.209921,68.9006,150.78,40.28336
1,97,39.57266,-9.220614,78.473335,150.78,40.28336
1,98,39.58321,-9.217941,82.770164,150.78,40.28336
1,99,39.593765,-9.212595,88.000244,150.78,40.28336
1,100,39.604317,-9.217941,96.35049,150.78,40.28336
1,101,39.5964,-9.225961,94.57802,150.78,40.28336
1,102,39.591125,-9.236654,97.12619,150.78,40.28336
1,103,39.559467,-9.252693,89.271065,150.78,40.28336
1,104,39.548916,-9.252693,83.14724,150.78,40.28336
1,105,39.55155,-9.268733,92.035355,150.78,40.28336
1,106,39.564743,-9.274079,100.45705,150.78,40.28336
1,107,39.564743,-9.287446,105.27807,150.78,40.28336
1,108,39.57106,-9.291714,110.0299,150.78,40.28336
