case_id,date,source,array_index,expected_class,expected_class_label,predicted_class,predicted_class_label,classification_source,classification_confidence,step08_descriptor_class_label,step08_boundary_score,std_norm_scale_min,std_norm_scale_max,boundary_norm_scale_min,boundary_norm_scale_max,TEMPpred_min,TEMPpred_max,TEMPpred_mean,TEMPpred_p90,TEMPpred_p95,TEMPpred_nan_fraction,STD_variance_min,STD_variance_max,STD_variance_mean,STD_variance_p90,STD_variance_p95,STD_variance_nan_fraction,STD_norm_min,STD_norm_max,STD_norm_mean,STD_norm_p90,STD_norm_p95,STD_norm_nan_fraction,boundary_score_norm_min,boundary_score_norm_max,boundary_score_norm_mean,boundary_score_norm_p90,boundary_score_norm_p95,boundary_score_norm_nan_fraction,overlap_top10_STD_boundary,enriched_alpha025_min,enriched_alpha025_max,enriched_alpha025_mean,enriched_alpha025_p90,enriched_alpha025_p95,enriched_alpha025_nan_fraction,overlap_top10_enriched_alpha025_boundary,enriched_alpha050_min,enriched_alpha050_max,enriched_alpha050_mean,enriched_alpha050_p90,enriched_alpha050_p95,enriched_alpha050_nan_fraction,overlap_top10_enriched_alpha050_boundary
C01_representative,2024-08-24,top20_step10e,9,1.0,C01,1,C01,Step09B,0.2574202120304107,class_01_multi_regime,0.6620786190032959,0.04766368120908737,0.3178016245365143,0.0,1.0,16.169050216674805,18.631500244140625,17.375871658325195,18.32039451599121,18.43914031982422,0.04985754985754986,0.04766368120908737,0.3178016245365143,0.1654733270406723,0.22081594169139862,0.23372553288936615,0.04985754985754986,0.0,1.0,0.43610915541648865,0.6409772634506226,0.6887660622596741,0.04985754985754986,0.0,1.0,0.6620786190032959,0.9031704664230347,0.9341911673545837,0.04985754985754986,0.026861569215392303,0.05851355567574501,0.9823808670043945,0.49260151386260986,0.6780132055282593,0.7160670757293701,0.04985754985754986,0.04735132433783108,0.04351545870304108,0.9647617340087891,0.5490938425064087,0.7412252426147461,0.7747446894645691,0.04985754985754986,0.06459270364817592
C06_representative,2023-12-22,top20_step10e,15,6.0,C06,6,C06,Step09B,0.6792120933532715,class_06_multi_regime,0.5384505987167358,0.006271528545767069,0.032657112926244736,0.0,1.0,16.300600051879883,16.979999542236328,16.712697982788086,16.861234664916992,16.89688491821289,0.04985754985754986,0.006271528545767069,0.032657112926244736,0.016966182738542557,0.02247847430408001,0.02385755442082882,0.04985754985754986,0.0,1.0,0.40532186627388,0.6142348647117615,0.6665013432502747,0.04985754985754986,0.0,1.0,0.5384505987167358,0.8031775951385498,0.8567812442779541,0.04985754985754986,0.02948525737131434,0.048842981457710266,0.9595178365707397,0.43860405683517456,0.651608943939209,0.6958431005477905,0.04985754985754986,0.03973013493253373,0.03641330450773239,0.9190356731414795,0.4718862473964691,0.6963655948638916,0.7322310209274292,0.04985754985754986,0.06259370314842579
October_control,2024-10-30,october_step06,29,,,2,C02,Step09,0.3398074507713318,class_02_single_gradient,0.4367001354694366,0.008806999772787094,0.1480019986629486,0.0,1.0,16.959999084472656,18.498449325561523,17.78041648864746,18.26783561706543,18.315841674804688,0.04985754985754986,0.008806999772787094,0.1480019986629486,0.06713239848613739,0.09662540256977081,0.10185769945383072,0.04985754985754986,0.0,1.0,0.4190193712711334,0.6309020519256592,0.6684916615486145,0.04985754985754986,0.0,1.0,0.43670013546943665,0.911568284034729,0.9999882578849792,0.04985754985754986,0.0,0.21515467762947083,0.7889102101325989,0.42343956232070923,0.5229257345199585,0.5491268038749695,0.04985754985754986,0.0006246876561719141,0.1816621571779251,0.6975682973861694,0.42785975337028503,0.5434290170669556,0.5753461122512817,0.04985754985754986,0.061094452773613195
