path,size_bytes,ext,guessed_type,test_id_if_any,date_if_any,notes
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_62.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_63.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_64.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_65.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_66.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_67.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_68.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_69.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_7.out,6277408,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_70.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_71.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_72.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_73.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_74.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_75.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_76.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_77.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_78.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_79.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_8.out,6277408,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_80.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_81.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_82.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_83.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_84.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_85.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_86.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_87.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_88.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_89.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_9.out,6277408,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_90.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_91.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_92.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_93.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_94.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_95.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_96.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_97.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_98.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/sim_99.out,6277409,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/StDev.gslib,7148099,.gslib,post_std_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/temp.gslib,16344457,.gslib,gslib_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/31-10-2024_predModel_13.nc,83337850,.nc,simulation_netcdf,C4,2024-10-30,prior_model_artifact;prior_or_background_netcdf
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/alldatacoor.gslib,2147179,.gslib,gslib_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/auxi.gslib,18186952,.gslib,gslib_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Bath.gslib,415771,.gslib,gslib_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/etype.gslib,7583339,.gslib,gslib_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/finalworkspace.mat,86897033,.mat,matlab_workspace,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/bathpriori.fig,552628,.fig,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/bathpriori.png,88800,.png,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/Median Predpriori.fig,419167,.fig,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/Median Predpriori.png,151252,.png,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/simulTemp Predpriori.fig,434758,.fig,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/simulTemp Predpriori.png,188065,.png,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/stdev Predpriori.fig,540946,.fig,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/stdev Predpriori.png,180326,.png,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/Temperaturepriori.fig,499011,.fig,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Images/Temperaturepriori.png,101864,.png,visualization_asset,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/input_all/alldata,1799419,<none>,no_extension_file,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/input_all/alldata.out,505583,.out,ascii_output,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/input_all/alldatacoor.gslib,2147179,.gslib,gslib_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/input_all/DSS.C.64.exe,807424,.exe,executable,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/input_all/ssdir.par,11507,.par,parameter_file,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/IQD.gslib,7162992,.gslib,gslib_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/mask.out,6707684,.out,mask_output,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/Median.gslib,7583340,.gslib,post_median_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/scene.gslib,3878786,.gslib,scene_gslib,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_1.out,6287338,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_10.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_100.out,6287340,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_11.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_12.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_13.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_14.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_15.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_16.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_17.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_18.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_19.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_2.out,6287338,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_20.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_21.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_22.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_23.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_24.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_25.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_26.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_27.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_28.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_29.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_3.out,6287338,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_30.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_31.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_32.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_33.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_34.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_35.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_36.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_37.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_38.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_39.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_4.out,6287338,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_40.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_41.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_42.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_43.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_44.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_45.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_46.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_47.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_48.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_49.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_5.out,6287338,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_50.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_51.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_52.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_53.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_54.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_55.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_56.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_57.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_58.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_59.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_6.out,6287338,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_60.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_61.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_62.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_63.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_64.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_65.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_66.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_67.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_68.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_69.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_7.out,6287338,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_70.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_71.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_72.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_73.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_74.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_75.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/sim_76.out,6287339,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
