command,returncode,runtime_s,path,temperr_shape,finite_cells,temperr_min,temperr_max,landt_valid_cells,run_id,status,error,input_nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__single_auv_12h__baseli__51c49ddc1b.nc,0,233.71605129999807,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__single_auv_12h__baseli__51c49ddc1b.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__baseline_STD,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__single_auv_12h__baseli__51c49ddc1b.nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__single_auv_12h__protot__9ce4d78139.nc,0,233.64901320000354,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__single_auv_12h__protot__9ce4d78139.nc,"[180, 240]",8004,0.04351545870304108,0.9647617340087891,8004,C01_representative__single_auv_12h__prototype_boundary_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__single_auv_12h__protot__9ce4d78139.nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__single_auv_12h__protot__ddf5f8367c.nc,0,509.11219850000634,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__single_auv_12h__protot__ddf5f8367c.nc,"[180, 240]",8004,0.042971301823854446,0.9682855606079102,8004,C01_representative__single_auv_12h__prototype_crossing_gamma025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__single_auv_12h__protot__ddf5f8367c.nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__multi_auv_12h__baselin__17a8584673.nc,0,689.7619879000122,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__multi_auv_12h__baselin__17a8584673.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__multi_auv_12h__baseline_STD,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__multi_auv_12h__baselin__17a8584673.nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__multi_auv_12h__prototy__55591d63b4.nc,0,528.1148742000078,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__multi_auv_12h__prototy__55591d63b4.nc,"[180, 240]",8004,0.044106993824243546,1.0,8004,C01_representative__multi_auv_12h__prototype_vehicle_specific_maps__AUV1,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__multi_auv_12h__prototy__55591d63b4.nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__multi_auv_12h__prototy__02b13dfa21.nc,0,546.5399596999923,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__multi_auv_12h__prototy__02b13dfa21.nc,"[180, 240]",8004,0.0,0.9029022455215454,8004,C01_representative__multi_auv_12h__prototype_vehicle_specific_maps__AUV2,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C01_representative__multi_auv_12h__prototy__02b13dfa21.nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__single_auv_12h__baseli__dc14993011.nc,0,710.1281715000077,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__single_auv_12h__baseli__dc14993011.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__baseline_STD,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__single_auv_12h__baseli__dc14993011.nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__single_auv_12h__protot__37236ca4d8.nc,0,283.9892125000042,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__single_auv_12h__protot__37236ca4d8.nc,"[180, 240]",8004,0.03641330450773239,0.9190356731414795,8004,C06_representative__single_auv_12h__prototype_boundary_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__single_auv_12h__protot__37236ca4d8.nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__single_auv_12h__protot__e91ca52791.nc,0,530.6969960999995,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__single_auv_12h__protot__e91ca52791.nc,"[180, 240]",8004,0.035839520394802094,0.9271320700645447,8004,C06_representative__single_auv_12h__prototype_crossing_gamma025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__single_auv_12h__protot__e91ca52791.nc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__multi_auv_12h__baselin__0a48d873ac.nc,0,261.68331770000805,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__multi_auv_12h__baselin__0a48d873ac.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__multi_auv_12h__baseline_STD,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step11z_minimal_prototype_based_rerun_20260525_220614\planner_inputs\C06_representative__multi_auv_12h__baselin__0a48d873ac.nc
