separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir
291.0549387951202,0.3,970.1831293170674,5,"[62, 109, 40, 18, 71]",18,60.0,109,0,1984.1948486328124,1608.1284755748961,"[830.111572265625, 967.1693115234375, 5085.185546875, 1011.487548828125, 2027.020263671875]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/canonical_dictionary_seed_sweep/canonical_full_20260328/raw_global_runs/seed007/w72_h40_xds04_seed07_scalerON_canonical_probe_seed007/sd_30pct
