route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,151.703,41.71545
1,1,39.55683,-9.292792,104.214195,151.703,41.71545
1,2,39.548916,-9.300812,102.3958,151.703,41.71545
1,3,39.54364,-9.290119,94.84418,151.703,41.71545
1,4,39.55155,-9.282099,97.47152,151.703,41.71545
1,5,39.55155,-9.268733,92.035355,151.703,41.71545
1,6,39.562107,-9.263387,94.92799,151.703,41.71545
1,7,39.562107,-9.247347,87.88178,151.703,41.71545
1,8,39.580574,-9.23398,89.39218,151.703,41.71545
1,9,39.58585,-9.223288,87.01612,151.703,41.71545
1,10,39.606956,-9.217941,98.04803,151.703,41.71545
1,11,39.617508,-9.212595,124.273125,151.703,41.71545
1,12,39.62806,-9.212595,158.7179,151.703,41.71545
1,13,39.64125,-9.217941,210.76787,151.703,41.71545
1,14,39.651806,-9.217941,262.07428,151.703,41.71545
1,15,39.64389,-9.204575,204.68958,151.703,41.71545
1,16,39.64389,-9.191209,186.16002,151.703,41.71545
1,17,39.62806,-9.196555,151.7635,151.703,41.71545
1,18,39.638615,-9.172496,161.98956,151.703,41.71545
1,19,39.649166,-9.175169,167.75098,151.703,41.71545
1,20,39.651806,-9.156456,127.56897,151.703,41.71545
1,21,39.64125,-9.153783,130.06337,151.703,41.71545
1,22,39.617508,-9.161802,121.722725,151.703,41.71545
1,23,39.625423,-9.172496,138.54982,151.703,41.71545
1,24,39.620148,-9.183188,128.77869,151.703,41.71545
1,25,39.612232,-9.172496,114.024315,151.703,41.71545
1,26,39.606956,-9.183188,101.061806,151.703,41.71545
1,27,39.609592,-9.196555,100.74454,151.703,41.71545
1,28,39.60168,-9.204575,93.01503,151.703,41.71545
1,29,39.58849,-9.201901,79.67519,151.703,41.71545
1,30,39.593765,-9.191209,82.24967,151.703,41.71545
1,31,39.58321,-9.180515,64.78121,151.703,41.71545
1,32,39.57002,-9.183188,55.083054,151.703,41.71545
1,33,39.5753,-9.193882,64.37114,151.703,41.71545
1,34,39.564743,-9.196555,58.638706,151.703,41.71545
1,35,39.55683,-9.183188,44.82832,151.703,41.71545
1,36,39.567383,-9.161802,41.71545,151.703,41.71545
1,37,39.5753,-9.151109,44.363663,151.703,41.71545
1,38,39.580574,-9.161802,53.926895,151.703,41.71545
1,39,39.593765,-9.16715,80.05667,151.703,41.71545
1,40,39.591125,-9.151109,69.775055,151.703,41.71545
1,41,39.59904,-9.143089,83.994125,151.703,41.71545
1,42,39.606956,-9.151109,102.82254,151.703,41.71545
1,43,39.612232,-9.137742,105.71678,151.703,41.71545
1,44,39.622784,-9.124376,82.4215,151.703,41.71545
1,45,39.63334,-9.135069,97.68168,151.703,41.71545
