method_name,source_of_georef,projection_used,centers_or_edges,x_orientation,y_orientation,target_name,bbox_lonlat,contained_in_hres,overlap_fraction,rmse_temperature,pearson_temperature,gradient_corr,contour_score,rank,verdict,score,normalized_rmse,mask_iou_hres_bathy,transform_family,uses_physical_axes
OLD_USER_DIRECT_KM_ROI_BBOX__local_lonlat_linear_km_midlat__centers__x_normal__y_normal,Existing user_direct_km_roi bbox from candb_vs_userdirect_bboxes.csv,local_lonlat_linear_km_midlat,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.55555534362793, -9.200023435648514, 39.38888931274414, 39.57619440089391]",True,1.0,0.7040457497012893,-0.15740976782273866,0.04904652309406311,0.30419054279778457,92,AXES_TESTED,-0.843909721698473,0.8631184868216581,0.2919547763395052,old_reference_bbox,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__EPSG_32629_UTM29N_formula__centers__x_normal__y_normal,HResNew/planner full lon/lat bbox,EPSG_32629_UTM29N_formula,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.559344385150839, -8.91609704249186, 39.387563077357015, 39.862410726987505]",True,1.0,0.7910144470925103,-0.7768471647063325,0.12283942633580296,0.17826479715048435,93,COMPARATOR,-1.1666423766136913,0.5403473236505024,0.7230835693371094,simple_bbox,False
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_lonlat_linear_km_midlat__centers__x_normal__y_normal,HResNew/planner full lon/lat bbox,local_lonlat_linear_km_midlat,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.55555534362793, -8.916666984558105, 39.38888931274414, 39.86111068725586]",True,1.0,0.79062358848665,-0.7792838211891645,0.12431016401931556,0.17799264920756183,94,COMPARATOR,-1.1682127400666134,0.5400803254908877,0.7230835693371094,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_lonlat_linear_km_midlat__centers__x_normal__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,local_lonlat_linear_km_midlat,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.55555534362793, -8.916666984558105, 39.38888931274414, 39.86111068725586]",True,1.0,0.79062358848665,-0.7792838211891645,0.12431016401931556,0.17799264920756183,95,AXES_TESTED,-1.1682127400666134,0.5400803254908877,0.7230835693371094,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_azimuthal_equidistant_spherical__centers__x_normal__y_normal,HResNew/planner full lon/lat bbox,local_azimuthal_equidistant_spherical,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.55774278578806, -8.914479542397975, 39.38845112287713, 39.86110468646014]",True,1.0,0.7912656595016406,-0.7814304939054474,0.12414113964844405,0.1779690044663558,96,COMPARATOR,-1.1708943503958313,0.5405189285477838,0.7230835693371094,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__EPSG_32629_UTM29N_formula__centers__x_normal__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,EPSG_32629_UTM29N_formula,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.559335117195056, -8.918017129018867, 39.387563077357015, 39.86127055439582]",True,1.0,0.7919623325600416,-0.7717664276377972,0.06563531350670179,0.17864590343200423,97,AXES_TESTED,-1.190620649798611,0.5409948306301667,0.7230873065612495,physical_axes_relative_offset_fit,True
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__EPSG_32629_UTM29N_formula__edges__x_normal__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,EPSG_32629_UTM29N_formula,edges,normal,normal,D4_predModel_TEMPpred_day0,"[-9.556442420189484, -8.920884446065298, 39.3912673018739, 39.8575819906944]",True,1.0,0.7913224101273362,-0.7721086680291949,0.056111132523478706,0.1782653154546826,98,AXES_TESTED,-1.1954781393244889,0.5405576952843747,0.7159769078995445,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__EPSG_32629_UTM29N_formula__edges__x_normal__y_normal,HResNew/planner full lon/lat bbox,EPSG_32629_UTM29N_formula,edges,normal,normal,D4_predModel_TEMPpred_day0,"[-9.556443002259238, -8.91897308559157, 39.391276260923156, 39.858713299287054]",True,1.0,0.7920553084601802,-0.7755193607074435,0.05602778452983668,0.17820448300107003,99,COMPARATOR,-1.1994615700389502,0.54105834309696,0.7151693024158339,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_azimuthal_equidistant_spherical__centers__x_normal__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,local_azimuthal_equidistant_spherical,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.557737410511201, -8.915074805772255, 39.38845112287713, 39.85995759237815]",True,1.0,0.7920936143336382,-0.782439335244781,0.057436103541997525,0.1779607859101452,100,AXES_TESTED,-1.2058254006171438,0.5410845100984342,0.7178447137885515,physical_axes_relative_offset_fit,True
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_azimuthal_equidistant_spherical__edges__x_normal__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,local_azimuthal_equidistant_spherical,edges,normal,normal,D4_predModel_TEMPpred_day0,"[-9.554851323790315, -8.917960861017944, 39.39214253829631, 39.8562818079282]",True,1.0,0.7923208292636006,-0.7815903090907093,0.06277669028063963,0.1778255594981101,101,AXES_TESTED,-1.2136215852212355,0.5523324010199012,0.711885803068557,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_azimuthal_equidistant_spherical__edges__x_normal__y_normal,HResNew/planner full lon/lat bbox,local_azimuthal_equidistant_spherical,edges,normal,normal,D4_predModel_TEMPpred_day0,"[-9.554853975327404, -8.917368352858631, 39.39215151975807, 39.85741994965417]",True,1.0,0.7925682427649906,-0.7826841484501142,0.06272697385819606,0.1778012823312676,102,COMPARATOR,-1.214924895060463,0.5525048747050806,0.7116784778176876,simple_bbox,False
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_lonlat_linear_km_midlat__edges__x_normal__y_normal,HResNew/planner full lon/lat bbox,local_lonlat_linear_km_midlat,edges,normal,normal,D4_predModel_TEMPpred_day0,"[-9.552703163453511, -8.919519164732524, 39.39257854223251, 39.85742145776749]",True,1.0,0.7939247008844544,-0.7814561189856004,0.06334277336988677,0.17794499427471047,103,COMPARATOR,-1.225883196646498,0.5650709614831962,0.709893373581966,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_lonlat_linear_km_midlat__edges__x_normal__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,local_lonlat_linear_km_midlat,edges,normal,normal,D4_predModel_TEMPpred_day0,"[-9.552703163453511, -8.919519164732524, 39.39257854223251, 39.85742145776749]",True,1.0,0.7939247008844544,-0.7814561189856004,0.06334277336988677,0.17794499427471047,104,AXES_TESTED,-1.225883196646498,0.5650709614831962,0.709893373581966,physical_axes_relative_offset_fit,True
AXES_FILIPA_ABS_KM_FULL__EPSG_32629_UTM29N_formula__centers__x_normal__y_flipped,relative_km_display_assumed_filipa_xy_km_cropped_v1 manifest offsets + full geometry,EPSG_32629_UTM29N_formula,centers,normal,flipped,D4_predModel_TEMPpred_day0,"[-9.445207950096503, -8.802531773641778, 39.53281786288449, 40.00588902881353]",False,0.573183482924083,0.7685760762272938,-0.7181205657018237,0.03956088084776622,0.20030066394894105,105,AXES_TESTED,-1.3982898101955106,0.8001000168920406,0.4887687752940218,physical_axes_absolute_utm,True
AXES_FILIPA_ABS_KM_FULL__EPSG_32629_UTM29N_formula__edges__x_normal__y_flipped,relative_km_display_assumed_filipa_xy_km_cropped_v1 manifest offsets + full geometry,EPSG_32629_UTM29N_formula,edges,normal,flipped,D4_predModel_TEMPpred_day0,"[-9.442315136159028, -8.805411348003915, 39.53651932072584, 40.00220344005219]",False,0.5777832383020182,0.7726685545325613,-0.7171205927250175,0.03865007817723746,0.200022672737477,106,AXES_TESTED,-1.4021445696846468,0.8043603524169867,0.4814865344211302,physical_axes_absolute_utm,True
AXES_FILIPA_ABS_KM_FULL__EPSG_32629_UTM29N_formula__edges__x_flipped__y_flipped,relative_km_display_assumed_filipa_xy_km_cropped_v1 manifest offsets + full geometry,EPSG_32629_UTM29N_formula,edges,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.442315136159028, -8.805411348003915, 39.53651932072584, 40.00220344005219]",False,0.5777832383020182,0.8617045691499723,-0.6159235354074744,0.0009185828402934031,0.19711949031747555,107,AXES_TESTED,-1.4139527698561516,0.8970482710275617,0.4814865344211302,physical_axes_absolute_utm,True
AXES_FILIPA_ABS_KM_FULL__EPSG_32629_UTM29N_formula__centers__x_flipped__y_flipped,relative_km_display_assumed_filipa_xy_km_cropped_v1 manifest offsets + full geometry,EPSG_32629_UTM29N_formula,centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.445207950096503, -8.802531773641778, 39.53281786288449, 40.00588902881353]",False,0.573183482924083,0.8600929213697354,-0.6194926276084638,0.0017789652649997322,0.1962821048568595,108,AXES_TESTED,-1.415832612398503,0.8953705198509687,0.4887687752940218,physical_axes_absolute_utm,True
AXES_FILIPA_ABS_KM_FULL__EPSG_32629_UTM29N_formula__edges__x_flipped__y_normal,relative_km_display_assumed_filipa_xy_km_cropped_v1 manifest offsets + full geometry,EPSG_32629_UTM29N_formula,edges,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.442315136159028, -8.805411348003915, 39.53651932072584, 40.00220344005219]",False,0.5777832383020182,0.9144860601796156,-0.7263422329879965,-0.009471589682306802,0.21351808677071582,109,AXES_TESTED,-1.5763136338073815,0.9519946493635896,0.4423040192092554,physical_axes_absolute_utm,True
AXES_FILIPA_ABS_KM_FULL__EPSG_32629_UTM29N_formula__centers__x_flipped__y_normal,relative_km_display_assumed_filipa_xy_km_cropped_v1 manifest offsets + full geometry,EPSG_32629_UTM29N_formula,centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.445207950096503, -8.802531773641778, 39.53281786288449, 40.00588902881353]",False,0.573183482924083,0.9123340664763692,-0.7288191432644511,-0.009251574610885507,0.21246299579685687,110,AXES_TESTED,-1.5769678220899745,0.9497543894185092,0.4483255018062308,physical_axes_absolute_utm,True
AXES_FILIPA_ABS_KM_FULL__EPSG_32629_UTM29N_formula__centers__x_normal__y_normal,relative_km_display_assumed_filipa_xy_km_cropped_v1 manifest offsets + full geometry,EPSG_32629_UTM29N_formula,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.445207950096503, -8.802531773641778, 39.53281786288449, 40.00588902881353]",False,0.573183482924083,0.8846926257901845,-0.9251766479211413,0.024387174408953154,0.1810308834483311,111,AXES_TESTED,-1.7434468255189035,0.9209792065264043,0.4887687752940218,physical_axes_absolute_utm,True
AXES_FILIPA_ABS_KM_FULL__EPSG_32629_UTM29N_formula__edges__x_normal__y_normal,relative_km_display_assumed_filipa_xy_km_cropped_v1 manifest offsets + full geometry,EPSG_32629_UTM29N_formula,edges,normal,normal,D4_predModel_TEMPpred_day0,"[-9.442315136159028, -8.805411348003915, 39.53651932072584, 40.00220344005219]",False,0.5777832383020182,0.8870583953529738,-0.9259369877186182,0.02660906008512542,0.18072451950264432,112,AXES_TESTED,-1.745712208493181,0.9234420105684478,0.4814865344211302,physical_axes_absolute_utm,True
