distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,171,172,0.1466672569513321,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z172.png
2,164,165,0.192560613155365,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z165.png
3,176,177,0.19425924122333527,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z177.png
4,166,167,0.21519118547439575,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z167.png
5,232,233,0.22739383578300476,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z233.png
6,144,145,0.2304995357990265,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z145.png
7,233,234,0.2308250069618225,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z234.png
8,175,176,0.245040163397789,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z176.png
9,183,184,0.25126340985298157,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z184.png
10,238,239,0.25210243463516235,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z239.png
11,186,187,0.26350364089012146,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z187.png
12,184,185,0.26494300365448,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z185.png
13,236,237,0.2724394202232361,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z237.png
14,231,232,0.2768539488315582,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z232.png
15,145,146,0.28280264139175415,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z146.png
16,188,189,0.2866855263710022,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z189.png
17,162,163,0.29018768668174744,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z163.png
18,174,175,0.3002847731113434,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z175.png
19,237,238,0.3036148250102997,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z238.png
20,234,235,0.32167744636535645,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z235.png
21,131,132,0.33213359117507935,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z132.png
22,245,246,0.34084057807922363,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z246.png
23,132,133,0.34798482060432434,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z133.png
24,163,164,0.35963132977485657,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z164.png
25,165,166,0.36525851488113403,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z166.png
26,230,231,0.38512516021728516,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z231.png
27,172,173,0.3854374587535858,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z173.png
28,219,220,0.3998039662837982,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
29,173,174,0.4107452630996704,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z174.png
30,187,188,0.4161284863948822,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z188.png
31,229,230,0.4403298795223236,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
32,220,221,0.4406583607196808,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z221.png
33,185,186,0.4540378749370575,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z186.png
34,218,219,0.5326583385467529,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
35,202,203,0.6872414350509644,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
36,189,190,0.7139420509338379,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
