distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,198,199,0.1352030336856842,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z199.png
2,197,198,0.16279545426368713,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z198.png
3,199,200,0.1674080789089203,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
4,192,193,0.1682363748550415,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z193.png
5,213,214,0.2115333378314972,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
6,190,191,0.21800267696380615,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z191.png
7,201,202,0.22395196557044983,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z202.png
8,223,224,0.23010258376598358,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z224.png
9,225,226,0.24699686467647552,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z226.png
10,226,227,0.36824437975883484,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
11,200,201,0.37487661838531494,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z201.png
12,191,192,0.3809323012828827,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z192.png
13,224,225,0.4627663493156433,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z225.png
14,210,211,0.5084363222122192,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z211.png
15,227,228,0.5215616226196289,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
16,195,196,0.5215803980827332,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z196.png
17,214,215,0.5373027920722961,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
18,286,287,0.5546329021453857,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z287.png
19,212,213,0.5557750463485718,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z213.png
20,217,218,0.6537542343139648,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
21,215,216,0.7185872197151184,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
22,228,229,0.7583792805671692,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
23,216,217,0.7648342251777649,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
24,211,212,0.9548123478889465,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z212.png
