distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,66,67,0.0459773875772953,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png
2,65,66,0.060711927711963654,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z066.png
3,64,65,0.06874743849039078,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png
4,72,73,0.07293729484081268,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png
5,70,71,0.07634084671735764,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z071.png
6,67,68,0.07861313968896866,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png
7,71,72,0.08381576091051102,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png
8,61,62,0.08750540018081665,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z062.png
9,62,63,0.08965855836868286,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z063.png
10,63,64,0.09347788989543915,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z064.png
11,69,70,0.10078597068786621,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png
12,79,80,0.11510592699050903,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z080.png
13,90,91,0.12251566350460052,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z091.png
14,91,92,0.12652695178985596,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z092.png
15,83,84,0.12728801369667053,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z084.png
16,89,90,0.13090664148330688,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z090.png
17,60,61,0.13355208933353424,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z061.png
18,88,89,0.13779932260513306,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z089.png
19,68,69,0.13906310498714447,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png
20,80,81,0.14026512205600739,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z081.png
21,73,74,0.14416161179542542,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z074.png
22,81,82,0.14451368153095245,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z082.png
23,84,85,0.147703617811203,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z085.png
24,87,88,0.1498042792081833,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z088.png
25,82,83,0.16171415150165558,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z083.png
26,86,87,0.19256716966629028,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z087.png
27,85,86,0.19374047219753265,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z086.png
28,59,60,0.19559429585933685,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z060.png
