distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,181,182,0.10988829284906387,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z182.png
2,180,181,0.13531699776649475,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z181.png
3,159,160,0.13986420631408691,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z160.png
4,154,155,0.1489420235157013,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z155.png
5,158,159,0.1504368782043457,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z159.png
6,155,156,0.15615221858024597,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z156.png
7,262,263,0.1773783266544342,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z263.png
8,265,266,0.18744127452373505,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z266.png
9,243,244,0.20338788628578186,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z244.png
10,261,262,0.20359310507774353,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z262.png
11,270,271,0.20711766183376312,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z271.png
12,182,183,0.21036125719547272,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z183.png
13,264,265,0.2113274484872818,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z265.png
14,299,300,0.21156397461891174,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z300.png
15,263,264,0.21660149097442627,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z264.png
16,242,243,0.22085818648338318,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z243.png
17,266,267,0.22226575016975403,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z267.png
18,160,161,0.22644932568073273,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z161.png
19,169,170,0.24219569563865662,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z170.png
20,271,272,0.24267105758190155,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z272.png
21,278,279,0.26321303844451904,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z279.png
22,178,179,0.26759427785873413,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z179.png
23,272,273,0.28279757499694824,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z273.png
24,153,154,0.2935529947280884,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z154.png
25,279,280,0.30312272906303406,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z280.png
26,280,281,0.30509769916534424,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z281.png
27,157,158,0.31081423163414,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z158.png
28,244,245,0.3150404393672943,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z245.png
29,241,242,0.31584876775741577,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z242.png
30,221,222,0.3247065246105194,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z222.png
31,161,162,0.3259817957878113,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z162.png
32,267,268,0.3344134986400604,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z268.png
33,179,180,0.3402447998523712,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z180.png
34,205,206,0.34437480568885803,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z206.png
35,281,282,0.34858182072639465,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z282.png
36,207,208,0.35678184032440186,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z208.png
37,269,270,0.3686462640762329,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z270.png
38,156,157,0.36907389760017395,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z157.png
39,268,269,0.3773452937602997,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z269.png
40,298,299,0.3817419409751892,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z299.png
41,277,278,0.38445791602134705,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z278.png
42,208,209,0.3892221450805664,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z209.png
43,168,169,0.39916399121284485,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z169.png
44,129,130,0.40858155488967896,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z130.png
45,206,207,0.4121972918510437,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z207.png
46,240,241,0.42327532172203064,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z241.png
47,235,236,0.42382267117500305,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z236.png
48,273,274,0.42955777049064636,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z274.png
49,275,276,0.4492526948451996,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z276.png
50,177,178,0.45984843373298645,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z178.png
51,283,284,0.4606117308139801,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z284.png
52,274,275,0.46145084500312805,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z275.png
53,170,171,0.4620707035064697,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z171.png
54,284,285,0.4869857728481293,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z285.png
55,276,277,0.5024217367172241,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z277.png
56,209,210,0.509026288986206,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z210.png
57,282,283,0.5353351831436157,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z283.png
58,239,240,0.542662501335144,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z240.png
59,130,131,0.5444554090499878,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z131.png
60,260,261,0.5738114714622498,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z261.png
61,167,168,0.6228893995285034,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z168.png
62,297,298,0.6599990725517273,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z298.png
63,128,129,0.6798655986785889,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z129.png
64,152,153,0.766412079334259,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z153.png
