distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,287,288,0.08515047281980515,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z288.png
2,285,286,0.16386845707893372,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z286.png
3,196,197,0.17624323070049286,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z197.png
4,288,289,0.2104693204164505,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z289.png
5,289,290,0.24276995658874512,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z290.png
6,295,296,0.24603138864040375,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z296.png
7,296,297,0.25207456946372986,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z297.png
8,204,205,0.2663201093673706,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z205.png
9,290,291,0.29463768005371094,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z291.png
10,222,223,0.3027903735637665,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z223.png
11,294,295,0.31293025612831116,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z295.png
12,291,292,0.3330343961715698,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z292.png
13,292,293,0.48667287826538086,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z293.png
14,293,294,0.5796805620193481,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z294.png
15,203,204,0.5912826657295227,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z204.png
16,194,195,0.5974513292312622,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z195.png
17,193,194,0.8286531567573547,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
