route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,36.388,43.004875
1,1,39.564743,-9.279426,102.51209,36.388,43.004875
1,2,39.55683,-9.217941,68.14263,36.388,43.004875
1,3,39.564743,-9.209921,67.30798,36.388,43.004875
1,4,39.546276,-9.207248,54.118664,36.388,43.004875
1,5,39.535725,-9.201901,43.80751,36.388,43.004875
1,6,39.54364,-9.193882,43.004875,36.388,43.004875
1,7,39.55683,-9.199228,55.046803,36.388,43.004875
1,8,39.564743,-9.191209,55.407066,36.388,43.004875
1,9,39.5753,-9.188536,61.766724,36.388,43.004875
1,10,39.58321,-9.180515,64.78121,36.388,43.004875
1,11,39.57266,-9.175169,53.123028,36.388,43.004875
1,12,39.58321,-9.16715,59.266438,36.388,43.004875
1,13,39.5964,-9.16715,85.25423,36.388,43.004875
1,14,39.604317,-9.175169,99.000046,36.388,43.004875
1,15,39.61487,-9.177842,117.77427,36.388,43.004875
1,16,39.606956,-9.188536,99.400925,36.388,43.004875
1,17,39.5964,-9.183188,85.4273,36.388,43.004875
1,18,39.58849,-9.191209,75.72135,36.388,43.004875
1,19,39.58849,-9.207248,81.83855,36.388,43.004875
1,20,39.58321,-9.220614,84.15347,36.388,43.004875
1,21,39.580574,-9.247347,96.041504,36.388,43.004875
1,22,39.5753,-9.26606,101.302,36.388,43.004875
1,23,39.572887,-9.290483,110.0299,36.388,43.004875
