distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,261,262,0.13978362083435059,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z262.png
2,242,243,0.1511656939983368,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z243.png
3,153,154,0.16586314141750336,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z154.png
4,243,244,0.16798847913742065,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z244.png
5,154,155,0.18367259204387665,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z155.png
6,241,242,0.20513834059238434,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z242.png
7,161,162,0.22549550235271454,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z162.png
8,155,156,0.22583697736263275,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z156.png
9,156,157,0.25617438554763794,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z157.png
10,129,130,0.2939295470714569,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z130.png
11,240,241,0.31467002630233765,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z241.png
12,278,279,0.3413868248462677,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z279.png
13,279,280,0.3668287992477417,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z280.png
14,280,281,0.3694060146808624,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z281.png
15,281,282,0.4172692894935608,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z282.png
16,130,131,0.42868825793266296,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z131.png
17,239,240,0.4515484869480133,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z240.png
18,205,206,0.45400211215019226,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z206.png
