distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,219,220,0.1776929795742035,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
2,185,186,0.18506938219070435,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z186.png
3,218,219,0.18537820875644684,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
4,184,185,0.20701491832733154,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z185.png
5,183,184,0.21590255200862885,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z184.png
6,215,216,0.2270069718360901,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
7,207,208,0.22726094722747803,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z208.png
8,216,217,0.22876997292041779,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
9,217,218,0.23947754502296448,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
10,228,229,0.25794681906700134,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
11,235,236,0.2724725604057312,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z236.png
12,202,203,0.28687727451324463,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
13,182,183,0.289509654045105,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z183.png
14,234,235,0.29018738865852356,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z235.png
15,227,228,0.3084907829761505,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
16,214,215,0.3321714997291565,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
17,229,230,0.3357069194316864,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
18,176,177,0.36750221252441406,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z177.png
19,230,231,0.369564950466156,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z231.png
20,226,227,0.39698171615600586,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
21,188,189,0.398465096950531,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z189.png
22,233,234,0.42930445075035095,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z234.png
23,232,233,0.4892023503780365,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z233.png
24,231,232,0.5015942454338074,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z232.png
25,201,202,0.5347398519515991,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z202.png
26,186,187,0.5404066443443298,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z187.png
27,175,176,0.6590312719345093,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z176.png
28,213,214,0.6605165004730225,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
29,199,200,0.6826519966125488,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
30,174,175,0.7225135564804077,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z175.png
31,187,188,0.8026213049888611,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z188.png
32,172,173,0.8134647011756897,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z173.png
33,173,174,0.8363058567047119,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z174.png
34,133,134,0.8887133002281189,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z134.png
35,134,135,1.007469654083252,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z135.png
36,200,201,1.0373198986053467,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z201.png
37,191,192,1.0423529148101807,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z192.png
38,224,225,1.128378987312317,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z225.png
39,212,213,1.2285687923431396,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z213.png
40,211,212,1.616949439048767,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z212.png
