distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,287,288,0.12883996963500977,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z288.png
2,288,289,0.1478905826807022,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z289.png
3,295,296,0.16452725231647491,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z296.png
4,289,290,0.16517873108386993,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z290.png
5,296,297,0.1794329583644867,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z297.png
6,286,287,0.1826711744070053,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z287.png
7,195,196,0.20802360773086548,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z196.png
8,290,291,0.21313604712486267,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z291.png
9,294,295,0.22714875638484955,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z295.png
10,196,197,0.22810699045658112,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z197.png
11,285,286,0.24244455993175507,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z286.png
12,291,292,0.2473459392786026,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z292.png
13,210,211,0.30129116773605347,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z211.png
14,204,205,0.3520563244819641,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z205.png
15,297,298,0.3655029833316803,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z298.png
16,292,293,0.399519145488739,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z293.png
17,282,283,0.47533831000328064,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z283.png
18,293,294,0.4937957525253296,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z294.png
