run_id,case_id,date,predicted_class_label,formulation,alpha,solver_status,trajectory_length_km,mission_duration_h,solver_runtime_s,number_of_waypoints,number_of_valid_cells_sampled,collected_information_score,collected_STD_score,collected_boundary_score,mean_STD_along_path,mean_boundary_along_path,max_STD_along_path,max_boundary_along_path,percentage_path_in_top10_STD,percentage_path_in_top10_boundary,trajectory_overlap_ratio_with_baseline,trajectory_difference_from_baseline
C06_representative__baseline_STD,C06_representative,2023-12-22,C06,baseline_STD,0.0,SUCCESS,19.139,5.516666666666667,271.4059641999993,13,77,46.154579162597656,46.154579162597656,66.26553344726562,0.5994101166725159,0.8605913519859314,0.888751208782196,0.9760733246803284,0.2727272727272727,0.23376623376623376,1.0,0.0
C06_representative__enriched_boundary_alpha025,C06_representative,2023-12-22,C06,enriched_boundary_alpha025,0.25,SUCCESS,19.085,5.516666666666667,252.28616280000278,13,77,49.98225402832031,44.65338897705078,65.96886444091797,0.5799141526222229,0.8567385077476501,0.8139455318450928,0.9729434251785278,0.23376623376623376,0.3246753246753247,0.1079136690647482,0.8920863309352518
C06_representative__enriched_boundary_alpha050,C06_representative,2023-12-22,C06,enriched_boundary_alpha050,0.5,SUCCESS,18.737,5.416666666666667,214.2224423000007,13,82,60.100223541259766,48.04591751098633,72.15452575683594,0.585925817489624,0.87993323802948,0.888751208782196,0.9760733246803284,0.25609756097560976,0.4024390243902439,0.08163265306122448,0.9183673469387755
C01_representative__baseline_STD,C01_representative,2024-08-24,C01,baseline_STD,0.0,SUCCESS,18.833,5.433333333333334,271.4019539000001,13,78,36.72289276123047,36.72289276123047,58.939971923828125,0.4708063304424286,0.7556406855583191,0.7994444966316223,0.8160114288330078,0.15384615384615385,0.07692307692307693,1.0,0.0
C01_representative__enriched_boundary_alpha025,C01_representative,2024-08-24,C01,enriched_boundary_alpha025,0.25,SUCCESS,18.763,5.433333333333334,223.4920734000043,14,81,43.1837043762207,37.63637924194336,59.82569122314453,0.46464666724205017,0.738588809967041,0.7994444966316223,0.8080751299858093,0.09876543209876543,0.012345679012345678,0.14388489208633093,0.8561151079136691
C01_representative__enriched_boundary_alpha050,C01_representative,2024-08-24,C01,enriched_boundary_alpha050,0.5,SUCCESS,17.633,5.1,228.72369170000457,13,71,42.65555191040039,32.09733200073242,53.21379089355469,0.4520750939846039,0.7494900226593018,0.7855542302131653,0.8067367076873779,0.11267605633802817,0.028169014084507043,0.07194244604316546,0.9280575539568345
October_control__baseline_STD,October_control,2024-10-30,C02,baseline_STD,0.0,TIMEOUT,17.985,5.15,900.0,10,77,42.382266998291016,42.382266998291016,13.54228401184082,0.5504190325737,0.17587381601333618,0.8524587750434875,0.3016916811466217,0.23376623376623376,0.0,1.0,0.0
October_control__enriched_boundary_alpha025,October_control,2024-10-30,C02,enriched_boundary_alpha025,0.25,SUCCESS,18.427,5.266666666666667,221.4015200000067,9,86,39.06786346435547,47.29179000854492,14.396113395690918,0.5499045252799988,0.1673966646194458,0.8427745699882507,0.3016916811466217,0.2558139534883721,0.0,0.13986013986013987,0.8601398601398601
October_control__enriched_boundary_alpha050,October_control,2024-10-30,C02,enriched_boundary_alpha050,0.5,SUCCESS,18.904,5.466666666666667,223.63602609999361,13,76,34.63203430175781,31.699766159057617,37.56429672241211,0.417102187871933,0.494267076253891,0.6264233589172363,0.6607539057731628,0.0,0.0,0.006578947368421052,0.993421052631579
