distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,178,179,0.11334533989429474,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z179.png
2,161,162,0.11997520178556442,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z162.png
3,157,158,0.12232326716184616,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z158.png
4,179,180,0.13960276544094086,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z180.png
5,158,159,0.1439833790063858,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z159.png
6,244,245,0.15876898169517517,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z245.png
7,243,244,0.1597534865140915,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z244.png
8,261,262,0.16699764132499695,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z262.png
9,242,243,0.1722840666770935,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z243.png
10,156,157,0.17799390852451324,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z157.png
11,241,242,0.17799919843673706,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z242.png
12,153,154,0.18151892721652985,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z154.png
13,180,181,0.18811264634132385,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z181.png
14,169,170,0.191295325756073,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z170.png
15,129,130,0.2125416249036789,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z130.png
16,182,183,0.22824488580226898,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z183.png
17,170,171,0.25145864486694336,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z171.png
18,240,241,0.2519686818122864,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z241.png
19,181,182,0.2531656324863434,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z182.png
20,130,131,0.33258911967277527,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z131.png
21,265,266,0.3781755268573761,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z266.png
22,128,129,0.46481314301490784,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z129.png
23,208,209,0.5647732615470886,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z209.png
