day_index,date,image_idx_0_based,class_id,stage,config_name,seed,patch_w,patch_h,dictionary_size
111,2024-02-15,110,1,dictionary,dict3_patch40x24,11,40,24,3
112,2024-02-16,111,1,dictionary,dict3_patch40x24,11,40,24,3
113,2024-02-17,112,1,dictionary,dict3_patch40x24,11,40,24,3
114,2024-02-18,113,1,dictionary,dict3_patch40x24,11,40,24,3
115,2024-02-19,114,1,dictionary,dict3_patch40x24,11,40,24,3
116,2024-02-20,115,1,dictionary,dict3_patch40x24,11,40,24,3
117,2024-02-21,116,1,dictionary,dict3_patch40x24,11,40,24,3
118,2024-02-22,117,1,dictionary,dict3_patch40x24,11,40,24,3
119,2024-02-23,118,1,dictionary,dict3_patch40x24,11,40,24,3
120,2024-02-24,119,1,dictionary,dict3_patch40x24,11,40,24,3
121,2024-02-25,120,1,dictionary,dict3_patch40x24,11,40,24,3
122,2024-02-26,121,1,dictionary,dict3_patch40x24,11,40,24,3
123,2024-02-27,122,1,dictionary,dict3_patch40x24,11,40,24,3
124,2024-02-28,123,1,dictionary,dict3_patch40x24,11,40,24,3
125,2024-02-29,124,1,dictionary,dict3_patch40x24,11,40,24,3
126,2024-03-01,125,1,dictionary,dict3_patch40x24,11,40,24,3
127,2024-03-02,126,1,dictionary,dict3_patch40x24,11,40,24,3
128,2024-03-03,127,1,dictionary,dict3_patch40x24,11,40,24,3
129,2024-03-04,128,1,dictionary,dict3_patch40x24,11,40,24,3
130,2024-03-05,129,1,dictionary,dict3_patch40x24,11,40,24,3
131,2024-03-06,130,1,dictionary,dict3_patch40x24,11,40,24,3
132,2024-03-07,131,1,dictionary,dict3_patch40x24,11,40,24,3
133,2024-03-08,132,1,dictionary,dict3_patch40x24,11,40,24,3
134,2024-03-09,133,1,dictionary,dict3_patch40x24,11,40,24,3
135,2024-03-10,134,1,dictionary,dict3_patch40x24,11,40,24,3
136,2024-03-11,135,1,dictionary,dict3_patch40x24,11,40,24,3
137,2024-03-12,136,1,dictionary,dict3_patch40x24,11,40,24,3
138,2024-03-13,137,1,dictionary,dict3_patch40x24,11,40,24,3
139,2024-03-14,138,1,dictionary,dict3_patch40x24,11,40,24,3
140,2024-03-15,139,1,dictionary,dict3_patch40x24,11,40,24,3
141,2024-03-16,140,1,dictionary,dict3_patch40x24,11,40,24,3
142,2024-03-17,141,1,dictionary,dict3_patch40x24,11,40,24,3
143,2024-03-18,142,1,dictionary,dict3_patch40x24,11,40,24,3
144,2024-03-19,143,1,dictionary,dict3_patch40x24,11,40,24,3
145,2024-03-20,144,1,dictionary,dict3_patch40x24,11,40,24,3
146,2024-03-21,145,1,dictionary,dict3_patch40x24,11,40,24,3
147,2024-03-22,146,1,dictionary,dict3_patch40x24,11,40,24,3
148,2024-03-23,147,1,dictionary,dict3_patch40x24,11,40,24,3
149,2024-03-24,148,1,dictionary,dict3_patch40x24,11,40,24,3
150,2024-03-25,149,1,dictionary,dict3_patch40x24,11,40,24,3
151,2024-03-26,150,1,dictionary,dict3_patch40x24,11,40,24,3
152,2024-03-27,151,1,dictionary,dict3_patch40x24,11,40,24,3
153,2024-03-28,152,1,dictionary,dict3_patch40x24,11,40,24,3
154,2024-03-29,153,1,dictionary,dict3_patch40x24,11,40,24,3
155,2024-03-30,154,1,dictionary,dict3_patch40x24,11,40,24,3
156,2024-03-31,155,1,dictionary,dict3_patch40x24,11,40,24,3
157,2024-04-01,156,1,dictionary,dict3_patch40x24,11,40,24,3
158,2024-04-02,157,1,dictionary,dict3_patch40x24,11,40,24,3
159,2024-04-03,158,1,dictionary,dict3_patch40x24,11,40,24,3
160,2024-04-04,159,1,dictionary,dict3_patch40x24,11,40,24,3
161,2024-04-05,160,1,dictionary,dict3_patch40x24,11,40,24,3
162,2024-04-06,161,1,dictionary,dict3_patch40x24,11,40,24,3
163,2024-04-07,162,1,dictionary,dict3_patch40x24,11,40,24,3
164,2024-04-08,163,1,dictionary,dict3_patch40x24,11,40,24,3
165,2024-04-09,164,1,dictionary,dict3_patch40x24,11,40,24,3
166,2024-04-10,165,1,dictionary,dict3_patch40x24,11,40,24,3
167,2024-04-11,166,1,dictionary,dict3_patch40x24,11,40,24,3
168,2024-04-12,167,1,dictionary,dict3_patch40x24,11,40,24,3
169,2024-04-13,168,1,dictionary,dict3_patch40x24,11,40,24,3
170,2024-04-14,169,4,dictionary,dict3_patch40x24,11,40,24,3
171,2024-04-15,170,1,dictionary,dict3_patch40x24,11,40,24,3
172,2024-04-16,171,1,dictionary,dict3_patch40x24,11,40,24,3
173,2024-04-17,172,1,dictionary,dict3_patch40x24,11,40,24,3
174,2024-04-18,173,1,dictionary,dict3_patch40x24,11,40,24,3
175,2024-04-19,174,1,dictionary,dict3_patch40x24,11,40,24,3
176,2024-04-20,175,1,dictionary,dict3_patch40x24,11,40,24,3
177,2024-04-21,176,1,dictionary,dict3_patch40x24,11,40,24,3
178,2024-04-22,177,1,dictionary,dict3_patch40x24,11,40,24,3
179,2024-04-23,178,1,dictionary,dict3_patch40x24,11,40,24,3
180,2024-04-24,179,1,dictionary,dict3_patch40x24,11,40,24,3
181,2024-04-25,180,1,dictionary,dict3_patch40x24,11,40,24,3
182,2024-04-26,181,1,dictionary,dict3_patch40x24,11,40,24,3
183,2024-04-27,182,1,dictionary,dict3_patch40x24,11,40,24,3
184,2024-04-28,183,1,dictionary,dict3_patch40x24,11,40,24,3
185,2024-04-29,184,1,dictionary,dict3_patch40x24,11,40,24,3
186,2024-04-30,185,1,dictionary,dict3_patch40x24,11,40,24,3
187,2024-05-01,186,1,dictionary,dict3_patch40x24,11,40,24,3
188,2024-05-02,187,1,dictionary,dict3_patch40x24,11,40,24,3
189,2024-05-03,188,1,dictionary,dict3_patch40x24,11,40,24,3
190,2024-05-04,189,1,dictionary,dict3_patch40x24,11,40,24,3
191,2024-05-05,190,1,dictionary,dict3_patch40x24,11,40,24,3
192,2024-05-06,191,1,dictionary,dict3_patch40x24,11,40,24,3
193,2024-05-07,192,1,dictionary,dict3_patch40x24,11,40,24,3
194,2024-05-08,193,4,dictionary,dict3_patch40x24,11,40,24,3
195,2024-05-09,194,4,dictionary,dict3_patch40x24,11,40,24,3
196,2024-05-10,195,2,dictionary,dict3_patch40x24,11,40,24,3
197,2024-05-11,196,2,dictionary,dict3_patch40x24,11,40,24,3
198,2024-05-12,197,4,dictionary,dict3_patch40x24,11,40,24,3
199,2024-05-13,198,4,dictionary,dict3_patch40x24,11,40,24,3
200,2024-05-14,199,4,dictionary,dict3_patch40x24,11,40,24,3
201,2024-05-15,200,1,dictionary,dict3_patch40x24,11,40,24,3
202,2024-05-16,201,1,dictionary,dict3_patch40x24,11,40,24,3
203,2024-05-17,202,1,dictionary,dict3_patch40x24,11,40,24,3
204,2024-05-18,203,1,dictionary,dict3_patch40x24,11,40,24,3
205,2024-05-19,204,1,dictionary,dict3_patch40x24,11,40,24,3
206,2024-05-20,205,1,dictionary,dict3_patch40x24,11,40,24,3
207,2024-05-21,206,4,dictionary,dict3_patch40x24,11,40,24,3
208,2024-05-22,207,4,dictionary,dict3_patch40x24,11,40,24,3
209,2024-05-23,208,1,dictionary,dict3_patch40x24,11,40,24,3
210,2024-05-24,209,1,dictionary,dict3_patch40x24,11,40,24,3
211,2024-05-25,210,4,dictionary,dict3_patch40x24,11,40,24,3
212,2024-05-26,211,4,dictionary,dict3_patch40x24,11,40,24,3
213,2024-05-27,212,1,dictionary,dict3_patch40x24,11,40,24,3
214,2024-05-28,213,1,dictionary,dict3_patch40x24,11,40,24,3
215,2024-05-29,214,1,dictionary,dict3_patch40x24,11,40,24,3
216,2024-05-30,215,1,dictionary,dict3_patch40x24,11,40,24,3
217,2024-05-31,216,1,dictionary,dict3_patch40x24,11,40,24,3
218,2024-06-01,217,1,dictionary,dict3_patch40x24,11,40,24,3
219,2024-06-02,218,4,dictionary,dict3_patch40x24,11,40,24,3
220,2024-06-03,219,2,dictionary,dict3_patch40x24,11,40,24,3
221,2024-06-04,220,2,dictionary,dict3_patch40x24,11,40,24,3
222,2024-06-05,221,2,dictionary,dict3_patch40x24,11,40,24,3
223,2024-06-06,222,2,dictionary,dict3_patch40x24,11,40,24,3
224,2024-06-07,223,2,dictionary,dict3_patch40x24,11,40,24,3
225,2024-06-08,224,2,dictionary,dict3_patch40x24,11,40,24,3
226,2024-06-09,225,2,dictionary,dict3_patch40x24,11,40,24,3
227,2024-06-10,226,2,dictionary,dict3_patch40x24,11,40,24,3
228,2024-06-11,227,2,dictionary,dict3_patch40x24,11,40,24,3
229,2024-06-12,228,4,dictionary,dict3_patch40x24,11,40,24,3
230,2024-06-13,229,4,dictionary,dict3_patch40x24,11,40,24,3
231,2024-06-14,230,4,dictionary,dict3_patch40x24,11,40,24,3
232,2024-06-15,231,4,dictionary,dict3_patch40x24,11,40,24,3
233,2024-06-16,232,4,dictionary,dict3_patch40x24,11,40,24,3
234,2024-06-17,233,4,dictionary,dict3_patch40x24,11,40,24,3
235,2024-06-18,234,2,dictionary,dict3_patch40x24,11,40,24,3
236,2024-06-19,235,2,dictionary,dict3_patch40x24,11,40,24,3
237,2024-06-20,236,2,dictionary,dict3_patch40x24,11,40,24,3
238,2024-06-21,237,4,dictionary,dict3_patch40x24,11,40,24,3
239,2024-06-22,238,4,dictionary,dict3_patch40x24,11,40,24,3
240,2024-06-23,239,4,dictionary,dict3_patch40x24,11,40,24,3
241,2024-06-24,240,4,dictionary,dict3_patch40x24,11,40,24,3
242,2024-06-25,241,4,dictionary,dict3_patch40x24,11,40,24,3
243,2024-06-26,242,4,dictionary,dict3_patch40x24,11,40,24,3
244,2024-06-27,243,2,dictionary,dict3_patch40x24,11,40,24,3
245,2024-06-28,244,2,dictionary,dict3_patch40x24,11,40,24,3
246,2024-06-29,245,2,dictionary,dict3_patch40x24,11,40,24,3
247,2024-06-30,246,2,dictionary,dict3_patch40x24,11,40,24,3
248,2024-07-01,247,2,dictionary,dict3_patch40x24,11,40,24,3
249,2024-07-02,248,2,dictionary,dict3_patch40x24,11,40,24,3
250,2024-07-03,249,2,dictionary,dict3_patch40x24,11,40,24,3
251,2024-07-04,250,2,dictionary,dict3_patch40x24,11,40,24,3
252,2024-07-05,251,2,dictionary,dict3_patch40x24,11,40,24,3
253,2024-07-06,252,4,dictionary,dict3_patch40x24,11,40,24,3
254,2024-07-07,253,4,dictionary,dict3_patch40x24,11,40,24,3
255,2024-07-08,254,4,dictionary,dict3_patch40x24,11,40,24,3
256,2024-07-09,255,2,dictionary,dict3_patch40x24,11,40,24,3
257,2024-07-10,256,3,dictionary,dict3_patch40x24,11,40,24,3
258,2024-07-11,257,3,dictionary,dict3_patch40x24,11,40,24,3
259,2024-07-12,258,2,dictionary,dict3_patch40x24,11,40,24,3
260,2024-07-13,259,2,dictionary,dict3_patch40x24,11,40,24,3
261,2024-07-14,260,2,dictionary,dict3_patch40x24,11,40,24,3
262,2024-07-15,261,3,dictionary,dict3_patch40x24,11,40,24,3
263,2024-07-16,262,3,dictionary,dict3_patch40x24,11,40,24,3
264,2024-07-17,263,3,dictionary,dict3_patch40x24,11,40,24,3
265,2024-07-18,264,2,dictionary,dict3_patch40x24,11,40,24,3
266,2024-07-19,265,2,dictionary,dict3_patch40x24,11,40,24,3
267,2024-07-20,266,3,dictionary,dict3_patch40x24,11,40,24,3
268,2024-07-21,267,2,dictionary,dict3_patch40x24,11,40,24,3
269,2024-07-22,268,2,dictionary,dict3_patch40x24,11,40,24,3
270,2024-07-23,269,2,dictionary,dict3_patch40x24,11,40,24,3
271,2024-07-24,270,3,dictionary,dict3_patch40x24,11,40,24,3
272,2024-07-25,271,2,dictionary,dict3_patch40x24,11,40,24,3
273,2024-07-26,272,2,dictionary,dict3_patch40x24,11,40,24,3
274,2024-07-27,273,2,dictionary,dict3_patch40x24,11,40,24,3
275,2024-07-28,274,2,dictionary,dict3_patch40x24,11,40,24,3
276,2024-07-29,275,2,dictionary,dict3_patch40x24,11,40,24,3
277,2024-07-30,276,3,dictionary,dict3_patch40x24,11,40,24,3
278,2024-07-31,277,3,dictionary,dict3_patch40x24,11,40,24,3
279,2024-08-01,278,3,dictionary,dict3_patch40x24,11,40,24,3
280,2024-08-02,279,2,dictionary,dict3_patch40x24,11,40,24,3
281,2024-08-03,280,2,dictionary,dict3_patch40x24,11,40,24,3
282,2024-08-04,281,2,dictionary,dict3_patch40x24,11,40,24,3
283,2024-08-05,282,2,dictionary,dict3_patch40x24,11,40,24,3
284,2024-08-06,283,2,dictionary,dict3_patch40x24,11,40,24,3
285,2024-08-07,284,2,dictionary,dict3_patch40x24,11,40,24,3
286,2024-08-08,285,2,dictionary,dict3_patch40x24,11,40,24,3
287,2024-08-09,286,2,dictionary,dict3_patch40x24,11,40,24,3
288,2024-08-10,287,2,dictionary,dict3_patch40x24,11,40,24,3
289,2024-08-11,288,3,dictionary,dict3_patch40x24,11,40,24,3
290,2024-08-12,289,3,dictionary,dict3_patch40x24,11,40,24,3
291,2024-08-13,290,3,dictionary,dict3_patch40x24,11,40,24,3
292,2024-08-14,291,3,dictionary,dict3_patch40x24,11,40,24,3
293,2024-08-15,292,2,dictionary,dict3_patch40x24,11,40,24,3
294,2024-08-16,293,2,dictionary,dict3_patch40x24,11,40,24,3
295,2024-08-17,294,2,dictionary,dict3_patch40x24,11,40,24,3
296,2024-08-18,295,4,dictionary,dict3_patch40x24,11,40,24,3
297,2024-08-19,296,4,dictionary,dict3_patch40x24,11,40,24,3
298,2024-08-20,297,4,dictionary,dict3_patch40x24,11,40,24,3
299,2024-08-21,298,4,dictionary,dict3_patch40x24,11,40,24,3
300,2024-08-22,299,4,dictionary,dict3_patch40x24,11,40,24,3
301,2024-08-23,300,4,dictionary,dict3_patch40x24,11,40,24,3
302,2024-08-24,301,2,dictionary,dict3_patch40x24,11,40,24,3
303,2024-08-25,302,4,dictionary,dict3_patch40x24,11,40,24,3
304,2024-08-26,303,4,dictionary,dict3_patch40x24,11,40,24,3
305,2024-08-27,304,4,dictionary,dict3_patch40x24,11,40,24,3
306,2024-08-28,305,2,dictionary,dict3_patch40x24,11,40,24,3
307,2024-08-29,306,2,dictionary,dict3_patch40x24,11,40,24,3
308,2024-08-30,307,2,dictionary,dict3_patch40x24,11,40,24,3
309,2024-08-31,308,2,dictionary,dict3_patch40x24,11,40,24,3
310,2024-09-01,309,2,dictionary,dict3_patch40x24,11,40,24,3
311,2024-09-02,310,2,dictionary,dict3_patch40x24,11,40,24,3
312,2024-09-03,311,4,dictionary,dict3_patch40x24,11,40,24,3
313,2024-09-04,312,1,dictionary,dict3_patch40x24,11,40,24,3
314,2024-09-05,313,1,dictionary,dict3_patch40x24,11,40,24,3
315,2024-09-06,314,1,dictionary,dict3_patch40x24,11,40,24,3
316,2024-09-07,315,1,dictionary,dict3_patch40x24,11,40,24,3
317,2024-09-08,316,1,dictionary,dict3_patch40x24,11,40,24,3
318,2024-09-09,317,1,dictionary,dict3_patch40x24,11,40,24,3
319,2024-09-10,318,1,dictionary,dict3_patch40x24,11,40,24,3
320,2024-09-11,319,1,dictionary,dict3_patch40x24,11,40,24,3
321,2024-09-12,320,1,dictionary,dict3_patch40x24,11,40,24,3
322,2024-09-13,321,1,dictionary,dict3_patch40x24,11,40,24,3
323,2024-09-14,322,1,dictionary,dict3_patch40x24,11,40,24,3
324,2024-09-15,323,1,dictionary,dict3_patch40x24,11,40,24,3
325,2024-09-16,324,1,dictionary,dict3_patch40x24,11,40,24,3
326,2024-09-17,325,1,dictionary,dict3_patch40x24,11,40,24,3
327,2024-09-18,326,4,dictionary,dict3_patch40x24,11,40,24,3
328,2024-09-19,327,2,dictionary,dict3_patch40x24,11,40,24,3
329,2024-09-20,328,2,dictionary,dict3_patch40x24,11,40,24,3
330,2024-09-21,329,2,dictionary,dict3_patch40x24,11,40,24,3
331,2024-09-22,330,2,dictionary,dict3_patch40x24,11,40,24,3
332,2024-09-23,331,2,dictionary,dict3_patch40x24,11,40,24,3
333,2024-09-24,332,2,dictionary,dict3_patch40x24,11,40,24,3
334,2024-09-25,333,2,dictionary,dict3_patch40x24,11,40,24,3
335,2024-09-26,334,2,dictionary,dict3_patch40x24,11,40,24,3
336,2024-09-27,335,2,dictionary,dict3_patch40x24,11,40,24,3
337,2024-09-28,336,2,dictionary,dict3_patch40x24,11,40,24,3
338,2024-09-29,337,2,dictionary,dict3_patch40x24,11,40,24,3
339,2024-09-30,338,2,dictionary,dict3_patch40x24,11,40,24,3
340,2024-10-01,339,2,dictionary,dict3_patch40x24,11,40,24,3
341,2024-10-02,340,2,dictionary,dict3_patch40x24,11,40,24,3
342,2024-10-03,341,2,dictionary,dict3_patch40x24,11,40,24,3
343,2024-10-04,342,2,dictionary,dict3_patch40x24,11,40,24,3
344,2024-10-05,343,2,dictionary,dict3_patch40x24,11,40,24,3
345,2024-10-06,344,2,dictionary,dict3_patch40x24,11,40,24,3
346,2024-10-07,345,2,dictionary,dict3_patch40x24,11,40,24,3
347,2024-10-08,346,2,dictionary,dict3_patch40x24,11,40,24,3
348,2024-10-09,347,2,dictionary,dict3_patch40x24,11,40,24,3
349,2024-10-10,348,2,dictionary,dict3_patch40x24,11,40,24,3
350,2024-10-11,349,2,dictionary,dict3_patch40x24,11,40,24,3
351,2024-10-12,350,2,dictionary,dict3_patch40x24,11,40,24,3
352,2024-10-13,351,3,dictionary,dict3_patch40x24,11,40,24,3
353,2024-10-14,352,3,dictionary,dict3_patch40x24,11,40,24,3
354,2024-10-15,353,3,dictionary,dict3_patch40x24,11,40,24,3
355,2024-10-16,354,3,dictionary,dict3_patch40x24,11,40,24,3
356,2024-10-17,355,3,dictionary,dict3_patch40x24,11,40,24,3
357,2024-10-18,356,3,dictionary,dict3_patch40x24,11,40,24,3
358,2024-10-19,357,3,dictionary,dict3_patch40x24,11,40,24,3
359,2024-10-20,358,3,dictionary,dict3_patch40x24,11,40,24,3
360,2024-10-21,359,3,dictionary,dict3_patch40x24,11,40,24,3
361,2024-10-22,360,3,dictionary,dict3_patch40x24,11,40,24,3
362,2024-10-23,361,3,dictionary,dict3_patch40x24,11,40,24,3
363,2024-10-24,362,3,dictionary,dict3_patch40x24,11,40,24,3
364,2024-10-25,363,3,dictionary,dict3_patch40x24,11,40,24,3
365,2024-10-26,364,2,dictionary,dict3_patch40x24,11,40,24,3
366,2024-10-27,365,2,dictionary,dict3_patch40x24,11,40,24,3
367,2024-10-28,366,2,dictionary,dict3_patch40x24,11,40,24,3
368,2024-10-29,367,2,dictionary,dict3_patch40x24,11,40,24,3
369,2024-10-30,368,2,dictionary,dict3_patch40x24,11,40,24,3
370,2024-10-31,369,2,dictionary,dict3_patch40x24,11,40,24,3
