day_index,date,image_idx_0_based,class_id,stage,config_name,seed,patch_w,patch_h,dictionary_size
48,2023-12-14,47,3,patch,patch_48x32,11,48,32,4
49,2023-12-15,48,3,patch,patch_48x32,11,48,32,4
50,2023-12-16,49,3,patch,patch_48x32,11,48,32,4
51,2023-12-17,50,3,patch,patch_48x32,11,48,32,4
52,2023-12-18,51,3,patch,patch_48x32,11,48,32,4
53,2023-12-19,52,3,patch,patch_48x32,11,48,32,4
54,2023-12-20,53,3,patch,patch_48x32,11,48,32,4
55,2023-12-21,54,3,patch,patch_48x32,11,48,32,4
56,2023-12-22,55,3,patch,patch_48x32,11,48,32,4
57,2023-12-23,56,3,patch,patch_48x32,11,48,32,4
58,2023-12-24,57,3,patch,patch_48x32,11,48,32,4
59,2023-12-25,58,3,patch,patch_48x32,11,48,32,4
60,2023-12-26,59,3,patch,patch_48x32,11,48,32,4
61,2023-12-27,60,3,patch,patch_48x32,11,48,32,4
62,2023-12-28,61,3,patch,patch_48x32,11,48,32,4
63,2023-12-29,62,3,patch,patch_48x32,11,48,32,4
64,2023-12-30,63,1,patch,patch_48x32,11,48,32,4
65,2023-12-31,64,1,patch,patch_48x32,11,48,32,4
66,2024-01-01,65,1,patch,patch_48x32,11,48,32,4
67,2024-01-02,66,1,patch,patch_48x32,11,48,32,4
68,2024-01-03,67,1,patch,patch_48x32,11,48,32,4
69,2024-01-04,68,1,patch,patch_48x32,11,48,32,4
70,2024-01-05,69,1,patch,patch_48x32,11,48,32,4
71,2024-01-06,70,1,patch,patch_48x32,11,48,32,4
72,2024-01-07,71,1,patch,patch_48x32,11,48,32,4
73,2024-01-08,72,1,patch,patch_48x32,11,48,32,4
74,2024-01-09,73,1,patch,patch_48x32,11,48,32,4
75,2024-01-10,74,1,patch,patch_48x32,11,48,32,4
76,2024-01-11,75,1,patch,patch_48x32,11,48,32,4
77,2024-01-12,76,1,patch,patch_48x32,11,48,32,4
78,2024-01-13,77,1,patch,patch_48x32,11,48,32,4
79,2024-01-14,78,1,patch,patch_48x32,11,48,32,4
80,2024-01-15,79,1,patch,patch_48x32,11,48,32,4
81,2024-01-16,80,3,patch,patch_48x32,11,48,32,4
82,2024-01-17,81,3,patch,patch_48x32,11,48,32,4
83,2024-01-18,82,3,patch,patch_48x32,11,48,32,4
84,2024-01-19,83,3,patch,patch_48x32,11,48,32,4
85,2024-01-20,84,1,patch,patch_48x32,11,48,32,4
86,2024-01-21,85,1,patch,patch_48x32,11,48,32,4
87,2024-01-22,86,1,patch,patch_48x32,11,48,32,4
88,2024-01-23,87,1,patch,patch_48x32,11,48,32,4
89,2024-01-24,88,1,patch,patch_48x32,11,48,32,4
90,2024-01-25,89,1,patch,patch_48x32,11,48,32,4
91,2024-01-26,90,1,patch,patch_48x32,11,48,32,4
92,2024-01-27,91,1,patch,patch_48x32,11,48,32,4
93,2024-01-28,92,1,patch,patch_48x32,11,48,32,4
94,2024-01-29,93,1,patch,patch_48x32,11,48,32,4
95,2024-01-30,94,1,patch,patch_48x32,11,48,32,4
96,2024-01-31,95,1,patch,patch_48x32,11,48,32,4
97,2024-02-01,96,1,patch,patch_48x32,11,48,32,4
98,2024-02-02,97,1,patch,patch_48x32,11,48,32,4
99,2024-02-03,98,1,patch,patch_48x32,11,48,32,4
100,2024-02-04,99,1,patch,patch_48x32,11,48,32,4
101,2024-02-05,100,3,patch,patch_48x32,11,48,32,4
102,2024-02-06,101,3,patch,patch_48x32,11,48,32,4
103,2024-02-07,102,3,patch,patch_48x32,11,48,32,4
104,2024-02-08,103,3,patch,patch_48x32,11,48,32,4
105,2024-02-09,104,3,patch,patch_48x32,11,48,32,4
106,2024-02-10,105,1,patch,patch_48x32,11,48,32,4
107,2024-02-11,106,1,patch,patch_48x32,11,48,32,4
108,2024-02-12,107,3,patch,patch_48x32,11,48,32,4
109,2024-02-13,108,3,patch,patch_48x32,11,48,32,4
110,2024-02-14,109,3,patch,patch_48x32,11,48,32,4
111,2024-02-15,110,3,patch,patch_48x32,11,48,32,4
112,2024-02-16,111,3,patch,patch_48x32,11,48,32,4
113,2024-02-17,112,3,patch,patch_48x32,11,48,32,4
114,2024-02-18,113,3,patch,patch_48x32,11,48,32,4
115,2024-02-19,114,3,patch,patch_48x32,11,48,32,4
116,2024-02-20,115,3,patch,patch_48x32,11,48,32,4
117,2024-02-21,116,3,patch,patch_48x32,11,48,32,4
118,2024-02-22,117,1,patch,patch_48x32,11,48,32,4
119,2024-02-23,118,1,patch,patch_48x32,11,48,32,4
120,2024-02-24,119,1,patch,patch_48x32,11,48,32,4
121,2024-02-25,120,1,patch,patch_48x32,11,48,32,4
122,2024-02-26,121,1,patch,patch_48x32,11,48,32,4
123,2024-02-27,122,1,patch,patch_48x32,11,48,32,4
124,2024-02-28,123,1,patch,patch_48x32,11,48,32,4
125,2024-02-29,124,1,patch,patch_48x32,11,48,32,4
126,2024-03-01,125,1,patch,patch_48x32,11,48,32,4
127,2024-03-02,126,1,patch,patch_48x32,11,48,32,4
128,2024-03-03,127,1,patch,patch_48x32,11,48,32,4
129,2024-03-04,128,1,patch,patch_48x32,11,48,32,4
130,2024-03-05,129,1,patch,patch_48x32,11,48,32,4
131,2024-03-06,130,1,patch,patch_48x32,11,48,32,4
132,2024-03-07,131,1,patch,patch_48x32,11,48,32,4
133,2024-03-08,132,1,patch,patch_48x32,11,48,32,4
134,2024-03-09,133,1,patch,patch_48x32,11,48,32,4
135,2024-03-10,134,1,patch,patch_48x32,11,48,32,4
136,2024-03-11,135,1,patch,patch_48x32,11,48,32,4
137,2024-03-12,136,1,patch,patch_48x32,11,48,32,4
138,2024-03-13,137,1,patch,patch_48x32,11,48,32,4
139,2024-03-14,138,1,patch,patch_48x32,11,48,32,4
140,2024-03-15,139,1,patch,patch_48x32,11,48,32,4
141,2024-03-16,140,1,patch,patch_48x32,11,48,32,4
142,2024-03-17,141,1,patch,patch_48x32,11,48,32,4
143,2024-03-18,142,1,patch,patch_48x32,11,48,32,4
144,2024-03-19,143,1,patch,patch_48x32,11,48,32,4
145,2024-03-20,144,1,patch,patch_48x32,11,48,32,4
146,2024-03-21,145,1,patch,patch_48x32,11,48,32,4
147,2024-03-22,146,1,patch,patch_48x32,11,48,32,4
148,2024-03-23,147,1,patch,patch_48x32,11,48,32,4
149,2024-03-24,148,1,patch,patch_48x32,11,48,32,4
150,2024-03-25,149,1,patch,patch_48x32,11,48,32,4
151,2024-03-26,150,1,patch,patch_48x32,11,48,32,4
152,2024-03-27,151,1,patch,patch_48x32,11,48,32,4
153,2024-03-28,152,1,patch,patch_48x32,11,48,32,4
154,2024-03-29,153,1,patch,patch_48x32,11,48,32,4
155,2024-03-30,154,1,patch,patch_48x32,11,48,32,4
156,2024-03-31,155,1,patch,patch_48x32,11,48,32,4
157,2024-04-01,156,1,patch,patch_48x32,11,48,32,4
158,2024-04-02,157,1,patch,patch_48x32,11,48,32,4
159,2024-04-03,158,1,patch,patch_48x32,11,48,32,4
160,2024-04-04,159,1,patch,patch_48x32,11,48,32,4
161,2024-04-05,160,1,patch,patch_48x32,11,48,32,4
162,2024-04-06,161,1,patch,patch_48x32,11,48,32,4
163,2024-04-07,162,1,patch,patch_48x32,11,48,32,4
164,2024-04-08,163,1,patch,patch_48x32,11,48,32,4
165,2024-04-09,164,1,patch,patch_48x32,11,48,32,4
166,2024-04-10,165,1,patch,patch_48x32,11,48,32,4
167,2024-04-11,166,1,patch,patch_48x32,11,48,32,4
168,2024-04-12,167,1,patch,patch_48x32,11,48,32,4
169,2024-04-13,168,3,patch,patch_48x32,11,48,32,4
170,2024-04-14,169,3,patch,patch_48x32,11,48,32,4
171,2024-04-15,170,3,patch,patch_48x32,11,48,32,4
172,2024-04-16,171,1,patch,patch_48x32,11,48,32,4
173,2024-04-17,172,1,patch,patch_48x32,11,48,32,4
174,2024-04-18,173,1,patch,patch_48x32,11,48,32,4
175,2024-04-19,174,3,patch,patch_48x32,11,48,32,4
176,2024-04-20,175,3,patch,patch_48x32,11,48,32,4
177,2024-04-21,176,3,patch,patch_48x32,11,48,32,4
178,2024-04-22,177,3,patch,patch_48x32,11,48,32,4
179,2024-04-23,178,1,patch,patch_48x32,11,48,32,4
180,2024-04-24,179,1,patch,patch_48x32,11,48,32,4
181,2024-04-25,180,1,patch,patch_48x32,11,48,32,4
182,2024-04-26,181,1,patch,patch_48x32,11,48,32,4
183,2024-04-27,182,1,patch,patch_48x32,11,48,32,4
184,2024-04-28,183,1,patch,patch_48x32,11,48,32,4
185,2024-04-29,184,1,patch,patch_48x32,11,48,32,4
186,2024-04-30,185,1,patch,patch_48x32,11,48,32,4
187,2024-05-01,186,1,patch,patch_48x32,11,48,32,4
188,2024-05-02,187,1,patch,patch_48x32,11,48,32,4
189,2024-05-03,188,1,patch,patch_48x32,11,48,32,4
190,2024-05-04,189,1,patch,patch_48x32,11,48,32,4
191,2024-05-05,190,1,patch,patch_48x32,11,48,32,4
192,2024-05-06,191,1,patch,patch_48x32,11,48,32,4
193,2024-05-07,192,1,patch,patch_48x32,11,48,32,4
194,2024-05-08,193,3,patch,patch_48x32,11,48,32,4
195,2024-05-09,194,3,patch,patch_48x32,11,48,32,4
196,2024-05-10,195,2,patch,patch_48x32,11,48,32,4
197,2024-05-11,196,2,patch,patch_48x32,11,48,32,4
198,2024-05-12,197,3,patch,patch_48x32,11,48,32,4
199,2024-05-13,198,3,patch,patch_48x32,11,48,32,4
200,2024-05-14,199,3,patch,patch_48x32,11,48,32,4
201,2024-05-15,200,3,patch,patch_48x32,11,48,32,4
202,2024-05-16,201,3,patch,patch_48x32,11,48,32,4
203,2024-05-17,202,3,patch,patch_48x32,11,48,32,4
204,2024-05-18,203,3,patch,patch_48x32,11,48,32,4
205,2024-05-19,204,3,patch,patch_48x32,11,48,32,4
206,2024-05-20,205,3,patch,patch_48x32,11,48,32,4
207,2024-05-21,206,3,patch,patch_48x32,11,48,32,4
208,2024-05-22,207,3,patch,patch_48x32,11,48,32,4
209,2024-05-23,208,3,patch,patch_48x32,11,48,32,4
210,2024-05-24,209,3,patch,patch_48x32,11,48,32,4
211,2024-05-25,210,3,patch,patch_48x32,11,48,32,4
212,2024-05-26,211,3,patch,patch_48x32,11,48,32,4
213,2024-05-27,212,1,patch,patch_48x32,11,48,32,4
214,2024-05-28,213,1,patch,patch_48x32,11,48,32,4
215,2024-05-29,214,1,patch,patch_48x32,11,48,32,4
216,2024-05-30,215,1,patch,patch_48x32,11,48,32,4
217,2024-05-31,216,1,patch,patch_48x32,11,48,32,4
218,2024-06-01,217,3,patch,patch_48x32,11,48,32,4
219,2024-06-02,218,3,patch,patch_48x32,11,48,32,4
220,2024-06-03,219,2,patch,patch_48x32,11,48,32,4
221,2024-06-04,220,2,patch,patch_48x32,11,48,32,4
222,2024-06-05,221,2,patch,patch_48x32,11,48,32,4
223,2024-06-06,222,2,patch,patch_48x32,11,48,32,4
224,2024-06-07,223,2,patch,patch_48x32,11,48,32,4
225,2024-06-08,224,2,patch,patch_48x32,11,48,32,4
226,2024-06-09,225,2,patch,patch_48x32,11,48,32,4
227,2024-06-10,226,2,patch,patch_48x32,11,48,32,4
228,2024-06-11,227,2,patch,patch_48x32,11,48,32,4
229,2024-06-12,228,3,patch,patch_48x32,11,48,32,4
230,2024-06-13,229,3,patch,patch_48x32,11,48,32,4
231,2024-06-14,230,3,patch,patch_48x32,11,48,32,4
232,2024-06-15,231,3,patch,patch_48x32,11,48,32,4
233,2024-06-16,232,3,patch,patch_48x32,11,48,32,4
234,2024-06-17,233,3,patch,patch_48x32,11,48,32,4
235,2024-06-18,234,2,patch,patch_48x32,11,48,32,4
236,2024-06-19,235,2,patch,patch_48x32,11,48,32,4
237,2024-06-20,236,2,patch,patch_48x32,11,48,32,4
238,2024-06-21,237,3,patch,patch_48x32,11,48,32,4
239,2024-06-22,238,3,patch,patch_48x32,11,48,32,4
240,2024-06-23,239,3,patch,patch_48x32,11,48,32,4
241,2024-06-24,240,3,patch,patch_48x32,11,48,32,4
242,2024-06-25,241,3,patch,patch_48x32,11,48,32,4
243,2024-06-26,242,3,patch,patch_48x32,11,48,32,4
244,2024-06-27,243,2,patch,patch_48x32,11,48,32,4
245,2024-06-28,244,2,patch,patch_48x32,11,48,32,4
246,2024-06-29,245,2,patch,patch_48x32,11,48,32,4
247,2024-06-30,246,2,patch,patch_48x32,11,48,32,4
248,2024-07-01,247,2,patch,patch_48x32,11,48,32,4
249,2024-07-02,248,2,patch,patch_48x32,11,48,32,4
250,2024-07-03,249,2,patch,patch_48x32,11,48,32,4
251,2024-07-04,250,2,patch,patch_48x32,11,48,32,4
252,2024-07-05,251,2,patch,patch_48x32,11,48,32,4
253,2024-07-06,252,3,patch,patch_48x32,11,48,32,4
254,2024-07-07,253,3,patch,patch_48x32,11,48,32,4
255,2024-07-08,254,2,patch,patch_48x32,11,48,32,4
256,2024-07-09,255,2,patch,patch_48x32,11,48,32,4
257,2024-07-10,256,4,patch,patch_48x32,11,48,32,4
258,2024-07-11,257,4,patch,patch_48x32,11,48,32,4
259,2024-07-12,258,2,patch,patch_48x32,11,48,32,4
260,2024-07-13,259,2,patch,patch_48x32,11,48,32,4
261,2024-07-14,260,2,patch,patch_48x32,11,48,32,4
262,2024-07-15,261,4,patch,patch_48x32,11,48,32,4
263,2024-07-16,262,4,patch,patch_48x32,11,48,32,4
264,2024-07-17,263,4,patch,patch_48x32,11,48,32,4
265,2024-07-18,264,2,patch,patch_48x32,11,48,32,4
266,2024-07-19,265,2,patch,patch_48x32,11,48,32,4
267,2024-07-20,266,4,patch,patch_48x32,11,48,32,4
268,2024-07-21,267,2,patch,patch_48x32,11,48,32,4
269,2024-07-22,268,2,patch,patch_48x32,11,48,32,4
270,2024-07-23,269,2,patch,patch_48x32,11,48,32,4
271,2024-07-24,270,4,patch,patch_48x32,11,48,32,4
272,2024-07-25,271,2,patch,patch_48x32,11,48,32,4
273,2024-07-26,272,2,patch,patch_48x32,11,48,32,4
274,2024-07-27,273,2,patch,patch_48x32,11,48,32,4
275,2024-07-28,274,2,patch,patch_48x32,11,48,32,4
276,2024-07-29,275,2,patch,patch_48x32,11,48,32,4
277,2024-07-30,276,4,patch,patch_48x32,11,48,32,4
278,2024-07-31,277,4,patch,patch_48x32,11,48,32,4
279,2024-08-01,278,4,patch,patch_48x32,11,48,32,4
280,2024-08-02,279,2,patch,patch_48x32,11,48,32,4
281,2024-08-03,280,2,patch,patch_48x32,11,48,32,4
282,2024-08-04,281,2,patch,patch_48x32,11,48,32,4
283,2024-08-05,282,2,patch,patch_48x32,11,48,32,4
284,2024-08-06,283,2,patch,patch_48x32,11,48,32,4
285,2024-08-07,284,2,patch,patch_48x32,11,48,32,4
286,2024-08-08,285,2,patch,patch_48x32,11,48,32,4
287,2024-08-09,286,2,patch,patch_48x32,11,48,32,4
288,2024-08-10,287,2,patch,patch_48x32,11,48,32,4
289,2024-08-11,288,4,patch,patch_48x32,11,48,32,4
290,2024-08-12,289,4,patch,patch_48x32,11,48,32,4
291,2024-08-13,290,4,patch,patch_48x32,11,48,32,4
292,2024-08-14,291,4,patch,patch_48x32,11,48,32,4
293,2024-08-15,292,2,patch,patch_48x32,11,48,32,4
294,2024-08-16,293,2,patch,patch_48x32,11,48,32,4
295,2024-08-17,294,2,patch,patch_48x32,11,48,32,4
296,2024-08-18,295,2,patch,patch_48x32,11,48,32,4
297,2024-08-19,296,2,patch,patch_48x32,11,48,32,4
298,2024-08-20,297,3,patch,patch_48x32,11,48,32,4
299,2024-08-21,298,3,patch,patch_48x32,11,48,32,4
300,2024-08-22,299,2,patch,patch_48x32,11,48,32,4
301,2024-08-23,300,2,patch,patch_48x32,11,48,32,4
302,2024-08-24,301,2,patch,patch_48x32,11,48,32,4
303,2024-08-25,302,3,patch,patch_48x32,11,48,32,4
304,2024-08-26,303,3,patch,patch_48x32,11,48,32,4
305,2024-08-27,304,3,patch,patch_48x32,11,48,32,4
306,2024-08-28,305,2,patch,patch_48x32,11,48,32,4
307,2024-08-29,306,2,patch,patch_48x32,11,48,32,4
308,2024-08-30,307,2,patch,patch_48x32,11,48,32,4
309,2024-08-31,308,2,patch,patch_48x32,11,48,32,4
310,2024-09-01,309,2,patch,patch_48x32,11,48,32,4
311,2024-09-02,310,2,patch,patch_48x32,11,48,32,4
312,2024-09-03,311,3,patch,patch_48x32,11,48,32,4
313,2024-09-04,312,1,patch,patch_48x32,11,48,32,4
314,2024-09-05,313,1,patch,patch_48x32,11,48,32,4
315,2024-09-06,314,1,patch,patch_48x32,11,48,32,4
316,2024-09-07,315,3,patch,patch_48x32,11,48,32,4
317,2024-09-08,316,3,patch,patch_48x32,11,48,32,4
318,2024-09-09,317,3,patch,patch_48x32,11,48,32,4
319,2024-09-10,318,3,patch,patch_48x32,11,48,32,4
320,2024-09-11,319,1,patch,patch_48x32,11,48,32,4
321,2024-09-12,320,1,patch,patch_48x32,11,48,32,4
322,2024-09-13,321,1,patch,patch_48x32,11,48,32,4
323,2024-09-14,322,1,patch,patch_48x32,11,48,32,4
324,2024-09-15,323,1,patch,patch_48x32,11,48,32,4
325,2024-09-16,324,3,patch,patch_48x32,11,48,32,4
326,2024-09-17,325,3,patch,patch_48x32,11,48,32,4
327,2024-09-18,326,3,patch,patch_48x32,11,48,32,4
328,2024-09-19,327,2,patch,patch_48x32,11,48,32,4
329,2024-09-20,328,2,patch,patch_48x32,11,48,32,4
330,2024-09-21,329,2,patch,patch_48x32,11,48,32,4
331,2024-09-22,330,2,patch,patch_48x32,11,48,32,4
332,2024-09-23,331,2,patch,patch_48x32,11,48,32,4
333,2024-09-24,332,2,patch,patch_48x32,11,48,32,4
334,2024-09-25,333,2,patch,patch_48x32,11,48,32,4
335,2024-09-26,334,2,patch,patch_48x32,11,48,32,4
336,2024-09-27,335,2,patch,patch_48x32,11,48,32,4
337,2024-09-28,336,2,patch,patch_48x32,11,48,32,4
338,2024-09-29,337,2,patch,patch_48x32,11,48,32,4
339,2024-09-30,338,2,patch,patch_48x32,11,48,32,4
340,2024-10-01,339,2,patch,patch_48x32,11,48,32,4
341,2024-10-02,340,2,patch,patch_48x32,11,48,32,4
342,2024-10-03,341,2,patch,patch_48x32,11,48,32,4
343,2024-10-04,342,2,patch,patch_48x32,11,48,32,4
344,2024-10-05,343,2,patch,patch_48x32,11,48,32,4
345,2024-10-06,344,2,patch,patch_48x32,11,48,32,4
346,2024-10-07,345,2,patch,patch_48x32,11,48,32,4
347,2024-10-08,346,2,patch,patch_48x32,11,48,32,4
348,2024-10-09,347,2,patch,patch_48x32,11,48,32,4
349,2024-10-10,348,2,patch,patch_48x32,11,48,32,4
350,2024-10-11,349,2,patch,patch_48x32,11,48,32,4
351,2024-10-12,350,2,patch,patch_48x32,11,48,32,4
352,2024-10-13,351,4,patch,patch_48x32,11,48,32,4
353,2024-10-14,352,4,patch,patch_48x32,11,48,32,4
354,2024-10-15,353,4,patch,patch_48x32,11,48,32,4
355,2024-10-16,354,4,patch,patch_48x32,11,48,32,4
356,2024-10-17,355,4,patch,patch_48x32,11,48,32,4
357,2024-10-18,356,4,patch,patch_48x32,11,48,32,4
358,2024-10-19,357,4,patch,patch_48x32,11,48,32,4
359,2024-10-20,358,4,patch,patch_48x32,11,48,32,4
360,2024-10-21,359,4,patch,patch_48x32,11,48,32,4
361,2024-10-22,360,4,patch,patch_48x32,11,48,32,4
362,2024-10-23,361,4,patch,patch_48x32,11,48,32,4
363,2024-10-24,362,4,patch,patch_48x32,11,48,32,4
364,2024-10-25,363,4,patch,patch_48x32,11,48,32,4
365,2024-10-26,364,4,patch,patch_48x32,11,48,32,4
366,2024-10-27,365,2,patch,patch_48x32,11,48,32,4
367,2024-10-28,366,2,patch,patch_48x32,11,48,32,4
368,2024-10-29,367,2,patch,patch_48x32,11,48,32,4
369,2024-10-30,368,2,patch,patch_48x32,11,48,32,4
370,2024-10-31,369,2,patch,patch_48x32,11,48,32,4
