separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir,classes_distance_from_target,rank_mean_icv,rank_singletons,rank_min_class,rank_classes_balance,balanced_score
291.0934546979848,0.3,970.3115156599494,6,"[64, 17, 24, 28, 36, 131]",17,50.0,131,0,1650.6841278076172,834.1739266949886,"[1793.8167724609375, 2008.921142578125, 2993.951416015625, 201.06594848632812, 1598.907958984375, 1307.4415283203125]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/canonical_dictionary_seed_sweep/canonical_full_20260328/raw_global_runs/seed041/w72_h40_xds04_seed41_scalerON_canonical_probe_seed041/sd_30pct,1,1.0,1.0,1.0,1.0,1.0
