scope,prototype_key,prototype_name,prototype_regime_label,region_id,region_label,n_pixels,temp_mean_avg,temp_std_avg,gradient_magnitude_avg,boundary_score_avg,distance_to_boundary_avg,lat_min,lat_max,lon_min,lon_max
local_class02,k2::subclass_02,subclass_prototype_02,multi_regime,1,low,2959,-0.3149801790714264,0.20040805637836456,3.974824905395508,0.7865607142448425,18.784582138061523,39.38888931274414,39.86111068725586,-9.336836814880371,-8.916666984558105
local_class02,k2::subclass_02,subclass_prototype_02,multi_regime,2,high,3966,0.4745020866394043,0.3140270411968231,2.1740405559539795,0.5708677768707275,25.480409622192383,39.38888931274414,39.86111068725586,-9.55555534362793,-9.077828407287598
