seed,k,subclass_id,subclass_size,distance_mean,distance_std,distance_q90,distance_max,distance_min,distance_range
53,2,1,57,0.14966134962282682,0.055322433796965415,0.19823680818080902,0.391330361366272,0.06436441838741302,0.32696594297885895
53,2,2,60,0.3403655216097832,0.15126845222003066,0.5502195954322815,0.6292015910148621,0.08593060821294785,0.5432709828019142
