route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,74.361,53.54419
1,1,39.567383,-9.276752,102.55765,74.361,53.54419
1,2,39.567383,-9.247347,90.213135,74.361,53.54419
1,3,39.55683,-9.244674,84.0067,74.361,53.54419
1,4,39.567383,-9.220614,75.65338,74.361,53.54419
1,5,39.55683,-9.217941,68.14263,74.361,53.54419
1,6,39.559467,-9.204575,60.4724,74.361,53.54419
1,7,39.567383,-9.196555,60.459618,74.361,53.54419
1,8,39.58849,-9.191209,75.72135,74.361,53.54419
1,9,39.593765,-9.180515,81.27501,74.361,53.54419
1,10,39.58849,-9.169823,70.33487,74.361,53.54419
1,11,39.59904,-9.169823,90.26581,74.361,53.54419
1,12,39.604317,-9.180515,97.7688,74.361,53.54419
1,13,39.609592,-9.16715,111.24202,74.361,53.54419
1,14,39.620148,-9.164475,127.51592,74.361,53.54419
1,15,39.625423,-9.153783,122.614685,74.361,53.54419
1,16,39.635975,-9.151109,126.21187,74.361,53.54419
1,17,39.64125,-9.137742,96.597176,74.361,53.54419
1,18,39.65708,-9.124376,60.621086,74.361,53.54419
1,19,39.67555,-9.129723,55.07732,74.361,53.54419
1,20,39.70193,-9.151109,73.75504,74.361,53.54419
1,21,39.694016,-9.159129,83.09746,74.361,53.54419
1,22,39.691376,-9.172496,107.445946,74.361,53.54419
1,23,39.70193,-9.180515,112.687454,74.361,53.54419
1,24,39.696655,-9.191209,132.1792,74.361,53.54419
1,25,39.6861,-9.193882,163.98735,74.361,53.54419
1,26,39.664997,-9.191209,222.89574,74.361,53.54419
1,27,39.664997,-9.177842,181.46735,74.361,53.54419
1,28,39.670273,-9.16715,139.2192,74.361,53.54419
1,29,39.680824,-9.164475,112.72049,74.361,53.54419
1,30,39.67819,-9.151109,88.8288,74.361,53.54419
1,31,39.664997,-9.151109,102.13939,74.361,53.54419
1,32,39.667633,-9.137742,63.106716,74.361,53.54419
1,33,39.65444,-9.137742,78.813324,74.361,53.54419
1,34,39.649166,-9.148436,110.72024,74.361,53.54419
1,35,39.651806,-9.161802,140.6045,74.361,53.54419
1,36,39.64125,-9.164475,152.52219,74.361,53.54419
1,37,39.6307,-9.164475,143.2883,74.361,53.54419
1,38,39.635975,-9.177842,161.71378,74.361,53.54419
1,39,39.646526,-9.177842,170.83022,74.361,53.54419
1,40,39.651806,-9.191209,199.93591,74.361,53.54419
1,41,39.59904,-9.193882,88.64979,74.361,53.54419
1,42,39.60168,-9.207248,93.34261,74.361,53.54419
1,43,39.59904,-9.220614,93.43381,74.361,53.54419
1,44,39.577934,-9.220614,81.2933,74.361,53.54419
1,45,39.57266,-9.231307,84.137535,74.361,53.54419
1,46,39.577934,-9.244674,93.5222,74.361,53.54419
1,47,39.580574,-9.260714,101.35821,74.361,53.54419
1,48,39.573208,-9.290575,110.0299,74.361,53.54419
