subclass_id,global_image_idx_0_based,global_image_z_1_based,image_icv_proxy,png_path
3,34,35,0.14018367230892181,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z035.png
3,187,188,0.9312556982040405,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z188.png
3,33,34,0.14733517169952393,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z034.png
3,174,175,0.6372990608215332,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z175.png
3,251,252,0.16933472454547882,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z252.png
3,173,174,0.6297657489776611,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z174.png
3,137,138,0.17154933512210846,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z138.png
3,175,176,0.6056705713272095,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z176.png
3,136,137,0.17917324602603912,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z137.png
3,172,173,0.56178218126297,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z173.png
3,138,139,0.19569864869117737,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z139.png
3,237,238,0.4370361566543579,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z238.png
3,145,146,0.2004222869873047,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z146.png
3,146,147,0.4034801125526428,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z147.png
3,141,142,0.2029898315668106,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z142.png
3,134,135,0.3591734766960144,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z135.png
3,250,251,0.20364819467067719,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z251.png
3,133,134,0.35799023509025574,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z134.png
3,140,141,0.23301199078559875,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z141.png
3,246,247,0.3546792268753052,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z247.png
3,139,140,0.25383394956588745,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z140.png
3,256,257,0.35395050048828125,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z257.png
3,135,136,0.2707883417606354,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z136.png
3,257,258,0.3509484529495239,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z258.png
3,258,259,0.27094244956970215,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z259.png
3,163,164,0.34844672679901123,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z164.png
3,249,250,0.272969514131546,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z250.png
3,132,133,0.3482232987880707,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z133.png
3,165,166,0.27421391010284424,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z166.png
3,245,246,0.3406640291213989,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z246.png
3,162,163,0.27479907870292664,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z163.png
3,131,132,0.31916284561157227,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z132.png
3,143,144,0.28971317410469055,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z144.png
3,142,143,0.31673792004585266,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z143.png
3,248,249,0.3139430582523346,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z249.png
