case_id,candidate_AUV1,candidate_AUV2,pair_score,run_id,strategy,fleet_collected_STD,fleet_collected_boundary,inter_vehicle_min_distance,inter_vehicle_mean_distance,trajectory_overlap_ratio,duplicate_sampled_cells,shared_top10_cells,fleet_region_A_coverage,fleet_region_B_coverage,fleet_region_coverage,fleet_total_area_covered,fleet_complementarity_score,proximity_penalty,increase_region_coverage,decrease_overlap,change_in_STD_collected,change_in_boundary_collected
C06_representative,region_A_with_crossing,region_B_with_crossing,1.1717723148483703,pair_tmp,post_solver_selected_pair,134.0903549194336,207.36898803710938,0.0,13.329880416476088,0.003205128205128205,1,0,0.044705294705294704,0.03325,0.0779552947052947,312,0.5373750832500832,0.14929847462346965,0.0779552947052947,0.0,0.0,0.0
C06_representative,region_A_with_crossing,region_B,1.1717723148483703,pair_tmp,post_solver_selected_pair,134.0903549194336,207.36898803710938,0.0,13.329880416476088,0.003205128205128205,1,0,0.044705294705294704,0.03325,0.0779552947052947,312,0.5373750832500832,0.14929847462346965,0.0779552947052947,0.0,0.0,0.0
C06_representative,region_B,region_A_with_crossing,1.168552353952577,pair_tmp,post_solver_selected_pair,134.0903549194336,207.36898803710938,0.0,12.502359521587362,0.003205128205128205,1,0,0.044705294705294704,0.03325,0.0779552947052947,312,0.5373750832500832,0.1707648805954248,0.0779552947052947,0.0,0.0,0.0
C06_representative,region_B_with_crossing,region_A_with_crossing,1.168552353952577,pair_tmp,post_solver_selected_pair,134.0903549194336,207.36898803710938,0.0,12.502359521587362,0.003205128205128205,1,0,0.044705294705294704,0.03325,0.0779552947052947,312,0.5373750832500832,0.1707648805954248,0.0779552947052947,0.0,0.0,0.0
C06_representative,region_A,region_B,1.1677614381712236,pair_tmp,post_solver_selected_pair,137.6969223022461,199.36571502685547,0.0,16.745500392680494,0.026402640264026403,8,0,0.04195804195804196,0.03375,0.07570804195804196,303,0.5246527008470078,0.2070639902992125,0.07570804195804196,0.0,0.0,0.0
C06_representative,region_A,region_B_with_crossing,1.1677614381712236,pair_tmp,post_solver_selected_pair,137.6969223022461,199.36571502685547,0.0,16.745500392680494,0.026402640264026403,8,0,0.04195804195804196,0.03375,0.07570804195804196,303,0.5246527008470078,0.2070639902992125,0.07570804195804196,0.0,0.0,0.0
C06_representative,region_B_sequential_penalized,region_A,1.16447817779742,pair_tmp,post_solver_selected_pair,130.03914642333984,166.9812469482422,0.0,28.566667135408604,0.012987012987012988,4,0,0.03896103896103896,0.038,0.07696103896103895,308,0.531987012987013,0.09461031726471648,0.07696103896103895,0.0,0.0,0.0
C06_representative,region_B_sequential_penalized,crossing_gamma025,1.1638104868512489,pair_tmp,post_solver_selected_pair,128.29544830322266,171.0336456298828,0.0,28.8040600350703,0.00974025974025974,3,0,0.03971028971028971,0.03725,0.0769602897102897,308,0.533610014985015,0.0876809877720789,0.0769602897102897,0.0,0.0,0.0
C06_representative,region_B_with_crossing,region_A,1.1632320220296848,pair_tmp,post_solver_selected_pair,137.6969223022461,199.36571502685547,0.0,15.121597588010683,0.026402640264026403,8,0,0.04195804195804196,0.03375,0.07570804195804196,303,0.5246527008470078,0.23726009790947045,0.07570804195804196,0.0,0.0,0.0
C06_representative,region_B,region_A,1.1632320220296848,pair_tmp,post_solver_selected_pair,137.6969223022461,199.36571502685547,0.0,15.121597588010683,0.026402640264026403,8,0,0.04195804195804196,0.03375,0.07570804195804196,303,0.5246527008470078,0.23726009790947045,0.07570804195804196,0.0,0.0,0.0
C06_representative,region_A,region_B_sequential_penalized,1.1630573608366577,pair_tmp,post_solver_selected_pair,130.03914642333984,166.9812469482422,0.0,25.643517606481154,0.012987012987012988,4,0,0.03896103896103896,0.038,0.07696103896103895,308,0.531987012987013,0.10408243033646486,0.07696103896103895,0.0,0.0,0.0
C06_representative,crossing_gamma025,region_B_sequential_penalized,1.1608093765939957,pair_tmp,post_solver_selected_pair,128.29544830322266,171.0336456298828,0.0,22.928417286863404,0.00974025974025974,3,0,0.03971028971028971,0.03725,0.0769602897102897,308,0.533610014985015,0.1076883894871008,0.0769602897102897,0.0,0.0,0.0
C06_representative,region_B_sequential_penalized,region_A_with_crossing,1.158151303989699,pair_tmp,post_solver_selected_pair,126.43257904052734,174.9845199584961,0.0,29.709660096053067,0.00641025641025641,2,0,0.04070929070929071,0.03725,0.07795929070929071,312,0.5357745171495172,0.07806187901785377,0.07795929070929071,0.0,0.0,0.0
C06_representative,region_A_with_crossing,region_B_sequential_penalized,1.155945742921925,pair_tmp,post_solver_selected_pair,126.43257904052734,174.9845199584961,0.0,24.680574171367,0.00641025641025641,2,0,0.04070929070929071,0.03725,0.07795929070929071,312,0.5357745171495172,0.09276561946967928,0.07795929070929071,0.0,0.0,0.0
C06_representative,region_B_sequential_penalized,boundary_alpha050,1.1236271356701997,pair_tmp,post_solver_selected_pair,121.70195770263672,164.1929702758789,0.0,28.709046928732832,0.016778523489932886,5,0,0.03696303696303696,0.0375,0.07446303696303697,298,0.528842256736552,0.09615874921421427,0.07446303696303697,0.0,0.0,0.0
C06_representative,boundary_alpha050,region_B,1.1213454100259561,pair_tmp,post_solver_selected_pair,129.35973358154297,196.5774383544922,0.0,11.42562043610358,0.030716723549488054,9,0,0.03996003996003996,0.03325,0.07321003996003997,293,0.5212466582052759,0.2448413743981226,0.07321003996003997,0.0,0.0,0.0
C06_representative,boundary_alpha050,region_B_with_crossing,1.1213454100259561,pair_tmp,post_solver_selected_pair,129.35973358154297,196.5774383544922,0.0,11.42562043610358,0.030716723549488054,9,0,0.03996003996003996,0.03325,0.07321003996003997,293,0.5212466582052759,0.2448413743981226,0.07321003996003997,0.0,0.0,0.0
C06_representative,region_B_with_crossing,boundary_alpha050,1.1198839820086726,pair_tmp,post_solver_selected_pair,129.35973358154297,196.5774383544922,0.0,12.622307458332989,0.030716723549488054,9,0,0.03996003996003996,0.03325,0.07321003996003997,293,0.5212466582052759,0.25458422784668056,0.07321003996003997,0.0,0.0,0.0
C06_representative,region_B,boundary_alpha050,1.1198839820086726,pair_tmp,post_solver_selected_pair,129.35973358154297,196.5774383544922,0.0,12.622307458332989,0.030716723549488054,9,0,0.03996003996003996,0.03325,0.07321003996003997,293,0.5212466582052759,0.25458422784668056,0.07321003996003997,0.0,0.0,0.0
C06_representative,boundary_alpha050,region_B_sequential_penalized,1.119665684940963,pair_tmp,post_solver_selected_pair,121.70195770263672,164.1929702758789,0.0,21.82381287119472,0.016778523489932886,5,0,0.03696303696303696,0.0375,0.07446303696303697,298,0.528842256736552,0.12256842074245791,0.07446303696303697,0.0,0.0,0.0
C06_representative,region_A_with_crossing,baseline_STD,1.0344923436114255,pair_tmp,post_solver_selected_pair,161.22561645507812,244.40773010253906,0.0,5.023949395830284,0.10104529616724739,29,3,0.07117882117882118,0.0005,0.07167882117882118,287,0.48531676250578687,0.5299085351741356,0.07167882117882118,0.0,0.0,0.0
C06_representative,baseline_STD,region_A_with_crossing,1.0327611859226138,pair_tmp,post_solver_selected_pair,161.22561645507812,244.40773010253906,0.0,4.542582613202184,0.10104529616724739,29,3,0.07117882117882118,0.0005,0.07167882117882118,287,0.48531676250578687,0.5414495864328799,0.07167882117882118,0.0,0.0,0.0
C06_representative,baseline_STD,crossing_gamma025,1.029009756861132,pair_tmp,post_solver_selected_pair,163.08848571777344,240.45685577392578,0.0,3.6468946566017713,0.12186379928315412,34,10,0.06918081918081918,0.0005,0.06968081918081918,279,0.4739085099488325,0.5854965006580715,0.06968081918081918,0.0,0.0,0.0
C06_representative,baseline_STD,boundary_alpha050,1.025943790423091,pair_tmp,post_solver_selected_pair,156.4949951171875,233.61618041992188,0.0,5.682576304217525,0.0627177700348432,18,4,0.07092907092907093,0.00075,0.07167907092907093,287,0.5044806504471139,0.4822247373831991,0.07167907092907093,0.0,0.0,0.0
C06_representative,crossing_gamma025,baseline_STD,1.0230632102347719,pair_tmp,post_solver_selected_pair,163.08848571777344,240.45685577392578,0.0,3.144437625052722,0.12186379928315412,34,10,0.06918081918081918,0.0005,0.06968081918081918,279,0.4739085099488325,0.6251401448338055,0.06968081918081918,0.0,0.0,0.0
C06_representative,boundary_alpha050,baseline_STD,1.0206994289235838,pair_tmp,post_solver_selected_pair,156.4949951171875,233.61618041992188,0.0,4.771075565563947,0.0627177700348432,18,4,0.07092907092907093,0.00075,0.07167907092907093,287,0.5044806504471139,0.5171871473799148,0.07167907092907093,0.0,0.0,0.0
C06_representative,region_A,region_A_with_crossing,1.017797832216087,pair_tmp,post_solver_selected_pair,156.56195068359375,238.96294403076172,0.0,4.498259342726549,0.0763888888888889,22,1,0.07042957042957043,0.0015,0.07192957042957043,288,0.49777034077034077,0.5365384094510062,0.07192957042957043,0.0,0.0,0.0
C06_representative,region_A_with_crossing,region_A,1.0129461357545908,pair_tmp,post_solver_selected_pair,156.56195068359375,238.96294403076172,0.0,3.6041631162211933,0.0763888888888889,22,1,0.07042957042957043,0.0015,0.07192957042957043,288,0.49777034077034077,0.5688830525276464,0.07192957042957043,0.0,0.0,0.0
C06_representative,region_A,crossing_gamma025,1.0107671156661142,pair_tmp,post_solver_selected_pair,158.42481994628906,235.01206970214844,0.0,3.795154907706376,0.11231884057971014,31,6,0.06743256743256744,0.0015,0.06893256743256744,276,0.47830686342642864,0.5764236003473497,0.06893256743256744,0.0,0.0,0.0
C06_representative,region_A,baseline_STD,1.0087692990499142,pair_tmp,post_solver_selected_pair,164.83218383789062,236.40445709228516,0.0,2.042437792668723,0.17164179104477612,46,17,0.06568431568431568,0.00125,0.06693431568431568,268,0.4476462623197698,0.718913568940318,0.06693431568431568,0.0,0.0,0.0
C06_representative,baseline_STD,region_A,1.0068656707994246,pair_tmp,post_solver_selected_pair,164.83218383789062,236.40445709228516,0.0,1.8802948330136124,0.17164179104477612,46,17,0.06568431568431568,0.00125,0.06693431568431568,268,0.4476462623197698,0.7316044239435816,0.06693431568431568,0.0,0.0,0.0
C06_representative,crossing_gamma025,region_A,1.004598662594275,pair_tmp,post_solver_selected_pair,158.42481994628906,235.01206970214844,0.0,3.000566376061846,0.11231884057971014,31,6,0.06743256743256744,0.0015,0.06893256743256744,276,0.47830686342642864,0.6175466208262784,0.06893256743256744,0.0,0.0,0.0
C06_representative,region_A,boundary_alpha050,0.984284674970688,pair_tmp,post_solver_selected_pair,151.83132934570312,228.17139434814453,0.0,5.11695969727091,0.09523809523809523,26,2,0.06668331668331669,0.0015,0.06818331668331669,273,0.4864726107226107,0.5337603070374795,0.06818331668331669,0.0,0.0,0.0
C06_representative,boundary_alpha050,region_A,0.9745895526608495,pair_tmp,post_solver_selected_pair,151.83132934570312,228.17139434814453,0.0,3.270858747331084,0.09523809523809523,26,2,0.06668331668331669,0.0015,0.06818331668331669,273,0.4864726107226107,0.5983944557697359,0.06818331668331669,0.0,0.0,0.0
C06_representative,region_A_with_crossing,crossing_gamma025,0.9629150824593146,pair_tmp,post_solver_selected_pair,154.81825256347656,243.01534271240234,0.0,2.0948172674066976,0.14444444444444443,39,6,0.06668331668331669,0.00075,0.06743331668331669,270,0.46149443611943614,0.7075534794267307,0.06743331668331669,0.0,0.0,0.0
C06_representative,crossing_gamma025,region_A_with_crossing,0.9598387318255173,pair_tmp,post_solver_selected_pair,154.81825256347656,243.01534271240234,0.0,1.8123654516739058,0.14444444444444443,39,6,0.06668331668331669,0.00075,0.06743331668331669,270,0.46149443611943614,0.7280624836520464,0.06743331668331669,0.0,0.0,0.0
C06_representative,boundary_alpha050,crossing_gamma025,0.9483960640251308,pair_tmp,post_solver_selected_pair,150.08763122558594,232.22379302978516,0.0,2.241919502109862,0.11610486891385768,31,7,0.06568431568431568,0.001,0.06668431568431568,267,0.47528972338522896,0.6821883066444999,0.06668431568431568,0.0,0.0,0.0
C06_representative,crossing_gamma025,boundary_alpha050,0.9472406853915336,pair_tmp,post_solver_selected_pair,150.08763122558594,232.22379302978516,0.0,2.1376708693314828,0.11610486891385768,31,7,0.06568431568431568,0.001,0.06668431568431568,267,0.47528972338522896,0.6898908308684815,0.06668431568431568,0.0,0.0,0.0
C06_representative,region_A_with_crossing,boundary_alpha050,0.9144544308838415,pair_tmp,post_solver_selected_pair,148.22476196289062,236.17466735839844,0.0,1.6183083465581471,0.17578125,45,6,0.06293706293706294,0.001,0.06393706293706294,256,0.44407790646853146,0.7561082257282951,0.06393706293706294,0.0,0.0,0.0
C06_representative,boundary_alpha050,region_A_with_crossing,0.9139346729157013,pair_tmp,post_solver_selected_pair,148.22476196289062,236.17466735839844,0.0,1.609053062420391,0.17578125,45,6,0.06293706293706294,0.001,0.06393706293706294,256,0.44407790646853146,0.7595732788492294,0.06393706293706294,0.0,0.0,0.0
C06_representative,region_B_sequential_penalized,region_B_with_crossing,0.8262131175978598,pair_tmp,post_solver_selected_pair,107.56755065917969,135.38729095458984,0.0,22.089424341584248,0.026058631921824105,8,0,0.007492507492507493,0.06925,0.0767425074925075,307,0.5253419377853417,0.17211710728131563,0.0767425074925075,0.0,0.0,0.0
C06_representative,region_B_sequential_penalized,region_B,0.8262131175978598,pair_tmp,post_solver_selected_pair,107.56755065917969,135.38729095458984,0.0,22.089424341584248,0.026058631921824105,8,0,0.007492507492507493,0.06925,0.0767425074925075,307,0.5253419377853417,0.17211710728131563,0.0767425074925075,0.0,0.0,0.0
C06_representative,region_B_with_crossing,region_B_sequential_penalized,0.8215600489763758,pair_tmp,post_solver_selected_pair,107.56755065917969,135.38729095458984,0.0,18.4562701661763,0.026058631921824105,8,0,0.007492507492507493,0.06925,0.0767425074925075,307,0.5253419377853417,0.20313756475787506,0.0767425074925075,0.0,0.0,0.0
C06_representative,region_B,region_B_sequential_penalized,0.8215600489763758,pair_tmp,post_solver_selected_pair,107.56755065917969,135.38729095458984,0.0,18.4562701661763,0.026058631921824105,8,0,0.007492507492507493,0.06925,0.0767425074925075,307,0.5253419377853417,0.20313756475787506,0.0767425074925075,0.0,0.0,0.0
C06_representative,region_B,region_B_with_crossing,0.4820505598187447,pair_tmp,post_solver_selected_pair,115.22532653808594,167.77175903320312,0.0,0.0,1.0,157,2,0.006493506493506494,0.03275,0.0392435064935065,157,0.01962175324675325,1.0,0.0392435064935065,0.0,0.0,0.0
C06_representative,region_B_with_crossing,region_B,0.4820505598187447,pair_tmp,post_solver_selected_pair,115.22532653808594,167.77175903320312,0.0,0.0,1.0,157,2,0.006493506493506494,0.03275,0.0392435064935065,157,0.01962175324675325,1.0,0.0392435064935065,0.0,0.0,0.0
October_control,region_B_with_crossing,region_A,1.286830526864887,pair_tmp,post_solver_selected_pair,162.2012710571289,96.46345329284668,0.0,17.88436987225439,0.0031746031746031746,1,0,0.03798100949525238,0.0407296351824088,0.07871064467766117,315,0.537768020751529,0.13769252112190172,0.07871064467766117,0.0,0.0,0.0
October_control,region_B,region_A,1.286830526864887,pair_tmp,post_solver_selected_pair,162.2012710571289,96.46345329284668,0.0,17.88436987225439,0.0031746031746031746,1,0,0.03798100949525238,0.0407296351824088,0.07871064467766117,315,0.537768020751529,0.13769252112190172,0.07871064467766117,0.0,0.0,0.0
October_control,region_A,region_B,1.2805128104927543,pair_tmp,post_solver_selected_pair,162.2012710571289,96.46345329284668,0.0,13.460374774565517,0.0031746031746031746,1,0,0.03798100949525238,0.0407296351824088,0.07871064467766117,315,0.537768020751529,0.17981063026945307,0.07871064467766117,0.0,0.0,0.0
October_control,region_A,region_B_with_crossing,1.2805128104927543,pair_tmp,post_solver_selected_pair,162.2012710571289,96.46345329284668,0.0,13.460374774565517,0.0031746031746031746,1,0,0.03798100949525238,0.0407296351824088,0.07871064467766117,315,0.537768020751529,0.17981063026945307,0.07871064467766117,0.0,0.0,0.0
October_control,region_B,region_A_with_crossing,1.2767143694881815,pair_tmp,post_solver_selected_pair,161.90924072265625,96.69803428649902,0.0,20.362851179462133,0.015873015873015872,5,0,0.037481259370314844,0.04122938530734633,0.07871064467766117,315,0.5314188144023226,0.1255917038485929,0.07871064467766117,0.0,0.0,0.0
October_control,region_B_with_crossing,region_A_with_crossing,1.2767143694881815,pair_tmp,post_solver_selected_pair,161.90924072265625,96.69803428649902,0.0,20.362851179462133,0.015873015873015872,5,0,0.037481259370314844,0.04122938530734633,0.07871064467766117,315,0.5314188144023226,0.1255917038485929,0.07871064467766117,0.0,0.0,0.0
October_control,baseline_STD,region_A,1.2745395636939367,pair_tmp,post_solver_selected_pair,159.61981201171875,92.1019401550293,0.0,19.74218835007224,0.003246753246753247,1,0,0.03798100949525238,0.038980509745127435,0.0769615192403798,308,0.5368573829968133,0.11906565052848313,0.0769615192403798,0.0,0.0,0.0
October_control,region_A_with_crossing,region_B,1.2727806101901042,pair_tmp,post_solver_selected_pair,161.90924072265625,96.69803428649902,0.0,19.1309211863505,0.015873015873015872,5,0,0.037481259370314844,0.04122938530734633,0.07871064467766117,315,0.5314188144023226,0.15181676583577416,0.07871064467766117,0.0,0.0,0.0
October_control,region_A_with_crossing,region_B_with_crossing,1.2727806101901042,pair_tmp,post_solver_selected_pair,161.90924072265625,96.69803428649902,0.0,19.1309211863505,0.015873015873015872,5,0,0.037481259370314844,0.04122938530734633,0.07871064467766117,315,0.5314188144023226,0.15181676583577416,0.07871064467766117,0.0,0.0,0.0
October_control,region_A,baseline_STD,1.2679385803755898,pair_tmp,post_solver_selected_pair,159.61981201171875,92.1019401550293,0.0,13.199092888641715,0.003246753246753247,1,0,0.03798100949525238,0.038980509745127435,0.0769615192403798,308,0.5368573829968133,0.1630722059841288,0.0769615192403798,0.0,0.0,0.0
October_control,baseline_STD,region_A_with_crossing,1.2606096257666097,pair_tmp,post_solver_selected_pair,159.3277816772461,92.33652114868164,0.0,21.74212510003685,0.012944983818770227,4,0,0.037481259370314844,0.03973013493253373,0.07721139430284857,309,0.5321332052420392,0.13739034046997675,0.07721139430284857,0.0,0.0,0.0
October_control,region_B_sequential_penalized,region_A,1.2598443204059286,pair_tmp,post_solver_selected_pair,154.9782943725586,90.78389739990234,0.0,19.909143522277304,0.0032679738562091504,1,0,0.03673163418290855,0.03973013493253373,0.07646176911544228,306,0.5365968976296166,0.11275292887669153,0.07646176911544228,0.0,0.0,0.0
October_control,region_A_with_crossing,baseline_STD,1.2564685410426162,pair_tmp,post_solver_selected_pair,159.3277816772461,92.33652114868164,0.0,17.985086269248484,0.012944983818770227,4,0,0.037481259370314844,0.03973013493253373,0.07721139430284857,309,0.5321332052420392,0.1649975719632669,0.07721139430284857,0.0,0.0,0.0
October_control,region_A,region_B_sequential_penalized,1.2556809336326775,pair_tmp,post_solver_selected_pair,154.9782943725586,90.78389739990234,0.0,14.03980241214098,0.0032679738562091504,1,0,0.03673163418290855,0.03973013493253373,0.07646176911544228,306,0.5365968976296166,0.14050884069836536,0.07646176911544228,0.0,0.0,0.0
October_control,region_B_sequential_penalized,region_A_with_crossing,1.2443964826845957,pair_tmp,post_solver_selected_pair,154.68626403808594,91.01847839355469,0.0,21.693513802584956,0.019672131147540985,6,0,0.036231884057971016,0.0399800099950025,0.07621189405297352,305,0.5282698814527163,0.13002040624603606,0.07621189405297352,0.0,0.0,0.0
October_control,region_A_with_crossing,region_B_sequential_penalized,1.2418582315870823,pair_tmp,post_solver_selected_pair,154.68626403808594,91.01847839355469,0.0,18.912343634767534,0.019672131147540985,6,0,0.036231884057971016,0.0399800099950025,0.07621189405297352,305,0.5282698814527163,0.14694208022945854,0.07621189405297352,0.0,0.0,0.0
October_control,region_B_with_crossing,crossing_gamma025,1.2388699600985296,pair_tmp,post_solver_selected_pair,144.5585479736328,141.8853054046631,0.0,22.145450066355856,0.0031645569620253164,1,0,0.04122938530734633,0.03773113443278361,0.07896051974012994,316,0.5378979813890523,0.09932529062358791,0.07896051974012994,0.0,0.0,0.0
October_control,region_B,crossing_gamma025,1.2388699600985296,pair_tmp,post_solver_selected_pair,144.5585479736328,141.8853054046631,0.0,22.145450066355856,0.0031645569620253164,1,0,0.04122938530734633,0.03773113443278361,0.07896051974012994,316,0.5378979813890523,0.09932529062358791,0.07896051974012994,0.0,0.0,0.0
October_control,crossing_gamma025,region_B_with_crossing,1.238695921478219,pair_tmp,post_solver_selected_pair,144.5585479736328,141.8853054046631,0.0,22.947080710199074,0.0031645569620253164,1,0,0.04122938530734633,0.03773113443278361,0.07896051974012994,316,0.5378979813890523,0.10048554809232656,0.07896051974012994,0.0,0.0,0.0
October_control,crossing_gamma025,region_B,1.238695921478219,pair_tmp,post_solver_selected_pair,144.5585479736328,141.8853054046631,0.0,22.947080710199074,0.0031645569620253164,1,0,0.04122938530734633,0.03773113443278361,0.07896051974012994,316,0.5378979813890523,0.10048554809232656,0.07896051974012994,0.0,0.0,0.0
October_control,baseline_STD,crossing_gamma025,1.2241723163969933,pair_tmp,post_solver_selected_pair,141.97708892822266,137.5237922668457,0.0,24.688905788956195,0.003236245954692557,1,0,0.04122938530734633,0.035982008995502246,0.07721139430284857,309,0.536987574174078,0.09674372536654524,0.07721139430284857,0.0,0.0,0.0
October_control,region_B,boundary_alpha050,1.2233904434030753,pair_tmp,post_solver_selected_pair,144.04571914672852,138.83923149108887,0.0,22.232908999261188,0.003134796238244514,1,0,0.03973013493253373,0.0399800099950025,0.07971014492753623,319,0.5382876743446459,0.0843686735456157,0.07971014492753623,0.0,0.0,0.0
October_control,region_B_with_crossing,boundary_alpha050,1.2233904434030753,pair_tmp,post_solver_selected_pair,144.04571914672852,138.83923149108887,0.0,22.232908999261188,0.003134796238244514,1,0,0.03973013493253373,0.0399800099950025,0.07971014492753623,319,0.5382876743446459,0.0843686735456157,0.07971014492753623,0.0,0.0,0.0
October_control,crossing_gamma025,baseline_STD,1.223111131945481,pair_tmp,post_solver_selected_pair,141.97708892822266,137.5237922668457,0.0,22.816128623737086,0.003236245954692557,1,0,0.04122938530734633,0.035982008995502246,0.07721139430284857,309,0.536987574174078,0.10381828837662767,0.07721139430284857,0.0,0.0,0.0
October_control,boundary_alpha050,region_B_with_crossing,1.2192334882000941,pair_tmp,post_solver_selected_pair,144.04571914672852,138.83923149108887,0.0,22.351653711423683,0.003134796238244514,1,0,0.03973013493253373,0.0399800099950025,0.07971014492753623,319,0.5382876743446459,0.11208170823215811,0.07971014492753623,0.0,0.0,0.0
October_control,boundary_alpha050,region_B,1.2192334882000941,pair_tmp,post_solver_selected_pair,144.04571914672852,138.83923149108887,0.0,22.351653711423683,0.003134796238244514,1,0,0.03973013493253373,0.0399800099950025,0.07971014492753623,319,0.5382876743446459,0.11208170823215811,0.07971014492753623,0.0,0.0,0.0
October_control,region_B_sequential_penalized,crossing_gamma025,1.2104691396893728,pair_tmp,post_solver_selected_pair,137.3355712890625,136.20574951171875,0.0,22.70432028014525,0.003257328990228013,1,0,0.0399800099950025,0.03673163418290855,0.07671164417791104,307,0.5367271575938415,0.0838174558020402,0.07671164417791104,0.0,0.0,0.0
October_control,crossing_gamma025,region_B_sequential_penalized,1.2098268528674292,pair_tmp,post_solver_selected_pair,137.3355712890625,136.20574951171875,0.0,23.140110361919685,0.003257328990228013,1,0,0.0399800099950025,0.03673163418290855,0.07671164417791104,307,0.5367271575938415,0.08809936794833136,0.07671164417791104,0.0,0.0,0.0
October_control,baseline_STD,boundary_alpha050,1.200233139123554,pair_tmp,post_solver_selected_pair,141.46426010131836,134.47771835327148,0.0,22.623788502368377,0.016233766233766232,5,0,0.039230384807596205,0.03773113443278361,0.0769615192403798,308,0.5303638765033067,0.11647271047038675,0.0769615192403798,0.0,0.0,0.0
October_control,boundary_alpha050,baseline_STD,1.1985669869251956,pair_tmp,post_solver_selected_pair,141.46426010131836,134.47771835327148,0.0,22.15854242232156,0.016233766233766232,5,0,0.039230384807596205,0.03773113443278361,0.0769615192403798,308,0.5303638765033067,0.12758039179277533,0.0769615192403798,0.0,0.0,0.0
October_control,region_B_sequential_penalized,boundary_alpha050,1.1909929062314988,pair_tmp,post_solver_selected_pair,136.8227424621582,133.15967559814453,0.0,23.77421363576861,0.0032258064516129032,1,0,0.0384807596201899,0.038980509745127435,0.07746126936531733,310,0.5371177314568523,0.09550855349825803,0.07746126936531733,0.0,0.0,0.0
