route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,37.584,110.0299
1,1,39.580574,-9.292792,112.93775,37.584,110.0299
1,2,39.604317,-9.300812,179.16084,37.584,110.0299
1,3,39.622784,-9.290119,249.71889,37.584,110.0299
1,4,39.63334,-9.292792,315.48074,37.584,110.0299
1,5,39.65444,-9.290119,297.6811,37.584,110.0299
1,6,39.667633,-9.295465,244.90434,37.584,110.0299
1,7,39.67555,-9.303485,197.01884,37.584,110.0299
1,8,39.67555,-9.316852,183.14075,37.584,110.0299
1,9,39.6861,-9.340911,158.00449,37.584,110.0299
1,10,39.6861,-9.354278,168.17181,37.584,110.0299
1,11,39.67291,-9.36497,220.26457,37.584,110.0299
1,12,39.664997,-9.375663,278.9302,37.584,110.0299
1,13,39.65444,-9.375663,405.64377,37.584,110.0299
1,14,39.646526,-9.383683,533.7988,37.584,110.0299
1,15,39.635975,-9.383683,638.75745,37.584,110.0299
1,16,39.62806,-9.391703,644.6958,37.584,110.0299
1,17,39.620148,-9.383683,610.4315,37.584,110.0299
1,18,39.609592,-9.378337,558.38556,37.584,110.0299
1,19,39.612232,-9.359624,472.37784,37.584,110.0299
1,20,39.604317,-9.3516035,373.24387,37.584,110.0299
1,21,39.591125,-9.3516035,251.93217,37.584,110.0299
1,22,39.580574,-9.346257,161.71019,37.584,110.0299
1,23,39.58585,-9.332891,168.6547,37.584,110.0299
1,24,39.580574,-9.322198,133.47464,37.584,110.0299
1,25,39.58321,-9.306158,121.61397,37.584,110.0299
1,26,39.573944,-9.294422,110.0299,37.584,110.0299
