distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,184,185,0.09012071788311005,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z185.png
2,183,184,0.1143251433968544,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z184.png
3,234,235,0.18621127307415009,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z235.png
4,219,220,0.19595398008823395,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
5,185,186,0.22244387865066528,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z186.png
6,188,189,0.25315701961517334,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z189.png
7,216,217,0.2567378282546997,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
8,233,234,0.26773396134376526,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z234.png
9,220,221,0.2799733877182007,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z221.png
10,218,219,0.28212079405784607,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
11,215,216,0.2873615026473999,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
12,235,236,0.29602983593940735,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z236.png
13,228,229,0.3174514174461365,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
14,232,233,0.3268161416053772,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z233.png
15,207,208,0.3277915120124817,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z208.png
16,229,230,0.3295774459838867,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
17,186,187,0.36774197220802307,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z187.png
18,179,180,0.3714025020599365,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z180.png
19,187,188,0.6250355839729309,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z188.png
