Index,case_id,date,predicted_class,mission_duration_requested_h,descriptor,alpha,run_name,physical_run_id,deduplicated_baseline,prototype_based_maps,TEMPpred_used_as_objective,information_map_formula,solver_status,solver_runtime,solver_gap,solver_returncode,run_dir,total_script_runtime,trajectory_length,mission_duration,number_of_valid_cells_sampled,collected_STD,collected_descriptor,collected_information_score,percentage_path_in_top10_STD,percentage_path_in_top10_descriptor,trajectory_overlap_ratio_with_baseline,path_difference_from_baseline,regions_visited,crossing_count,fraction_path_region_A,fraction_path_region_B,baseline_STD,baseline_runtime,STD_retention,regime_balance,runtime_score,recommendation_score
10,C01_representative,2024-08-24,1,12.0,interest_map,0.0,baseline_STD,C01_representative__single_auv_12h__baseline_STD,True,True,False,STD_norm,SUCCESS,320.5835139999981,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_12h__baseli__51c49ddc1b,14157.642295500002,36.655,10.566666666666666,156,94.36653137207031,54.29492950439453,94.36653137207031,0.3525641025641026,0.0,1.0,0.0,0,0,0.0,0.0,94.36653137207031,320.5835139999981,1.0,0.0,0.003109612142617503,0.5245212137771393
11,C01_representative,2024-08-24,1,12.0,interest_map,0.25,interest_map_alpha025,C01_representative__single_auv_12h__interest_map_alpha025,False,True,False,(1-0.25)*STD_norm + 0.25*interest_map,SUCCESS,263.3082710000017,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_12h__intere__8dd3bf31fe,14157.647187800001,37.7,10.866666666666667,154,93.93143463134766,54.568511962890625,94.14035034179688,0.38311688311688313,0.0,0.14814814814814814,0.8518518518518519,0,0,0.0,0.0,94.36653137207031,320.5835139999981,0.9953892896729758,0.0,0.0037834608664213676,0.6516304421801552
12,C01_representative,2024-08-24,1,12.0,interest_map,0.5,interest_map_alpha050,C01_representative__single_auv_12h__interest_map_alpha050,False,True,False,(1-0.50)*STD_norm + 0.50*interest_map,SUCCESS,267.2065661000088,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_12h__intere__b51222f2b4,14157.651292299997,37.169,10.7,150,87.33991241455078,57.77928161621094,98.71725463867188,0.31333333333333335,0.12,0.08896797153024912,0.9110320284697508,0,0,0.0,0.0,94.36653137207031,320.5835139999981,0.9255390777285769,0.0,0.003728469494766658,0.6463564437661359
13,C01_representative,2024-08-24,1,12.0,interest_map,0.75,interest_map_alpha075,C01_representative__single_auv_12h__interest_map_alpha075,False,True,False,(1-0.75)*STD_norm + 0.75*interest_map,SUCCESS,185.0768403999973,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_12h__intere__d09f080a30,14157.656235400005,38.719,11.166666666666666,149,83.14356231689453,60.235084533691406,81.24967193603516,0.174496644295302,0.22818791946308725,0.04452054794520548,0.9554794520547946,0,0,0.0,0.0,94.36653137207031,320.5835139999981,0.8810704505930643,0.0,0.005374123925633974,0.6455037717637948
14,C01_representative,2024-08-24,1,12.0,interest_map,1.0,interest_map_alpha100,C01_representative__single_auv_12h__interest_map_alpha100,False,True,False,(1-1.00)*STD_norm + 1.00*interest_map,SUCCESS,89.61354059999576,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_12h__intere__aac4163c2f,14157.660579000003,37.346,10.8,154,83.84747314453125,62.332645416259766,62.332645416259766,0.13636363636363635,0.2792207792207792,0.03333333333333333,0.9666666666666667,0,0,0.0,0.0,94.36653137207031,320.5835139999981,0.8885297777231601,0.0,0.011035878229440323,0.6570890100260501
15,C01_representative,2024-08-24,1,24.0,boundary_score,0.0,baseline_STD,C01_representative__single_auv_24h__baseline_STD,True,True,False,STD_norm,SUCCESS,331.35410460000276,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__baseli__ad199ae8d3,14157.664383900003,74.407,21.483333333333334,311,188.85421752929688,211.24066162109375,188.85421752929688,0.3536977491961415,0.08681672025723473,1.0,0.0,1,0,0.0,0.24758842587471008,188.85421752929688,331.35410460000276,1.0,0.0,0.0030088390248813905,0.49962624911348824
16,C01_representative,2024-08-24,1,24.0,boundary_score,0.25,boundary_score_alpha025,C01_representative__single_auv_24h__boundary_score_alpha025,False,True,False,(1-0.25)*STD_norm + 0.25*boundary_score,SUCCESS,280.66553879999265,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__bounda__7a996ee3be,14157.669880400004,75.157,21.7,304,187.67129516601562,258.3642578125,203.0122833251953,0.3980263157894737,0.3848684210526316,0.08274647887323944,0.9172535211267605,0,0,0.0,0.0,188.85421752929688,331.35410460000276,0.9937363201163472,0.0,0.003550310074354137,0.6683876596800693
17,C01_representative,2024-08-24,1,24.0,boundary_score,0.5,boundary_score_alpha050,C01_representative__single_auv_24h__boundary_score_alpha050,False,True,False,(1-0.50)*STD_norm + 0.50*boundary_score,SUCCESS,209.75184280000394,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__bounda__89d329df1a,14157.675237100004,75.544,21.9,316,183.1422576904297,282.92669677734375,238.029296875,0.3037974683544304,0.43670886075949367,0.048494983277591976,0.9515050167224081,1,0,0.03481012582778931,0.0,188.85421752929688,331.35410460000276,0.9697546609570363,0.0,0.00474491699201399,0.6826143755425254
18,C01_representative,2024-08-24,1,24.0,boundary_score,0.75,boundary_score_alpha075,C01_representative__single_auv_24h__boundary_score_alpha075,False,True,False,(1-0.75)*STD_norm + 0.75*boundary_score,SUCCESS,202.68058689999452,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__bounda__638c7ab93d,14157.680077600002,76.762,22.25,302,168.47747802734375,267.19927978515625,252.60772705078125,0.2185430463576159,0.4337748344370861,0.03198653198653199,0.968013468013468,1,0,0.0033112582750618458,0.0,188.85421752929688,331.35410460000276,0.8921033389217686,0.0,0.004909648068183305,0.6468114915858962
19,C01_representative,2024-08-24,1,24.0,boundary_score,1.0,boundary_score_alpha100,C01_representative__single_auv_24h__boundary_score_alpha100,False,True,False,(1-1.00)*STD_norm + 1.00*boundary_score,SUCCESS,126.40343400000711,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__bounda__d299a737d7,14157.684678100006,75.629,21.8,300,151.72119140625,265.0081481933594,265.0081481933594,0.2,0.33,0.025167785234899327,0.9748322147651006,1,0,0.3166666626930237,0.0,188.85421752929688,331.35410460000276,0.8033773001797726,0.0,0.0078490819957015,0.6155252293397477
20,C01_representative,2024-08-24,1,24.0,representative_zone,0.0,baseline_STD,C01_representative__single_auv_24h__baseline_STD,True,True,False,STD_norm,SUCCESS,331.35410460000276,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__baseli__ad199ae8d3,14157.692563599994,74.407,21.483333333333334,311,188.85421752929688,212.1573028564453,188.85421752929688,0.3536977491961415,0.1639871382636656,1.0,0.0,1,0,0.0,0.24758842587471008,188.85421752929688,331.35410460000276,1.0,0.0,0.0030088390248813905,0.5064266159555042
21,C01_representative,2024-08-24,1,24.0,representative_zone,0.25,representative_zone_alpha025,C01_representative__single_auv_24h__representative_zone_alpha025,False,True,False,(1-0.25)*STD_norm + 0.25*representative_zone,SUCCESS,287.9176444999903,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__repres__c74ba9b2fb,14157.697456900001,75.418,21.816666666666666,308,182.026611328125,246.05508422851562,212.6317138671875,0.3409090909090909,0.37987012987012986,0.13786764705882354,0.8621323529411764,0,0,0.0,0.0,188.85421752929688,331.35410460000276,0.9638472135253601,0.0,0.0034611939389531943,0.6480834742793675
22,C01_representative,2024-08-24,1,24.0,representative_zone,0.5,representative_zone_alpha050,C01_representative__single_auv_24h__representative_zone_alpha050,False,True,False,(1-0.50)*STD_norm + 0.50*representative_zone,SUCCESS,258.49263559999235,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__repres__3016debb41,14157.702529300004,76.377,22.116666666666667,310,175.600341796875,256.9404602050781,229.71243286132812,0.2870967741935484,0.49032258064516127,0.06701030927835051,0.9329896907216495,0,0,0.0,0.0,188.85421752929688,331.35410460000276,0.9298195406710162,0.0,0.0038536739113533033,0.6548521431879513
23,C01_representative,2024-08-24,1,24.0,representative_zone,0.75,representative_zone_alpha075,C01_representative__single_auv_24h__representative_zone_alpha075,False,True,False,(1-0.75)*STD_norm + 0.75*representative_zone,SUCCESS,171.26042970000708,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__repres__d06600040d,14157.710296699996,76.605,22.183333333333334,320,173.46939086914062,268.386962890625,254.6378631591797,0.23125,0.46875,0.03442622950819672,0.9655737704918033,0,0,0.0,0.0,188.85421752929688,331.35410460000276,0.9185359646110651,0.0,0.0058051637380767485,0.6644090892159831
24,C01_representative,2024-08-24,1,24.0,representative_zone,1.0,representative_zone_alpha100,C01_representative__single_auv_24h__representative_zone_alpha100,False,True,False,(1-1.00)*STD_norm + 1.00*representative_zone,SUCCESS,135.37853309999628,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__repres__d490db8afa,14157.715185099994,78.068,22.316666666666666,322,162.66159057617188,271.7774963378906,271.7774963378906,0.16770186335403728,0.5652173913043478,0.03600654664484452,0.9639934533551555,0,0,0.0,0.0,188.85421752929688,331.35410460000276,0.8613076938614741,0.0,0.007332532307462012,0.6467899640855356
25,C01_representative,2024-08-24,1,24.0,interest_map,0.0,baseline_STD,C01_representative__single_auv_24h__baseline_STD,True,True,False,STD_norm,SUCCESS,331.35410460000276,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__baseli__ad199ae8d3,14157.720901599998,74.407,21.483333333333334,311,188.85421752929688,101.82843780517578,188.85421752929688,0.3536977491961415,0.06109324758842444,1.0,0.0,1,0,0.0,0.24758842587471008,188.85421752929688,331.35410460000276,1.0,0.0,0.0030088390248813905,0.5095922392314002
26,C01_representative,2024-08-24,1,24.0,interest_map,0.25,interest_map_alpha025,C01_representative__single_auv_24h__interest_map_alpha025,False,True,False,(1-0.25)*STD_norm + 0.25*interest_map,SUCCESS,287.11745989999326,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__intere__7144a4bd71,14157.725731600003,75.439,21.8,294,176.3405303955078,113.13264465332031,179.72470092773438,0.35714285714285715,0.25510204081632654,0.10401459854014598,0.8959854014598541,1,0,0.030612245202064514,0.0,188.85421752929688,331.35410460000276,0.9337389056093077,0.0,0.003470806664570429,0.638528159401833
27,C01_representative,2024-08-24,1,24.0,interest_map,0.5,interest_map_alpha050,C01_representative__single_auv_24h__interest_map_alpha050,False,True,False,(1-0.50)*STD_norm + 0.50*interest_map,SUCCESS,241.59254389999842,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__intere__a9a8a85fe8,14157.730157600003,75.532,21.766666666666666,306,187.45416259765625,121.2691650390625,210.80001831054688,0.38235294117647056,0.30392156862745096,0.08056042031523643,0.9194395796847635,1,0,0.04248366132378578,0.0,188.85421752929688,331.35410460000276,0.9925865837154342,0.0,0.004122138231965696,0.675436155766237
28,C01_representative,2024-08-24,1,24.0,interest_map,0.75,interest_map_alpha075,C01_representative__single_auv_24h__interest_map_alpha075,False,True,False,(1-0.75)*STD_norm + 0.75*interest_map,SUCCESS,215.02874160000647,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__intere__778dad9a42,14157.735128999993,76.542,22.15,302,147.94239807128906,126.77396392822266,162.5577850341797,0.16225165562913907,0.24834437086092714,0.03898305084745763,0.9610169491525423,1,0,0.26490065455436707,0.0,188.85421752929688,331.35410460000276,0.7833682509544105,0.0,0.00462901367935372,0.617108250258181
29,C01_representative,2024-08-24,1,24.0,interest_map,1.0,interest_map_alpha100,C01_representative__single_auv_24h__interest_map_alpha100,False,True,False,(1-1.00)*STD_norm + 1.00*interest_map,SUCCESS,102.006303999995,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__intere__bbe77356f8,14157.741628599993,74.976,21.666666666666668,306,124.82051086425781,127.851806640625,127.851806640625,0.0784313725490196,0.2222222222222222,0.03523489932885906,0.964765100671141,1,0,0.42810457944869995,0.0,188.85421752929688,331.35410460000276,0.660935786858424,0.0,0.009708143687982907,0.5770131048699179
30,C01_representative,2024-08-24,1,48.0,boundary_score,0.0,baseline_STD,C01_representative__single_auv_48h__baseline_STD,True,True,False,STD_norm,SUCCESS,390.5691597999976,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__baseli__edec1afd6d,14157.745998700004,151.475,43.81666666666667,606,355.63189697265625,448.59417724609375,355.63189697265625,0.3102310231023102,0.21287128712871287,1.0,0.0,2,1,0.05445544421672821,0.1683168262243271,355.63189697265625,390.5691597999976,1.0,0.10891088843345642,0.0025538272741162035,0.543174624125911
31,C01_representative,2024-08-24,1,48.0,boundary_score,0.25,boundary_score_alpha025,C01_representative__single_auv_48h__boundary_score_alpha025,False,True,False,(1-0.25)*STD_norm + 0.25*boundary_score,SUCCESS,288.956614300012,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__bounda__71858a8b03,14157.752365199995,152.238,44.083333333333336,609,347.2442932128906,495.51873779296875,377.4114990234375,0.27257799671592775,0.2676518883415435,0.187683284457478,0.8123167155425219,2,1,0.08866994827985764,0.027914613485336304,355.63189697265625,390.5691597999976,0.9764149283819429,0.05582922697067261,0.003448791821542381,0.6641420714766609
32,C01_representative,2024-08-24,1,48.0,boundary_score,0.5,boundary_score_alpha050,C01_representative__single_auv_48h__boundary_score_alpha050,False,True,False,(1-0.50)*STD_norm + 0.50*boundary_score,SUCCESS,262.59633400000166,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__bounda__f3bd527cca,14157.758746099993,152.024,44.0,614,324.58758544921875,517.8675537109375,428.2341003417969,0.18403908794788273,0.24429967426710097,0.10507246376811594,0.894927536231884,1,0,0.23127035796642303,0.0,355.63189697265625,390.5691597999976,0.9127066166232428,0.0,0.0037936794674845275,0.6516304216535151
33,C01_representative,2024-08-24,1,48.0,boundary_score,0.75,boundary_score_alpha075,C01_representative__single_auv_48h__boundary_score_alpha075,False,True,False,(1-0.75)*STD_norm + 0.75*boundary_score,SUCCESS,176.631515999994,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__bounda__6faef21c18,14157.764488899993,150.616,43.56666666666667,592,303.25726318359375,511.8222351074219,478.2010498046875,0.14864864864864866,0.27364864864864863,0.0890909090909091,0.9109090909090909,1,0,0.22635135054588318,0.0,355.63189697265625,390.5691597999976,0.8527279632819621,0.0,0.005629631624604463,0.6309124541168417
34,C01_representative,2024-08-24,1,48.0,boundary_score,1.0,boundary_score_alpha100,C01_representative__single_auv_48h__boundary_score_alpha100,False,True,False,(1-1.00)*STD_norm + 1.00*boundary_score,SUCCESS,149.9780202999973,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__bounda__5e26634cd9,14157.772013499998,152.1,43.983333333333334,610,288.0823059082031,524.2513427734375,524.2513427734375,0.13278688524590163,0.23442622950819672,0.05647263249348393,0.9435273675065161,1,0,0.36229509115219116,0.0,355.63189697265625,390.5691597999976,0.8100575577177577,0.0,0.006623480676279724,0.6257115983948206
35,C01_representative,2024-08-24,1,48.0,representative_zone,0.0,baseline_STD,C01_representative__single_auv_48h__baseline_STD,True,True,False,STD_norm,SUCCESS,390.5691597999976,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__baseli__edec1afd6d,14157.778386100006,151.475,43.81666666666667,606,355.63189697265625,398.36614990234375,355.63189697265625,0.3102310231023102,0.2079207920792079,1.0,0.0,2,1,0.05445544421672821,0.1683168262243271,355.63189697265625,390.5691597999976,1.0,0.10891088843345642,0.0025538272741162035,0.5407927287072704
36,C01_representative,2024-08-24,1,48.0,representative_zone,0.25,representative_zone_alpha025,C01_representative__single_auv_48h__representative_zone_alpha025,False,True,False,(1-0.25)*STD_norm + 0.25*representative_zone,SUCCESS,308.49507299999823,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__repres__8d2f9d5997,14157.784745900004,151.218,43.85,612,350.651123046875,419.6271057128906,393.3802490234375,0.2957516339869281,0.2173202614379085,0.15779467680608364,0.8422053231939164,2,1,0.019607843831181526,0.12091503292322159,355.63189697265625,390.5691597999976,0.9859945804406735,0.03921568766236305,0.0032310692067140136,0.657356843113971
37,C01_representative,2024-08-24,1,48.0,representative_zone,0.5,representative_zone_alpha050,C01_representative__single_auv_48h__representative_zone_alpha050,False,True,False,(1-0.50)*STD_norm + 0.50*representative_zone,SUCCESS,262.37142160000803,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__repres__b75ecd2b62,14157.791196799997,152.452,44.083333333333336,609,336.6865234375,447.7066955566406,412.75250244140625,0.25287356321839083,0.2545155993431856,0.12708719851576994,0.87291280148423,1,0,0.0,0.052545156329870224,355.63189697265625,390.5691597999976,0.9467275750672811,0.0,0.0037969191718862237,0.6523279869406088
38,C01_representative,2024-08-24,1,48.0,representative_zone,0.75,representative_zone_alpha075,C01_representative__single_auv_48h__representative_zone_alpha075,False,True,False,(1-0.75)*STD_norm + 0.75*representative_zone,SUCCESS,188.0268947000004,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__repres__d21223b0f4,14157.797107100007,150.819,43.516666666666666,629,333.85992431640625,472.1231994628906,452.8065185546875,0.20508744038155802,0.24960254372019078,0.09292035398230089,0.9070796460176991,1,0,0.0,0.019077900797128677,355.63189697265625,390.5691597999976,0.9387794715783776,0.0,0.005290252488076227,0.6651637872038946
39,C01_representative,2024-08-24,1,48.0,representative_zone,1.0,representative_zone_alpha100,C01_representative__single_auv_48h__representative_zone_alpha100,False,True,False,(1-1.00)*STD_norm + 1.00*representative_zone,SUCCESS,188.10532790000434,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__repres__444616998c,14157.803681000005,154.627,44.35,621,314.6902160644531,464.1108093261719,464.1108093261719,0.1642512077294686,0.26570048309178745,0.05593803786574871,0.9440619621342513,1,0,0.0,0.05636070668697357,355.63189697265625,390.5691597999976,0.8848762406951617,0.0,0.005288058306473432,0.6484505897661496
40,C01_representative,2024-08-24,1,48.0,interest_map,0.0,baseline_STD,C01_representative__single_auv_48h__baseline_STD,True,True,False,STD_norm,SUCCESS,390.5691597999976,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_48h__baseli__edec1afd6d,14157.809563799994,151.475,43.81666666666667,606,355.63189697265625,212.87969970703125,355.63189697265625,0.3102310231023102,0.18646864686468648,1.0,0.0,2,1,0.05445544421672821,0.1683168262243271,355.63189697265625,390.5691597999976,1.0,0.10891088843345642,0.0025538272741162035,0.5433137810653396
