command,returncode,runtime_s,path,temperr_shape,finite_cells,temperr_min,temperr_max,landt_valid_cells,run_id,status,error,input_nc,solver_status,solver_runtime_s,solver_gap,run_dir
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_12h__bounda__2a67cd1ec8.nc,0,102.48872220001067,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_12h__bounda__2a67cd1ec8.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__boundary_score_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_12h__bounda__2a67cd1ec8.nc,SUCCESS,102.48872220001067,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_12h__bounda__2a67cd1ec8
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_12h__intere__aac4163c2f.nc,0,89.61354059999576,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_12h__intere__aac4163c2f.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__interest_map_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_12h__intere__aac4163c2f.nc,SUCCESS,89.61354059999576,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_12h__intere__aac4163c2f
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_12h__repres__e5ae0d0904.nc,0,118.16783549998945,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_12h__repres__e5ae0d0904.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__representative_zone_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_12h__repres__e5ae0d0904.nc,SUCCESS,118.16783549998945,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_12h__repres__e5ae0d0904
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__baseli__dc14993011.nc,0,332.8594240000093,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__baseli__dc14993011.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__baseline_STD,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__baseli__dc14993011.nc,SUCCESS,332.8594240000093,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__baseli__dc14993011
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__8643999a02.nc,0,292.9171997000085,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__8643999a02.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__boundary_score_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__8643999a02.nc,SUCCESS,292.9171997000085,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__bounda__8643999a02
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__45f4930a6a.nc,0,312.89979499999026,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__45f4930a6a.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__interest_map_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__45f4930a6a.nc,SUCCESS,312.89979499999026,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__intere__45f4930a6a
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__a4b6a05c92.nc,0,307.85078039999644,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__a4b6a05c92.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__representative_zone_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__a4b6a05c92.nc,SUCCESS,307.85078039999644,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__repres__a4b6a05c92
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__a625a042e5.nc,0,255.5014966999879,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__a625a042e5.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__boundary_score_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__a625a042e5.nc,SUCCESS,255.5014966999879,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__bounda__a625a042e5
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__3ccc1a3c07.nc,0,290.0839444000012,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__3ccc1a3c07.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__interest_map_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__3ccc1a3c07.nc,SUCCESS,290.0839444000012,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__intere__3ccc1a3c07
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__e2630f1d33.nc,0,165.92169560000184,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__e2630f1d33.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__boundary_score_alpha075,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__e2630f1d33.nc,SUCCESS,165.92169560000184,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__bounda__e2630f1d33
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__d80c86a99e.nc,0,259.73162210000737,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__d80c86a99e.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__representative_zone_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__d80c86a99e.nc,SUCCESS,259.73162210000737,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__repres__d80c86a99e
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__dfa03c5f2b.nc,0,161.87397499999497,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__dfa03c5f2b.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__representative_zone_alpha075,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__dfa03c5f2b.nc,SUCCESS,161.87397499999497,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__repres__dfa03c5f2b
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__6a6be58366.nc,0,172.27027510000335,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__6a6be58366.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__interest_map_alpha075,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__6a6be58366.nc,SUCCESS,172.27027510000335,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__intere__6a6be58366
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__feb2a06e09.nc,0,91.49352789999102,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__feb2a06e09.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__interest_map_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__intere__feb2a06e09.nc,SUCCESS,91.49352789999102,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__intere__feb2a06e09
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__4edb3119bc.nc,0,103.08680119999917,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__4edb3119bc.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__boundary_score_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__bounda__4edb3119bc.nc,SUCCESS,103.08680119999917,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__bounda__4edb3119bc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__32a62e95d1.nc,0,125.7084390000091,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__32a62e95d1.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_12h__representative_zone_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_12h__repres__32a62e95d1.nc,SUCCESS,125.7084390000091,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_12h__repres__32a62e95d1
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__baseline__5cbed14e7a.nc,0,253.25095729999884,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__baseline__5cbed14e7a.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__baseline_STD,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__baseline__5cbed14e7a.nc,SUCCESS,253.25095729999884,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__baseline__5cbed14e7a
