seed,run_dir,global_number_of_classes_at_sd30,global_class_id,global_class_size,local_k,local_n_subclasses,subclass_sizes,subclass_min_size,subclass_max_size,subclass_size_ratio_max_over_min,baseline_class02_mean_distance,baseline_class02_q90_distance,baseline_class02_max_distance,local_weighted_mean_distance,local_mean_minus_baseline_mean,min_pairwise_subclass_prototype_rmse_norm,mean_pairwise_subclass_prototype_rmse_norm,silhouette_score,output_dir
23,w72_h40_xds04_seed23_scalerON_official_sd30_seed23,5,2,131,2,2,"[35, 96]",35,96,2.742857142857143,0.2975817075894989,0.522693395614624,0.9111437797546388,0.2396181677361481,-0.057963539853350815,0.47037577629089355,0.47037577629089355,0.3039232381888898,results/final_working_pipeline/final_working_20260328/seed23/local_class02/seed_23/k2
