seed,k,subclass_id,subclass_size,distance_mean,distance_std,distance_q90,distance_max,distance_min,distance_range
23,2,1,35,0.2554703882762364,0.12589739677517064,0.43937304615974426,0.5845980048179626,0.06176239252090454,0.5228356122970581
23,2,2,96,0.23383871233090758,0.12261221147242592,0.3747866451740265,0.8336600661277771,0.055050723254680634,0.7786093428730965
