distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,203,204,0.27136945724487305,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z204.png
2,197,198,0.30128246545791626,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z198.png
3,223,224,0.35826802253723145,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z224.png
4,190,191,0.37993189692497253,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z191.png
5,199,200,0.3999702036380768,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
6,222,223,0.4017106294631958,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z223.png
7,225,226,0.40630942583084106,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z226.png
8,213,214,0.4072655737400055,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
9,202,203,0.43588489294052124,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
10,261,262,0.4495644271373749,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z262.png
11,227,228,0.490143358707428,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
12,178,179,0.5025140047073364,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z179.png
13,285,286,0.5113524794578552,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z286.png
14,244,245,0.5139991044998169,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z245.png
15,204,205,0.5257397890090942,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z205.png
16,157,158,0.5258542895317078,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z158.png
17,214,215,0.5362622737884521,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
18,206,207,0.5534482598304749,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z207.png
19,241,242,0.553489089012146,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z242.png
20,196,197,0.5542236566543579,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z197.png
21,153,154,0.5735543370246887,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z154.png
22,191,192,0.5742577314376831,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z192.png
23,161,162,0.583365797996521,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z162.png
24,217,218,0.5983618497848511,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
25,210,211,0.6248185634613037,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z211.png
26,168,169,0.6279427409172058,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z169.png
27,156,157,0.633632481098175,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z157.png
28,200,201,0.6366632580757141,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z201.png
29,195,196,0.6413436532020569,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z196.png
30,240,241,0.6435115933418274,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z241.png
31,287,288,0.646010160446167,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z288.png
32,286,287,0.6687037944793701,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z287.png
33,177,178,0.6706039905548096,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z178.png
34,224,225,0.6711375117301941,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z225.png
35,129,130,0.676838219165802,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z130.png
36,170,171,0.6961225271224976,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z171.png
37,239,240,0.7350373268127441,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z240.png
38,212,213,0.754845380783081,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z213.png
39,130,131,0.8038319945335388,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z131.png
40,288,289,0.8225197792053223,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z289.png
41,291,292,0.923793375492096,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z292.png
42,128,129,0.9355081915855408,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z129.png
43,211,212,1.1145163774490356,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z212.png
