prototype_name,clean_png_path,grad_sigma,threshold,threshold_method,std_temp,iqr_temp,range_temp,score_mean,low_ratio,high_ratio,min_region_ratio,inter_region_diff,coherence_low,coherence_high,coherence_min,mean_grad,p90_grad,front_area_ratio,seed,scope,regime_label
prototype_class_01,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step07_cv_notebook_faithful_20260512_233154\notebook_style_exports\global\prototype_class_01_clean.png,1.0,40.859375,otsu,49.51176834106445,84.0,184.0,53.985008239746094,0.36169415292353824,0.6383058470764618,0.36169415292353824,89.8349506855011,1.0,1.0,1.0,2.0145230293273926,2.651904582977295,0.09982508745627186,11,global,multi_regime
prototype_class_02,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step07_cv_notebook_faithful_20260512_233154\notebook_style_exports\global\prototype_class_02_clean.png,1.0,94.96484375,otsu,15.934937477111816,23.0,62.0,102.01361846923828,0.2651174412793603,0.7348825587206397,0.2651174412793603,31.437889099121094,1.0,1.0,1.0,0.6546416878700256,1.2035528421401978,0.09632683658170915,11,global,single_gradient
prototype_class_03,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step07_cv_notebook_faithful_20260512_233154\notebook_style_exports\global\prototype_class_03_clean.png,1.0,143.03125,otsu,2.121251106262207,1.0,16.0,145.47413635253906,0.12693653173413294,0.8730634682658671,0.12693653173413294,5.4662322998046875,1.0,1.0,1.0,0.1660768687725067,0.38463762402534485,0.0734632683658171,11,global,homogeneous
prototype_class_04,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step07_cv_notebook_faithful_20260512_233154\notebook_style_exports\global\prototype_class_04_clean.png,1.0,-119.98046875,otsu,6.487098217010498,9.0,26.0,-118.56434631347656,0.4499000499750125,0.5500999500249875,0.4499000499750125,11.12408447265625,1.0,1.0,1.0,0.2595960795879364,0.601324737071991,0.0973263368315842,11,global,homogeneous
prototype_class_05,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step07_cv_notebook_faithful_20260512_233154\notebook_style_exports\global\prototype_class_05_clean.png,1.0,-70.01953125,otsu,25.2763729095459,45.0,94.0,-67.6445541381836,0.4643928035982009,0.5356071964017991,0.4643928035982009,43.777339935302734,1.0,1.0,1.0,0.9999046921730042,1.1287568807601929,0.10007496251874062,11,global,single_gradient
prototype_class_06,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step07_cv_notebook_faithful_20260512_233154\notebook_style_exports\global\prototype_class_06_clean.png,1.0,-35.8828125,otsu,24.73784065246582,42.0,100.0,-29.956022262573242,0.41166916541729137,0.5883308345827086,0.41166916541729137,42.98259258270264,1.0,1.0,1.0,0.9944813251495361,1.1547160148620605,0.10007496251874062,11,global,single_gradient
