prototype_name,mean,std,mean_left,mean_right,mean_top,mean_bottom,contrast_lr,contrast_tb,seed,scope
prototype_class_01,0.40286874771118164,0.38567495346069336,0.7012485861778259,0.07736343145370483,0.4829333424568176,0.31393617391586304,0.6238851547241211,0.1689971685409546,11,global
prototype_class_02,0.7948435544967651,0.15752725303173065,0.9184046387672424,0.6600497364997864,0.7946248054504395,0.7950866222381592,0.25835490226745605,-0.00046181678771972656,11,global
prototype_class_03,1.5788333415985107,0.10165420919656754,1.6296173334121704,1.523432731628418,1.5524717569351196,1.6081146001815796,0.10618460178375244,-0.05564284324645996,11,global
prototype_class_04,-1.1042295694351196,0.10507034510374069,-1.021409511566162,-1.194578766822815,-1.096169114112854,-1.1131829023361206,0.17316925525665283,0.0170137882232666,11,global
prototype_class_05,-0.5468127727508545,0.2321968525648117,-0.36919236183166504,-0.7405805587768555,-0.4943382740020752,-0.6050993800163269,0.37138819694519043,0.11076110601425171,11,global
prototype_class_06,-0.22974194586277008,0.19117972254753113,-0.08163987100124359,-0.39130786061286926,-0.19677257537841797,-0.2663629949092865,0.30966798961162567,0.06959041953086853,11,global
