route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,74.209,48.56577
1,1,39.564743,-9.287446,105.27807,74.209,48.56577
1,2,39.567383,-9.274079,101.45746,74.209,48.56577
1,3,39.562107,-9.263387,94.92799,74.209,48.56577
1,4,39.562107,-9.247347,87.88178,74.209,48.56577
1,5,39.559467,-9.231307,77.59624,74.209,48.56577
1,6,39.567383,-9.223288,77.17496,74.209,48.56577
1,7,39.567383,-9.209921,68.9006,74.209,48.56577
1,8,39.577934,-9.215268,78.28218,74.209,48.56577
1,9,39.58849,-9.212595,84.00189,74.209,48.56577
1,10,39.5964,-9.204575,88.11176,74.209,48.56577
1,11,39.593765,-9.191209,82.24967,74.209,48.56577
1,12,39.620148,-9.183188,128.77869,74.209,48.56577
1,13,39.62806,-9.175169,144.34569,74.209,48.56577
1,14,39.64125,-9.180515,170.54643,74.209,48.56577
1,15,39.63334,-9.188536,162.13379,74.209,48.56577
1,16,39.64389,-9.204575,204.68958,74.209,48.56577
1,17,39.64125,-9.217941,210.76787,74.209,48.56577
1,18,39.651806,-9.225961,278.493,74.209,48.56577
1,19,39.662357,-9.225961,332.46835,74.209,48.56577
1,20,39.667633,-9.207248,278.8414,74.209,48.56577
1,21,39.67819,-9.204575,224.97871,74.209,48.56577
1,22,39.67555,-9.191209,192.52426,74.209,48.56577
1,23,39.664997,-9.185862,206.32439,74.209,48.56577
1,24,39.667633,-9.172496,160.79707,74.209,48.56577
1,25,39.664997,-9.159129,125.079185,74.209,48.56577
1,26,39.67555,-9.164475,122.273735,74.209,48.56577
1,27,39.680824,-9.153783,91.46828,74.209,48.56577
1,28,39.67555,-9.140416,66.88528,74.209,48.56577
1,29,39.67819,-9.127049,52.750183,74.209,48.56577
1,30,39.68874,-9.127049,51.691505,74.209,48.56577
1,31,39.69929,-9.132396,55.242493,74.209,48.56577
1,32,39.704567,-9.11903,48.56577,74.209,48.56577
1,33,39.715122,-9.127049,55.06505,74.209,48.56577
1,34,39.715122,-9.140416,63.989677,74.209,48.56577
1,35,39.704567,-9.143089,65.05105,74.209,48.56577
1,36,39.68874,-9.140416,61.929592,74.209,48.56577
1,37,39.694016,-9.172496,102.45154,74.209,48.56577
1,38,39.707207,-9.16715,91.73684,74.209,48.56577
1,39,39.696655,-9.193882,136.59596,74.209,48.56577
1,40,39.694016,-9.207248,166.82523,74.209,48.56577
1,41,39.683464,-9.217941,241.19572,74.209,48.56577
1,42,39.68874,-9.228634,224.66275,74.209,48.56577
1,43,39.680824,-9.239327,275.07043,74.209,48.56577
1,44,39.65708,-9.239327,327.04785,74.209,48.56577
1,45,39.62806,-9.25002,211.38583,74.209,48.56577
1,46,39.6307,-9.263387,253.21231,74.209,48.56577
1,47,39.617508,-9.282099,204.61812,74.209,48.56577
1,48,39.604317,-9.290119,161.56906,74.209,48.56577
1,49,39.59904,-9.300812,164.01283,74.209,48.56577
1,50,39.58849,-9.300812,133.71678,74.209,48.56577
1,51,39.574333,-9.293642,110.0299,74.209,48.56577
