scope,prototype_key,prototype_name,row,col,lat,lon,temp_mean,temp_std,region_label,region_label_id,boundary_score,gradient_magnitude,gradient_direction,distance_to_boundary,region_id
global,class_03,prototype_class_03,1,11,39.396385192871094,-9.492241859436035,1.1150622,0.56422937,high,1,0.6887487,3.9438229,2.5153904,29.017237,2
global,class_03,prototype_class_03,1,12,39.396385192871094,-9.486486434936523,1.0966815,0.5631746,high,1,0.69562125,3.962157,2.5078754,28.01785,2
global,class_03,prototype_class_03,1,13,39.396385192871094,-9.480731010437012,1.0783008,0.5622467,high,1,0.70296824,3.9830918,2.500876,27.018513,2
global,class_03,prototype_class_03,1,14,39.396385192871094,-9.474974632263184,1.05992,0.5614456,high,1,0.710378,4.0035534,2.4938285,26.019224,2
global,class_03,prototype_class_03,1,15,39.396385192871094,-9.469219207763672,1.0415394,0.56077236,high,1,0.7181475,4.025715,2.4871328,25.019993,2
global,class_03,prototype_class_03,1,16,39.396385192871094,-9.46346378326416,1.0231584,0.5602276,high,1,0.7258205,4.046168,2.480155,24.020824,2
global,class_03,prototype_class_03,1,17,39.396385192871094,-9.457707405090332,1.0047777,0.5598112,high,1,0.7547804,4.2233505,2.502181,23.021729,2
global,class_03,prototype_class_03,1,18,39.396385192871094,-9.45195198059082,0.98416984,0.5579319,high,1,0.78448933,4.405035,2.5259955,22.022715,2
global,class_03,prototype_class_03,1,19,39.396385192871094,-9.446195602416992,0.9633763,0.55602604,high,1,0.79297084,4.428335,2.5234747,21.023796,2
global,class_03,prototype_class_03,1,20,39.396385192871094,-9.44044017791748,0.9425829,0.5542264,high,1,0.8009504,4.4468102,2.5202062,20.024984,2
global,class_03,prototype_class_03,1,21,39.396385192871094,-9.434684753417969,0.92178917,0.55253404,high,1,0.808234,4.45899,2.515934,19.026299,2
global,class_03,prototype_class_03,1,22,39.396385192871094,-9.42892837524414,0.90099597,0.55094975,high,1,0.8155557,4.4702864,2.5115287,18.027756,2
global,class_03,prototype_class_03,1,23,39.396385192871094,-9.423172950744629,0.88020235,0.5494745,high,1,0.8234136,4.484358,2.5075827,17.029387,2
global,class_03,prototype_class_03,1,24,39.396385192871094,-9.417417526245117,0.8594088,0.5481096,high,1,0.83118165,4.4965324,2.5033426,16.03122,2
global,class_03,prototype_class_03,1,25,39.396385192871094,-9.411661148071289,0.83861554,0.5468551,high,1,0.84600043,4.559696,2.507451,15.033297,2
global,class_03,prototype_class_03,1,26,39.396385192871094,-9.405905723571777,0.8171166,0.5450075,high,1,0.8714862,4.700614,2.5240946,14.035668,2
global,class_03,prototype_class_03,1,27,39.396385192871094,-9.400150299072266,0.79448855,0.54212683,high,1,0.89064837,4.7933435,2.5336578,13.038404,2
global,class_03,prototype_class_03,1,28,39.396385192871094,-9.394393920898438,0.77186096,0.5393345,high,1,0.89840233,4.8001733,2.5305405,12.0415945,2
global,class_03,prototype_class_03,1,29,39.396385192871094,-9.388638496398926,0.74923325,0.5366322,high,1,0.90620714,4.805992,2.5272796,11.045361,2
global,class_03,prototype_class_03,1,30,39.396385192871094,-9.382883071899414,0.72660565,0.534021,high,1,0.9148879,4.8201103,2.525235,10.049875,2
global,class_03,prototype_class_03,1,31,39.396385192871094,-9.377126693725586,0.7039781,0.53150266,high,1,0.92229295,4.8294797,2.5225003,9.055386,2
global,class_03,prototype_class_03,1,32,39.396385192871094,-9.371371269226074,0.68135047,0.5290782,high,1,0.9298943,4.8341436,2.5190754,8.062258,2
global,class_03,prototype_class_03,1,33,39.396385192871094,-9.365615844726562,0.65872264,0.52674925,high,1,0.9376925,4.8470273,2.5168748,7.071068,2
global,class_03,prototype_class_03,1,34,39.396385192871094,-9.359859466552734,0.6360952,0.5245166,high,1,0.9456843,4.935875,2.5257876,6.0827627,2
global,class_03,prototype_class_03,1,35,39.396385192871094,-9.354104042053223,0.61237544,0.52135116,high,1,0.9538597,5.0327787,2.5358968,5.0990195,2
global,class_03,prototype_class_03,1,36,39.396385192871094,-9.348348617553711,0.58845747,0.51808333,high,1,0.96219337,5.0548606,2.535576,4.1231055,2
global,class_03,prototype_class_03,1,37,39.396385192871094,-9.342592239379883,0.56453943,0.5149007,high,1,0.97062135,5.06224,2.5332398,3.1622777,2
global,class_03,prototype_class_03,1,38,39.396385192871094,-9.336836814880371,0.5406213,0.51180464,high,1,0.9789611,5.0716352,2.5311792,2.236068,2
global,class_03,prototype_class_03,1,39,39.396385192871094,-9.33108139038086,0.51670325,0.5087972,high,1,0.9865427,5.0787745,2.5288186,1.4142135,2
global,class_03,prototype_class_03,1,40,39.396385192871094,-9.325325012207031,0.4927851,0.50587994,high,1,0.99042976,5.08904,2.5268905,1.0,2
global,class_03,prototype_class_03,1,41,39.396385192871094,-9.31956958770752,0.46886733,0.5030539,high,1,1.0,5.0981736,2.524819,0.0,2
global,class_03,prototype_class_03,1,42,39.396385192871094,-9.313814163208008,0.4449492,0.50032103,low,0,1.0,5.1117263,2.5233572,0.0,1
global,class_03,prototype_class_03,1,43,39.396385192871094,-9.30805778503418,0.4208664,0.49756753,low,0,0.99042976,5.160306,2.527125,1.0,1
global,class_03,prototype_class_03,1,44,39.396385192871094,-9.302302360534668,0.39641267,0.4946418,low,0,0.9865427,5.1932087,2.5295773,1.4142135,1
global,class_03,prototype_class_03,1,45,39.396385192871094,-9.296546936035156,0.37195882,0.4917987,low,0,0.9789611,5.195806,2.5279093,2.236068,1
