distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,55,56,0.06453850865364075,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0056_2023-12-22_X_surface_370_roi_x490_norm.png
2,56,57,0.09528465569019318,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0057_2023-12-23_X_surface_370_roi_x490_norm.png
3,207,208,0.10262493789196014,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0208_2024-05-22_X_surface_370_roi_x490_norm.png
4,193,194,0.11612817645072937,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0194_2024-05-08_X_surface_370_roi_x490_norm.png
5,206,207,0.11614573001861572,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0207_2024-05-21_X_surface_370_roi_x490_norm.png
6,231,232,0.14268843829631805,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0232_2024-06-15_X_surface_370_roi_x490_norm.png
7,57,58,0.14647431671619415,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0058_2023-12-24_X_surface_370_roi_x490_norm.png
8,177,178,0.15300947427749634,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0178_2024-04-22_X_surface_370_roi_x490_norm.png
9,176,177,0.15332044661045074,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0177_2024-04-21_X_surface_370_roi_x490_norm.png
10,174,175,0.15583167970180511,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0175_2024-04-19_X_surface_370_roi_x490_norm.png
11,202,203,0.15607595443725586,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0203_2024-05-17_X_surface_370_roi_x490_norm.png
12,317,318,0.15655994415283203,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0318_2024-09-09_X_surface_370_roi_x490_norm.png
13,58,59,0.15747784078121185,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0059_2023-12-25_X_surface_370_roi_x490_norm.png
14,59,60,0.1601678431034088,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0060_2023-12-26_X_surface_370_roi_x490_norm.png
15,169,170,0.16051162779331207,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0170_2024-04-14_X_surface_370_roi_x490_norm.png
16,82,83,0.17123588919639587,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0083_2024-01-18_X_surface_370_roi_x490_norm.png
17,203,204,0.1775384545326233,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0204_2024-05-18_X_surface_370_roi_x490_norm.png
18,199,200,0.17774905264377594,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0200_2024-05-14_X_surface_370_roi_x490_norm.png
19,115,116,0.1841951459646225,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0116_2024-02-20_X_surface_370_roi_x490_norm.png
20,217,218,0.18638311326503754,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0218_2024-06-01_X_surface_370_roi_x490_norm.png
21,197,198,0.18784871697425842,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0198_2024-05-12_X_surface_370_roi_x490_norm.png
22,198,199,0.19497326016426086,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0199_2024-05-13_X_surface_370_roi_x490_norm.png
23,204,205,0.1955561339855194,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0205_2024-05-19_X_surface_370_roi_x490_norm.png
24,81,82,0.197088360786438,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0082_2024-01-17_X_surface_370_roi_x490_norm.png
25,229,230,0.19779878854751587,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0230_2024-06-13_X_surface_370_roi_x490_norm.png
26,325,326,0.1984609216451645,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0326_2024-09-17_X_surface_370_roi_x490_norm.png
27,108,109,0.19911888241767883,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0109_2024-02-13_X_surface_370_roi_x490_norm.png
28,211,212,0.19989094138145447,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0212_2024-05-26_X_surface_370_roi_x490_norm.png
29,50,51,0.20043610036373138,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0051_2023-12-17_X_surface_370_roi_x490_norm.png
30,316,317,0.2021123170852661,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0317_2024-09-08_X_surface_370_roi_x490_norm.png
31,110,111,0.2029998004436493,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0111_2024-02-15_X_surface_370_roi_x490_norm.png
32,109,110,0.20390400290489197,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0110_2024-02-14_X_surface_370_roi_x490_norm.png
33,102,103,0.20436275005340576,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0103_2024-02-07_X_surface_370_roi_x490_norm.png
34,205,206,0.20485372841358185,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0206_2024-05-20_X_surface_370_roi_x490_norm.png
35,49,50,0.20775553584098816,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0050_2023-12-16_X_surface_370_roi_x490_norm.png
36,116,117,0.20962852239608765,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0117_2024-02-21_X_surface_370_roi_x490_norm.png
37,175,176,0.21010763943195343,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0176_2024-04-20_X_surface_370_roi_x490_norm.png
38,209,210,0.21264007687568665,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0210_2024-05-24_X_surface_370_roi_x490_norm.png
39,60,61,0.21265935897827148,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0061_2023-12-27_X_surface_370_roi_x490_norm.png
40,54,55,0.2130804806947708,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0055_2023-12-21_X_surface_370_roi_x490_norm.png
41,228,229,0.21430057287216187,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0229_2024-06-12_X_surface_370_roi_x490_norm.png
42,318,319,0.21586079895496368,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0319_2024-09-10_X_surface_370_roi_x490_norm.png
43,114,115,0.21606674790382385,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0115_2024-02-19_X_surface_370_roi_x490_norm.png
44,111,112,0.2198379635810852,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0112_2024-02-16_X_surface_370_roi_x490_norm.png
45,201,202,0.22049076855182648,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0202_2024-05-16_X_surface_370_roi_x490_norm.png
46,324,325,0.22085987031459808,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0325_2024-09-16_X_surface_370_roi_x490_norm.png
47,107,108,0.22610919177532196,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0108_2024-02-12_X_surface_370_roi_x490_norm.png
48,51,52,0.22700396180152893,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0052_2023-12-18_X_surface_370_roi_x490_norm.png
49,52,53,0.2315126210451126,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0053_2023-12-19_X_surface_370_roi_x490_norm.png
50,113,114,0.2320927232503891,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0114_2024-02-18_X_surface_370_roi_x490_norm.png
51,101,102,0.23306521773338318,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0102_2024-02-06_X_surface_370_roi_x490_norm.png
52,80,81,0.23392583429813385,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0081_2024-01-16_X_surface_370_roi_x490_norm.png
53,112,113,0.24175198376178741,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0113_2024-02-17_X_surface_370_roi_x490_norm.png
54,311,312,0.24191293120384216,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0312_2024-09-03_X_surface_370_roi_x490_norm.png
55,61,62,0.2435082346200943,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0062_2023-12-28_X_surface_370_roi_x490_norm.png
56,83,84,0.24629071354866028,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0084_2024-01-19_X_surface_370_roi_x490_norm.png
57,103,104,0.2504509687423706,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0104_2024-02-08_X_surface_370_roi_x490_norm.png
58,200,201,0.2528696060180664,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0201_2024-05-15_X_surface_370_roi_x490_norm.png
59,170,171,0.2635437250137329,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0171_2024-04-15_X_surface_370_roi_x490_norm.png
60,238,239,0.2640281021595001,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0239_2024-06-22_X_surface_370_roi_x490_norm.png
61,48,49,0.2665969729423523,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0049_2023-12-15_X_surface_370_roi_x490_norm.png
62,104,105,0.2722775936126709,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0105_2024-02-09_X_surface_370_roi_x490_norm.png
63,117,118,0.27590426802635193,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0118_2024-02-22_X_surface_370_roi_x490_norm.png
64,168,169,0.28785407543182373,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0169_2024-04-13_X_surface_370_roi_x490_norm.png
65,208,209,0.2920575439929962,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0209_2024-05-23_X_surface_370_roi_x490_norm.png
