distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,142,143,0.07525024563074112,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0143_2024-03-18_X_surface_370_roi_x490_norm.png
2,166,167,0.10426710546016693,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0167_2024-04-11_X_surface_370_roi_x490_norm.png
3,187,188,0.10713670402765274,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0188_2024-05-02_X_surface_370_roi_x490_norm.png
4,162,163,0.10970156639814377,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0163_2024-04-07_X_surface_370_roi_x490_norm.png
5,141,142,0.11411087960004807,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0142_2024-03-17_X_surface_370_roi_x490_norm.png
6,143,144,0.11932863295078278,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0144_2024-03-19_X_surface_370_roi_x490_norm.png
7,180,181,0.12484265118837357,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0181_2024-04-25_X_surface_370_roi_x490_norm.png
8,163,164,0.12733474373817444,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0164_2024-04-08_X_surface_370_roi_x490_norm.png
9,160,161,0.1351216584444046,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0161_2024-04-05_X_surface_370_roi_x490_norm.png
10,181,182,0.13986748456954956,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0182_2024-04-26_X_surface_370_roi_x490_norm.png
11,121,122,0.14010606706142426,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0122_2024-02-26_X_surface_370_roi_x490_norm.png
12,74,75,0.1419069617986679,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0075_2024-01-10_X_surface_370_roi_x490_norm.png
13,75,76,0.14323855936527252,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0076_2024-01-11_X_surface_370_roi_x490_norm.png
14,122,123,0.14461524784564972,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0123_2024-02-27_X_surface_370_roi_x490_norm.png
15,159,160,0.148912712931633,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0160_2024-04-04_X_surface_370_roi_x490_norm.png
16,73,74,0.1492554247379303,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0074_2024-01-09_X_surface_370_roi_x490_norm.png
17,161,162,0.15079355239868164,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0162_2024-04-06_X_surface_370_roi_x490_norm.png
