seed,class_id,class_size,pair_count,mean_mpd,p95_mpd,mean_pairwise_ssim,median_pairwise_ssim,p05_pairwise_ssim,min_pairwise_ssim
11,1,66,2145.0,28.905808757928323,61.9464352713373,0.6379223424495102,0.6753571264937415,0.25798946316124793,-0.005842384928974772
11,2,117,6786.0,34.972233717674605,82.93403905166817,0.3408803816804701,0.4517774494014184,-0.5482964342688081,-0.9482391595430357
11,3,20,190.0,44.01852715744963,85.78827922360739,0.46372861306047736,0.6658862196132415,-0.41553657245626335,-0.8884687643769208
11,4,34,561.0,33.15833566013629,62.18131178779038,0.48502908917573584,0.508456634039085,0.028711180495083085,-0.18492561678121724
11,5,63,1953.0,45.338642442436985,86.37545128375011,0.4370660203965658,0.4809173076695511,-0.1251114638914343,-0.3402648874664421
