day_index,date,png_path,clean_png_path,valid_cells,nan_cells,norm_min,norm_max,norm_mean,norm_std
326,2024-09-17,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0326_2024-09-17_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0326_2024-09-17_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.7631736993789673,0.35586920380592346,-0.2420426905155182,0.26819485425949097
327,2024-09-18,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0327_2024-09-18_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0327_2024-09-18_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.2594718933105469,0.7350136041641235,0.1514684557914734,0.26771286129951477
328,2024-09-19,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0328_2024-09-19_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0328_2024-09-19_X_surface_370_roi_x490_norm_clean.png,8004,420,0.03950707986950874,0.8445865511894226,0.5433517694473267,0.21064633131027222
329,2024-09-20,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0329_2024-09-20_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0329_2024-09-20_X_surface_370_roi_x490_norm_clean.png,8004,420,0.5420633554458618,1.1279233694076538,0.8502424955368042,0.11048290878534317
330,2024-09-21,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0330_2024-09-21_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0330_2024-09-21_X_surface_370_roi_x490_norm_clean.png,8004,420,0.5312283635139465,1.1772993803024292,0.8977367281913757,0.13495713472366333
331,2024-09-22,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0331_2024-09-22_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0331_2024-09-22_X_surface_370_roi_x490_norm_clean.png,8004,420,0.443828821182251,1.2271040678024292,0.9111068248748779,0.15250732004642487
332,2024-09-23,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0332_2024-09-23_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0332_2024-09-23_X_surface_370_roi_x490_norm_clean.png,8004,420,0.39380499720573425,1.1717355251312256,0.8589364886283875,0.16955427825450897
333,2024-09-24,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0333_2024-09-24_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0333_2024-09-24_X_surface_370_roi_x490_norm_clean.png,8004,420,0.5368770956993103,1.174149751663208,0.9141405820846558,0.14127911627292633
334,2024-09-25,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0334_2024-09-25_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0334_2024-09-25_X_surface_370_roi_x490_norm_clean.png,8004,420,0.6938418745994568,1.2137813568115234,1.0221911668777466,0.12069739401340485
335,2024-09-26,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0335_2024-09-26_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0335_2024-09-26_X_surface_370_roi_x490_norm_clean.png,8004,420,0.7308441996574402,1.307739019393921,1.0444378852844238,0.0973888486623764
336,2024-09-27,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0336_2024-09-27_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0336_2024-09-27_X_surface_370_roi_x490_norm_clean.png,8004,420,0.8581850528717041,1.3467552661895752,1.0464359521865845,0.11796970665454865
337,2024-09-28,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0337_2024-09-28_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0337_2024-09-28_X_surface_370_roi_x490_norm_clean.png,8004,420,0.603134274482727,1.2607686519622803,0.882783055305481,0.15607552230358124
338,2024-09-29,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0338_2024-09-29_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0338_2024-09-29_X_surface_370_roi_x490_norm_clean.png,8004,420,0.5130390524864197,1.3222312927246094,0.9357219934463501,0.19977091252803802
339,2024-09-30,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0339_2024-09-30_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0339_2024-09-30_X_surface_370_roi_x490_norm_clean.png,8004,420,0.5478124618530273,1.3712283372879028,0.9685998558998108,0.24229170382022858
340,2024-10-01,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0340_2024-10-01_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0340_2024-10-01_X_surface_370_roi_x490_norm_clean.png,8004,420,0.7502413392066956,1.4601666927337646,1.1335673332214355,0.20289073884487152
341,2024-10-02,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0341_2024-10-02_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0341_2024-10-02_X_surface_370_roi_x490_norm_clean.png,8004,420,0.8775425553321838,1.4001777172088623,1.1590913534164429,0.1428460329771042
342,2024-10-03,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0342_2024-10-03_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0342_2024-10-03_X_surface_370_roi_x490_norm_clean.png,8004,420,0.8722319006919861,1.3466689586639404,1.13716459274292,0.11795350164175034
343,2024-10-04,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0343_2024-10-04_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0343_2024-10-04_X_surface_370_roi_x490_norm_clean.png,8004,420,0.9246755838394165,1.373163104057312,1.1852308511734009,0.10424778610467911
344,2024-10-05,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0344_2024-10-05_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0344_2024-10-05_X_surface_370_roi_x490_norm_clean.png,8004,420,0.839868426322937,1.278847575187683,1.0553615093231201,0.11196454614400864
345,2024-10-06,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0345_2024-10-06_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0345_2024-10-06_X_surface_370_roi_x490_norm_clean.png,8004,420,0.693300187587738,1.216625452041626,0.8660616278648376,0.10302457213401794
346,2024-10-07,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0346_2024-10-07_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0346_2024-10-07_X_surface_370_roi_x490_norm_clean.png,8004,420,0.6440429091453552,1.5434619188308716,0.8460691571235657,0.14439517259597778
347,2024-10-08,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0347_2024-10-08_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0347_2024-10-08_X_surface_370_roi_x490_norm_clean.png,8004,420,0.5913941264152527,1.5097647905349731,0.8275873064994812,0.19883114099502563
348,2024-10-09,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0348_2024-10-09_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0348_2024-10-09_X_surface_370_roi_x490_norm_clean.png,8004,420,0.382059246301651,1.2610344886779785,0.6990663409233093,0.2134162187576294
349,2024-10-10,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0349_2024-10-10_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0349_2024-10-10_X_surface_370_roi_x490_norm_clean.png,8004,420,0.6127967834472656,1.2771505117416382,0.8843334317207336,0.15844091773033142
350,2024-10-11,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0350_2024-10-11_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0350_2024-10-11_X_surface_370_roi_x490_norm_clean.png,8004,420,0.5843523740768433,1.414505958557129,0.9295046329498291,0.16795986890792847
351,2024-10-12,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0351_2024-10-12_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0351_2024-10-12_X_surface_370_roi_x490_norm_clean.png,8004,420,0.7560725212097168,1.6716725826263428,1.1874451637268066,0.19676409661769867
352,2024-10-13,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0352_2024-10-13_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0352_2024-10-13_X_surface_370_roi_x490_norm_clean.png,8004,420,1.1285710334777832,1.8338489532470703,1.5361409187316895,0.19216403365135193
353,2024-10-14,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0353_2024-10-14_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0353_2024-10-14_X_surface_370_roi_x490_norm_clean.png,8004,420,1.3201876878738403,1.9026024341583252,1.6622469425201416,0.16940893232822418
354,2024-10-15,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0354_2024-10-15_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0354_2024-10-15_X_surface_370_roi_x490_norm_clean.png,8004,420,1.1509552001953125,1.8849109411239624,1.5248401165008545,0.17460036277770996
355,2024-10-16,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0355_2024-10-16_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0355_2024-10-16_X_surface_370_roi_x490_norm_clean.png,8004,420,1.1432515382766724,1.9972233772277832,1.5968297719955444,0.23834574222564697
356,2024-10-17,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0356_2024-10-17_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0356_2024-10-17_X_surface_370_roi_x490_norm_clean.png,8004,420,1.068812608718872,1.961031436920166,1.5578194856643677,0.2754610478878021
357,2024-10-18,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0357_2024-10-18_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0357_2024-10-18_X_surface_370_roi_x490_norm_clean.png,8004,420,1.1283292770385742,2.035580635070801,1.6323872804641724,0.2749481201171875
358,2024-10-19,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0358_2024-10-19_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0358_2024-10-19_X_surface_370_roi_x490_norm_clean.png,8004,420,1.175268530845642,2.0751442909240723,1.729358196258545,0.2599929869174957
359,2024-10-20,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0359_2024-10-20_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0359_2024-10-20_X_surface_370_roi_x490_norm_clean.png,8004,420,1.3333830833435059,2.139376163482666,1.8900691270828247,0.22480976581573486
360,2024-10-21,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0360_2024-10-21_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0360_2024-10-21_X_surface_370_roi_x490_norm_clean.png,8004,420,1.3607031106948853,2.143507242202759,1.9365136623382568,0.21137116849422455
361,2024-10-22,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0361_2024-10-22_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0361_2024-10-22_X_surface_370_roi_x490_norm_clean.png,8004,420,1.0895519256591797,2.001457691192627,1.7462745904922485,0.25441232323646545
362,2024-10-23,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0362_2024-10-23_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0362_2024-10-23_X_surface_370_roi_x490_norm_clean.png,8004,420,1.19931161403656,2.07646107673645,1.7496976852416992,0.27794700860977173
363,2024-10-24,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0363_2024-10-24_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0363_2024-10-24_X_surface_370_roi_x490_norm_clean.png,8004,420,1.1846339702606201,2.029738187789917,1.6940770149230957,0.27059581875801086
364,2024-10-25,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0364_2024-10-25_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0364_2024-10-25_X_surface_370_roi_x490_norm_clean.png,8004,420,1.0417542457580566,1.8425695896148682,1.4635733366012573,0.26093876361846924
365,2024-10-26,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0365_2024-10-26_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0365_2024-10-26_X_surface_370_roi_x490_norm_clean.png,8004,420,0.677785336971283,1.6270824670791626,1.1541547775268555,0.26472023129463196
366,2024-10-27,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0366_2024-10-27_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0366_2024-10-27_X_surface_370_roi_x490_norm_clean.png,8004,420,0.41211172938346863,1.4139671325683594,0.9350630044937134,0.2755534052848816
367,2024-10-28,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0367_2024-10-28_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0367_2024-10-28_X_surface_370_roi_x490_norm_clean.png,8004,420,0.15553632378578186,1.2218328714370728,0.7537705302238464,0.2981097102165222
368,2024-10-29,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0368_2024-10-29_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0368_2024-10-29_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.007961099967360497,1.0904344320297241,0.632910430431366,0.3156898617744446
369,2024-10-30,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0369_2024-10-30_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0369_2024-10-30_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.09720348566770554,1.0330986976623535,0.5551045536994934,0.30032089352607727
370,2024-10-31,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0370_2024-10-31_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0370_2024-10-31_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.0983801856637001,0.9191767573356628,0.5060507655143738,0.25970524549484253
