day_index,date,png_path,clean_png_path,valid_cells,nan_cells,temp_min,temp_max,temp_mean,temp_std
140,2024-03-15,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0140_2024-03-15_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0140_2024-03-15_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.678254127502441,15.185842514038086,14.937568664550781,0.08228261768817902
141,2024-03-16,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0141_2024-03-16_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0141_2024-03-16_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.904475212097168,15.295089721679688,15.148903846740723,0.07186038792133331
142,2024-03-17,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0142_2024-03-17_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0142_2024-03-17_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.100728988647461,15.449519157409668,15.27286148071289,0.09131277352571487
143,2024-03-18,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0143_2024-03-18_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0143_2024-03-18_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.19383430480957,15.563838958740234,15.388062477111816,0.06362602114677429
144,2024-03-19,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0144_2024-03-19_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0144_2024-03-19_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.840368270874023,15.4866943359375,15.267014503479004,0.12416046857833862
145,2024-03-20,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0145_2024-03-20_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0145_2024-03-20_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.616182327270508,15.379928588867188,15.148778915405273,0.17579683661460876
146,2024-03-21,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0146_2024-03-21_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0146_2024-03-21_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.47248363494873,15.152097702026367,14.871796607971191,0.1840057075023651
147,2024-03-22,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0147_2024-03-22_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0147_2024-03-22_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.571345329284668,15.214590072631836,14.928611755371094,0.15278126299381256
148,2024-03-23,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0148_2024-03-23_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0148_2024-03-23_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.574691772460938,15.22485637664795,14.947830200195312,0.12745091319084167
149,2024-03-24,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0149_2024-03-24_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0149_2024-03-24_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.545912742614746,15.176323890686035,14.972967147827148,0.13232780992984772
150,2024-03-25,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0150_2024-03-25_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0150_2024-03-25_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.2821044921875,15.100821495056152,14.867213249206543,0.1782378852367401
151,2024-03-26,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0151_2024-03-26_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0151_2024-03-26_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.110956192016602,14.930259704589844,14.659360885620117,0.1837950199842453
152,2024-03-27,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0152_2024-03-27_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0152_2024-03-27_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.123698234558105,14.854960441589355,14.544930458068848,0.15572308003902435
153,2024-03-28,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0153_2024-03-28_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0153_2024-03-28_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.215123176574707,14.785529136657715,14.52778148651123,0.12373445928096771
154,2024-03-29,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0154_2024-03-29_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0154_2024-03-29_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.347405433654785,14.743512153625488,14.56728458404541,0.06575782597064972
155,2024-03-30,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0155_2024-03-30_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0155_2024-03-30_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.41450023651123,14.838850021362305,14.59835147857666,0.0975288525223732
156,2024-03-31,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0156_2024-03-31_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0156_2024-03-31_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.438172340393066,14.900880813598633,14.668818473815918,0.14278994500637054
157,2024-04-01,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0157_2024-04-01_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0157_2024-04-01_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.508560180664062,15.053901672363281,14.75561237335205,0.16026844084262848
158,2024-04-02,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0158_2024-04-02_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0158_2024-04-02_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.537322998046875,15.094736099243164,14.892069816589355,0.14505526423454285
159,2024-04-03,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0159_2024-04-03_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0159_2024-04-03_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.693344116210938,15.269747734069824,15.156099319458008,0.11583762615919113
160,2024-04-04,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0160_2024-04-04_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0160_2024-04-04_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.770872116088867,15.344314575195312,15.24870491027832,0.1117972880601883
161,2024-04-05,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0161_2024-04-05_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0161_2024-04-05_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.833158493041992,15.375799179077148,15.268484115600586,0.10098946839570999
162,2024-04-06,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0162_2024-04-06_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0162_2024-04-06_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.947224617004395,15.387260437011719,15.259557723999023,0.08667106926441193
163,2024-04-07,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0163_2024-04-07_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0163_2024-04-07_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.096077919006348,15.585936546325684,15.458157539367676,0.08714281022548676
164,2024-04-08,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0164_2024-04-08_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0164_2024-04-08_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.052860260009766,15.422948837280273,15.296402931213379,0.074673131108284
165,2024-04-09,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0165_2024-04-09_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0165_2024-04-09_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.963338851928711,15.291253089904785,15.178396224975586,0.08500025421380997
166,2024-04-10,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0166_2024-04-10_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0166_2024-04-10_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.970916748046875,15.351227760314941,15.172030448913574,0.08732803910970688
167,2024-04-11,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0167_2024-04-11_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0167_2024-04-11_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.253520011901855,15.525313377380371,15.359893798828125,0.05837048962712288
168,2024-04-12,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0168_2024-04-12_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0168_2024-04-12_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.5814790725708,15.894087791442871,15.733392715454102,0.0678710788488388
169,2024-04-13,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0169_2024-04-13_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0169_2024-04-13_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.935465812683105,16.3653564453125,16.17430305480957,0.09573373198509216
170,2024-04-14,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0170_2024-04-14_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0170_2024-04-14_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.17616844177246,16.755126953125,16.484132766723633,0.13605426251888275
171,2024-04-15,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0171_2024-04-15_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0171_2024-04-15_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.54495620727539,16.46849250793457,16.116424560546875,0.24021519720554352
172,2024-04-16,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0172_2024-04-16_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0172_2024-04-16_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.149914741516113,16.253196716308594,15.726898193359375,0.3257998824119568
173,2024-04-17,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0173_2024-04-17_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0173_2024-04-17_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.065141677856445,16.384899139404297,15.675537109375,0.3092923164367676
174,2024-04-18,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0174_2024-04-18_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0174_2024-04-18_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.36650276184082,16.88542366027832,16.031991958618164,0.30913245677948
175,2024-04-19,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0175_2024-04-19_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0175_2024-04-19_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.790332794189453,17.061094284057617,16.28466033935547,0.2822893559932709
176,2024-04-20,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0176_2024-04-20_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0176_2024-04-20_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.847530364990234,16.88191795349121,16.22060775756836,0.19555197656154633
177,2024-04-21,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0177_2024-04-21_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0177_2024-04-21_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.914636611938477,16.820024490356445,16.32840347290039,0.16649167239665985
178,2024-04-22,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0178_2024-04-22_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0178_2024-04-22_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.050527572631836,16.823335647583008,16.40895652770996,0.13968893885612488
179,2024-04-23,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0179_2024-04-23_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0179_2024-04-23_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.762070655822754,16.58806610107422,16.101947784423828,0.16075141727924347
180,2024-04-24,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0180_2024-04-24_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0180_2024-04-24_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.43905258178711,16.499784469604492,15.929069519042969,0.18219690024852753
181,2024-04-25,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0181_2024-04-25_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0181_2024-04-25_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.848958015441895,16.04115104675293,15.416016578674316,0.2637863755226135
182,2024-04-26,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0182_2024-04-26_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0182_2024-04-26_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.822867393493652,15.837442398071289,15.272159576416016,0.2391192764043808
183,2024-04-27,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0183_2024-04-27_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0183_2024-04-27_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.869173049926758,15.995630264282227,15.243231773376465,0.2147744596004486
184,2024-04-28,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0184_2024-04-28_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0184_2024-04-28_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.901114463806152,15.856088638305664,15.176042556762695,0.16033637523651123
185,2024-04-29,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0185_2024-04-29_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0185_2024-04-29_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.865508079528809,15.511210441589355,15.09674072265625,0.13035957515239716
186,2024-04-30,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0186_2024-04-30_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0186_2024-04-30_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.890775680541992,15.590495109558105,15.170869827270508,0.14158634841442108
187,2024-05-01,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0187_2024-05-01_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0187_2024-05-01_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.871416091918945,15.517252922058105,15.217896461486816,0.13940107822418213
188,2024-05-02,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0188_2024-05-02_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0188_2024-05-02_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.912879943847656,15.636873245239258,15.330538749694824,0.1605454981327057
189,2024-05-03,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0189_2024-05-03_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0189_2024-05-03_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.132132530212402,15.824505805969238,15.56404972076416,0.1508418470621109
190,2024-05-04,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0190_2024-05-04_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0190_2024-05-04_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.460211753845215,15.945576667785645,15.789082527160645,0.10764650255441666
191,2024-05-05,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0191_2024-05-05_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0191_2024-05-05_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.769145965576172,16.054420471191406,15.964394569396973,0.0576980784535408
192,2024-05-06,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0192_2024-05-06_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0192_2024-05-06_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.837900161743164,16.171913146972656,16.0406436920166,0.053548868745565414
193,2024-05-07,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0193_2024-05-07_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0193_2024-05-07_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.527568817138672,16.319534301757812,16.004350662231445,0.151378333568573
194,2024-05-08,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0194_2024-05-08_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0194_2024-05-08_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.801419258117676,16.706058502197266,16.398706436157227,0.17426805198192596
195,2024-05-09,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0195_2024-05-09_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0195_2024-05-09_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.334203720092773,17.337181091308594,16.96194076538086,0.1672177016735077
196,2024-05-10,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0196_2024-05-10_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0196_2024-05-10_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.820039749145508,17.730762481689453,17.323333740234375,0.15773335099220276
