route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,76.696,57.89406
1,1,39.577934,-9.282099,108.327034,76.696,57.89406
1,2,39.58849,-9.276752,116.904106,76.696,57.89406
1,3,39.59904,-9.268733,125.45394,76.696,57.89406
1,4,39.606956,-9.260714,126.7252,76.696,57.89406
1,5,39.59904,-9.236654,102.14807,76.696,57.89406
1,6,39.604317,-9.225961,99.235115,76.696,57.89406
1,7,39.609592,-9.236654,108.84391,76.696,57.89406
1,8,39.620148,-9.239327,156.56822,76.696,57.89406
1,9,39.61487,-9.25002,142.23738,76.696,57.89406
1,10,39.65444,-9.252693,329.83185,76.696,57.89406
1,11,39.67555,-9.25002,313.75452,76.696,57.89406
1,12,39.6861,-9.247347,245.22397,76.696,57.89406
1,13,39.691376,-9.236654,210.29025,76.696,57.89406
1,14,39.70193,-9.23398,177.07838,76.696,57.89406
1,15,39.707207,-9.220614,164.23639,76.696,57.89406
1,16,39.696655,-9.223288,190.5227,76.696,57.89406
1,17,39.691376,-9.209921,183.01697,76.696,57.89406
1,18,39.715122,-9.201901,130.41246,76.696,57.89406
1,19,39.720398,-9.185862,111.28256,76.696,57.89406
1,20,39.68874,-9.193882,155.04263,76.696,57.89406
1,21,39.667633,-9.201901,257.945,76.696,57.89406
1,22,39.664997,-9.220614,336.74402,76.696,57.89406
1,23,39.67555,-9.220614,289.93146,76.696,57.89406
1,24,39.6861,-9.223288,237.80058,76.696,57.89406
1,25,39.680824,-9.23398,272.04782,76.696,57.89406
1,26,39.670273,-9.239327,339.7123,76.696,57.89406
1,27,39.649166,-9.242001,295.48944,76.696,57.89406
1,28,39.64125,-9.23398,242.06763,76.696,57.89406
1,29,39.646526,-9.223288,246.16753,76.696,57.89406
1,30,39.625423,-9.220614,152.99876,76.696,57.89406
1,31,39.622784,-9.207248,139.95757,76.696,57.89406
1,32,39.61487,-9.215268,115.845764,76.696,57.89406
1,33,39.604317,-9.209921,95.82019,76.696,57.89406
1,34,39.617508,-9.188536,122.1311,76.696,57.89406
1,35,39.593765,-9.169823,80.30034,76.696,57.89406
1,36,39.58321,-9.172496,61.472347,76.696,57.89406
1,37,39.5753,-9.180515,57.89406,76.696,57.89406
1,38,39.58321,-9.207248,77.236916,76.696,57.89406
1,39,39.5753,-9.217941,78.3321,76.696,57.89406
1,40,39.58585,-9.231307,91.07341,76.696,57.89406
1,41,39.5753,-9.23398,86.82319,76.696,57.89406
1,42,39.567383,-9.244674,88.76445,76.696,57.89406
1,43,39.577934,-9.247347,94.87583,76.696,57.89406
1,44,39.58849,-9.244674,99.600716,76.696,57.89406
1,45,39.591125,-9.258039,109.1967,76.696,57.89406
1,46,39.57002,-9.274079,102.45788,76.696,57.89406
1,47,39.567383,-9.290119,107.17167,76.696,57.89406
1,48,39.57098,-9.291942,110.0299,76.696,57.89406
