distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,219,220,0.150625541806221,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
2,184,185,0.1560136377811432,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z185.png
3,183,184,0.16869010031223297,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z184.png
4,218,219,0.19808612763881683,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
5,185,186,0.20563487708568573,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z186.png
6,220,221,0.2204596847295761,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z221.png
7,215,216,0.22330451011657715,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
8,216,217,0.22439564764499664,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
9,234,235,0.24771875143051147,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z235.png
10,228,229,0.2487328201532364,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
11,217,218,0.2610695958137512,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
12,206,207,0.2634598910808563,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z207.png
13,207,208,0.2717288136482239,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z208.png
14,235,236,0.2860150933265686,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z236.png
15,229,230,0.2933293879032135,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
16,176,177,0.30351459980010986,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z177.png
17,230,231,0.314170241355896,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z231.png
18,188,189,0.3418112099170685,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z189.png
19,202,203,0.34479138255119324,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
20,227,228,0.36114704608917236,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
21,233,234,0.3654293417930603,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z234.png
22,214,215,0.37513306736946106,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
23,232,233,0.41759753227233887,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z233.png
24,189,190,0.4176602065563202,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
25,231,232,0.42533549666404724,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z232.png
26,186,187,0.46669715642929077,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z187.png
27,193,194,0.46891599893569946,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
