command,returncode,runtime_s,path,temperr_shape,finite_cells,temperr_min,temperr_max,landt_valid_cells,run_id,status,error,input_nc,solver_status,solver_runtime_s,solver_gap,run_dir
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__48907c60e1.nc,0,680.5242863000021,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__48907c60e1.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__boundary_distance_score_r1_cells_alpha075,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__48907c60e1.nc,SUCCESS,680.5242863000021,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__48907c60e1
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__b51222f2b4.nc,0,1344.8490470999968,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__b51222f2b4.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__interest_map_alpha050,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__b51222f2b4.nc,SUCCESS,1344.8490470999968,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__b51222f2b4
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__9fd6424366.nc,0,564.1563083000074,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__9fd6424366.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__boundary_distance_score_r3_cells_alpha075,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__9fd6424366.nc,SUCCESS,564.1563083000074,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__9fd6424366
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__a68d8680bb.nc,0,625.5467343000055,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__a68d8680bb.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__boundary_distance_score_r5_cells_alpha075,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__a68d8680bb.nc,SUCCESS,625.5467343000055,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__a68d8680bb
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__e9441b37fe.nc,0,1173.4373592000047,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__e9441b37fe.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__boundary_score_alpha075,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__e9441b37fe.nc,SUCCESS,1173.4373592000047,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__e9441b37fe
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__b18f7e1de0.nc,0,129.99697700000252,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__b18f7e1de0.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__boundary_distance_score_r1_cells_alpha100,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__b18f7e1de0.nc,SUCCESS,129.99697700000252,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__b18f7e1de0
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__d09f080a30.nc,0,731.5585024000029,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__d09f080a30.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__interest_map_alpha075,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__d09f080a30.nc,SUCCESS,731.5585024000029,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__d09f080a30
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__4832e38632.nc,0,214.71580499998527,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__4832e38632.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__boundary_distance_score_r3_cells_alpha100,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__4832e38632.nc,SUCCESS,214.71580499998527,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__4832e38632
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__b7a82cca1c.nc,0,287.7381919999898,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__b7a82cca1c.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__boundary_distance_score_r5_cells_alpha100,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__b7a82cca1c.nc,SUCCESS,287.7381919999898,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__b7a82cca1c
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__aac4163c2f.nc,0,370.32491490000393,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__aac4163c2f.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__interest_map_alpha100,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__aac4163c2f.nc,SUCCESS,370.32491490000393,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__aac4163c2f
C:\Users\pedro\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__2a67cd1ec8.nc,0,1023.5328992000141,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__2a67cd1ec8.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_12h__boundary_score_alpha100,SUCCESS,,C:\Users\pedro\Documents\Filipa_dados\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_inputs\C01_representative__sing__2a67cd1ec8.nc,SUCCESS,1023.5328992000141,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260608_163658\planner_runs\C01_representative__sing__2a67cd1ec8
