separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir,classes_distance_from_target,rank_mean_icv,rank_singletons,rank_min_class,rank_classes_balance,balanced_score
309.4228358262284,0.3,1031.4094527540947,5,"[52, 131, 57, 37, 23]",23,60.0,131,0,1932.8989379882812,1051.1513515558063,"[533.4765014648438, 1459.1705322265625, 3435.5908203125, 1405.7060546875, 2830.55078125]",plausivel,sem sinais fortes de fragmentacao/mistura,results/final_working_pipeline/final_working_20260328/_tmp/seed23/global_stage_out/w72_h40_xds04_seed23_scalerON_official_sd30_seed23/sd_30pct,0,1.0,1.0,1.0,1.0,1.0
