prototype_name,mean,std,mean_left,mean_right,mean_top,mean_bottom,contrast_lr,contrast_tb,seed,scope
prototype_class_01,-1.2270903587341309,0.090882308781147,-1.1542021036148071,-1.3052799701690674,-1.2252626419067383,-1.2290509939193726,0.15107786655426025,0.0037883520126342773,11,global
prototype_class_02,-0.38726985454559326,0.24218527972698212,-0.19539543986320496,-0.5930997729301453,-0.3401002585887909,-0.43787020444869995,0.3977043330669403,0.09776994585990906,11,global
prototype_class_03,0.5102773308753967,0.647743821144104,1.046715259552002,-0.06517712026834488,0.5767179131507874,0.4390043318271637,1.1118923798203468,0.13771358132362366,11,global
prototype_class_04,0.5799356698989868,0.21944011747837067,0.7467135787010193,0.40102753043174744,0.5971163511276245,0.5615053772926331,0.34568604826927185,0.035610973834991455,11,global
prototype_class_05,1.3770465850830078,0.22737181186676025,1.549461007118225,1.1920920610427856,1.3600578308105469,1.3952710628509521,0.35736894607543945,-0.03521323204040527,11,global
