scope,prototype_key,prototype_name,prototype_regime_label,region_id,region_label,n_pixels,temp_mean_avg,temp_std_avg,gradient_magnitude_avg,boundary_score_avg,distance_to_boundary_avg,lat_min,lat_max,lon_min,lon_max
global,class_02,prototype_class_02,single_gradient,1,single_gradient,6925,-0.38726985454559326,0.3361504077911377,1.5569915771484375,0.2576141059398651,,39.38888931274414,39.86111068725586,-9.55555534362793,-8.916666984558105
