scope,prototype_key,prototype_name,prototype_regime_label,row,col,lat,lon,temp_mean,temp_std,region_label,region_label_id,boundary_score,gradient_magnitude,gradient_direction,distance_to_boundary,region_id
global,class_02,prototype_class_02,single_gradient,0,0,39.38888931274414,-9.55555534362793,-0.13147753,0.40373966,single_gradient,0,0.22164278,1.1973346,2.6627681,,1
global,class_02,prototype_class_02,single_gradient,0,1,39.38888931274414,-9.549799919128418,-0.13758357,0.40206954,single_gradient,0,0.22180086,1.1981887,2.6592224,,1
global,class_02,prototype_class_02,single_gradient,0,2,39.38888931274414,-9.54404354095459,-0.14368989,0.40047362,single_gradient,0,0.22203442,1.1994504,2.655838,,1
global,class_02,prototype_class_02,single_gradient,0,3,39.38888931274414,-9.538288116455078,-0.14979616,0.39895257,single_gradient,0,0.22244059,1.2016445,2.6528468,,1
global,class_02,prototype_class_02,single_gradient,0,4,39.38888931274414,-9.532532691955566,-0.15590243,0.39750755,single_gradient,0,0.22274838,1.2033073,2.6496384,,1
global,class_02,prototype_class_02,single_gradient,0,5,39.38888931274414,-9.526776313781738,-0.16200872,0.39613903,single_gradient,0,0.22314638,1.2054572,2.6466405,,1
global,class_02,prototype_class_02,single_gradient,0,6,39.38888931274414,-9.521020889282227,-0.16811506,0.39484802,single_gradient,0,0.22350232,1.20738,2.6435423,,1
global,class_02,prototype_class_02,single_gradient,0,7,39.38888931274414,-9.515265464782715,-0.17422134,0.39363527,single_gradient,0,0.22401601,1.2101551,2.6408515,,1
global,class_02,prototype_class_02,single_gradient,0,8,39.38888931274414,-9.509509086608887,-0.18032764,0.39250153,single_gradient,0,0.22967444,1.2407224,2.650459,,1
global,class_02,prototype_class_02,single_gradient,0,9,39.38888931274414,-9.503753662109375,-0.18680747,0.3908372,single_gradient,0,0.24120393,1.3030058,2.6726437,,1
global,class_02,prototype_class_02,single_gradient,0,10,39.38888931274414,-9.497998237609863,-0.19372323,0.38853973,single_gradient,0,0.24797176,1.3395662,2.6837518,,1
global,class_02,prototype_class_02,single_gradient,0,11,39.38888931274414,-9.492241859436035,-0.20063886,0.38632143,single_gradient,0,0.24834874,1.3416028,2.6818423,,1
global,class_02,prototype_class_02,single_gradient,0,12,39.38888931274414,-9.486486434936523,-0.2075546,0.384184,single_gradient,0,0.24844983,1.3421489,2.679368,,1
global,class_02,prototype_class_02,single_gradient,0,13,39.38888931274414,-9.480731010437012,-0.21447034,0.3821285,single_gradient,0,0.24872997,1.3436621,2.6772614,,1
global,class_02,prototype_class_02,single_gradient,0,14,39.38888931274414,-9.474974632263184,-0.221386,0.38015646,single_gradient,0,0.2489631,1.3449216,2.675064,,1
global,class_02,prototype_class_02,single_gradient,0,15,39.38888931274414,-9.469219207763672,-0.22830172,0.37826914,single_gradient,0,0.24931386,1.3468164,2.6731024,,1
global,class_02,prototype_class_02,single_gradient,0,16,39.38888931274414,-9.46346378326416,-0.23521745,0.37646773,single_gradient,0,0.24951704,1.347914,2.6708434,,1
global,class_02,prototype_class_02,single_gradient,0,17,39.38888931274414,-9.457707405090332,-0.24213313,0.37475348,single_gradient,0,0.25918883,1.400162,2.6872013,,1
global,class_02,prototype_class_02,single_gradient,0,18,39.38888931274414,-9.45195198059082,-0.24969144,0.37187412,single_gradient,0,0.26928884,1.454723,2.704224,,1
global,class_02,prototype_class_02,single_gradient,0,19,39.38888931274414,-9.446195602416992,-0.25730333,0.36899203,single_gradient,0,0.26996383,1.4583694,2.7042742,,1
global,class_02,prototype_class_02,single_gradient,0,20,39.38888931274414,-9.44044017791748,-0.26491505,0.3662145,single_gradient,0,0.27048025,1.4611591,2.704077,,1
global,class_02,prototype_class_02,single_gradient,0,21,39.38888931274414,-9.434684753417969,-0.2725269,0.36354378,single_gradient,0,0.2705266,1.4614096,2.7030404,,1
global,class_02,prototype_class_02,single_gradient,0,22,39.38888931274414,-9.42892837524414,-0.28013882,0.3609822,single_gradient,0,0.27049467,1.4612371,2.701867,,1
global,class_02,prototype_class_02,single_gradient,0,23,39.38888931274414,-9.423172950744629,-0.28775063,0.3585324,single_gradient,0,0.2706643,1.4621536,2.7010627,,1
global,class_02,prototype_class_02,single_gradient,0,24,39.38888931274414,-9.417417526245117,-0.29536253,0.35619628,single_gradient,0,0.27068758,1.4622792,2.6999884,,1
global,class_02,prototype_class_02,single_gradient,0,25,39.38888931274414,-9.411661148071289,-0.30297428,0.3539765,single_gradient,0,0.27159432,1.4671774,2.700458,,1
global,class_02,prototype_class_02,single_gradient,0,26,39.38888931274414,-9.405905723571777,-0.31063798,0.35135362,single_gradient,0,0.2736176,1.4781075,2.703335,,1
global,class_02,prototype_class_02,single_gradient,0,27,39.38888931274414,-9.400150299072266,-0.31838444,0.34802592,single_gradient,0,0.27503115,1.4857435,2.7059224,,1
global,class_02,prototype_class_02,single_gradient,0,28,39.38888931274414,-9.394393920898438,-0.32613102,0.34483513,single_gradient,0,0.274847,1.4847487,2.7057788,,1
global,class_02,prototype_class_02,single_gradient,0,29,39.38888931274414,-9.388638496398926,-0.33387747,0.34178507,single_gradient,0,0.2745819,1.4833167,2.7055035,,1
