distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,8,9,0.10200554877519608,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0009_2023-11-05_X_surface_370_roi_x490_norm.png
2,261,262,0.12083330750465393,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0262_2024-07-15_X_surface_370_roi_x490_norm.png
3,262,263,0.12669676542282104,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0263_2024-07-16_X_surface_370_roi_x490_norm.png
4,9,10,0.1288333535194397,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0010_2023-11-06_X_surface_370_roi_x490_norm.png
5,351,352,0.13320066034793854,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0352_2024-10-13_X_surface_370_roi_x490_norm.png
6,7,8,0.14293742179870605,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0008_2023-11-04_X_surface_370_roi_x490_norm.png
7,352,353,0.15161260962486267,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0353_2024-10-14_X_surface_370_roi_x490_norm.png
8,353,354,0.15760640799999237,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0354_2024-10-15_X_surface_370_roi_x490_norm.png
9,276,277,0.16071631014347076,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0277_2024-07-30_X_surface_370_roi_x490_norm.png
10,10,11,0.16289260983467102,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0011_2023-11-07_X_surface_370_roi_x490_norm.png
11,11,12,0.17361833155155182,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0012_2023-11-08_X_surface_370_roi_x490_norm.png
12,6,7,0.1741875261068344,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0007_2023-11-03_X_surface_370_roi_x490_norm.png
13,19,20,0.18271391093730927,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0020_2023-11-16_X_surface_370_roi_x490_norm.png
14,12,13,0.18364423513412476,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0013_2023-11-09_X_surface_370_roi_x490_norm.png
15,15,16,0.1938873529434204,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0016_2023-11-12_X_surface_370_roi_x490_norm.png
16,14,15,0.2011498659849167,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0015_2023-11-11_X_surface_370_roi_x490_norm.png
17,18,19,0.22063007950782776,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0019_2023-11-15_X_surface_370_roi_x490_norm.png
18,354,355,0.2327658236026764,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0355_2024-10-16_X_surface_370_roi_x490_norm.png
19,16,17,0.23614460229873657,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0017_2023-11-13_X_surface_370_roi_x490_norm.png
20,13,14,0.23720990121364594,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0014_2023-11-10_X_surface_370_roi_x490_norm.png
21,17,18,0.2424471378326416,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0018_2023-11-14_X_surface_370_roi_x490_norm.png
22,257,258,0.2782739996910095,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0258_2024-07-11_X_surface_370_roi_x490_norm.png
23,363,364,0.2849935293197632,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0364_2024-10-25_X_surface_370_roi_x490_norm.png
24,5,6,0.28958067297935486,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0006_2023-11-02_X_surface_370_roi_x490_norm.png
25,360,361,0.2900857925415039,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0361_2024-10-22_X_surface_370_roi_x490_norm.png
26,356,357,0.2920576333999634,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0357_2024-10-18_X_surface_370_roi_x490_norm.png
27,278,279,0.292777419090271,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0279_2024-08-01_X_surface_370_roi_x490_norm.png
28,20,21,0.29498064517974854,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0021_2023-11-17_X_surface_370_roi_x490_norm.png
29,355,356,0.2950842082500458,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0356_2024-10-17_X_surface_370_roi_x490_norm.png
30,362,363,0.29688796401023865,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0363_2024-10-24_X_surface_370_roi_x490_norm.png
31,361,362,0.3022953271865845,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0362_2024-10-23_X_surface_370_roi_x490_norm.png
32,357,358,0.30283257365226746,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0358_2024-10-19_X_surface_370_roi_x490_norm.png
33,288,289,0.3267207741737366,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0289_2024-08-11_X_surface_370_roi_x490_norm.png
34,270,271,0.32677772641181946,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0271_2024-07-24_X_surface_370_roi_x490_norm.png
35,4,5,0.3334919214248657,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0005_2023-11-01_X_surface_370_roi_x490_norm.png
36,290,291,0.33598244190216064,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0291_2024-08-13_X_surface_370_roi_x490_norm.png
37,3,4,0.35100895166397095,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0004_2023-10-31_X_surface_370_roi_x490_norm.png
38,256,257,0.3576796054840088,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0257_2024-07-10_X_surface_370_roi_x490_norm.png
39,289,290,0.3607017397880554,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0290_2024-08-12_X_surface_370_roi_x490_norm.png
40,291,292,0.378019779920578,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0292_2024-08-14_X_surface_370_roi_x490_norm.png
41,358,359,0.38339442014694214,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0359_2024-10-20_X_surface_370_roi_x490_norm.png
42,263,264,0.3845723569393158,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0264_2024-07-17_X_surface_370_roi_x490_norm.png
43,266,267,0.39106234908103943,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0267_2024-07-20_X_surface_370_roi_x490_norm.png
44,350,351,0.41876131296157837,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0351_2024-10-12_X_surface_370_roi_x490_norm.png
45,359,360,0.41876694560050964,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0360_2024-10-21_X_surface_370_roi_x490_norm.png
46,2,3,0.42045557498931885,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0003_2023-10-30_X_surface_370_roi_x490_norm.png
47,364,365,0.47836488485336304,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0365_2024-10-26_X_surface_370_roi_x490_norm.png
48,1,2,0.5014835596084595,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0002_2023-10-29_X_surface_370_roi_x490_norm.png
49,277,278,0.5035041570663452,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0278_2024-07-31_X_surface_370_roi_x490_norm.png
50,0,1,0.5949497818946838,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0001_2023-10-28_X_surface_370_roi_x490_norm.png
