distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,210,211,0.10265175253152847,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0211_2024-05-25_X_surface_370_roi_x490_norm.png
2,48,49,0.12697158753871918,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0049_2023-12-15_X_surface_370_roi_x490_norm.png
3,232,233,0.12875942885875702,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0233_2024-06-16_X_surface_370_roi_x490_norm.png
4,51,52,0.13463521003723145,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0052_2023-12-18_X_surface_370_roi_x490_norm.png
5,194,195,0.13478443026542664,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0195_2024-05-09_X_surface_370_roi_x490_norm.png
6,47,48,0.13625061511993408,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0048_2023-12-14_X_surface_370_roi_x490_norm.png
7,52,53,0.14110304415225983,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0053_2023-12-19_X_surface_370_roi_x490_norm.png
8,53,54,0.14352065324783325,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0054_2023-12-20_X_surface_370_roi_x490_norm.png
9,211,212,0.1556926816701889,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0212_2024-05-26_X_surface_370_roi_x490_norm.png
10,218,219,0.15947671234607697,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0219_2024-06-02_X_surface_370_roi_x490_norm.png
11,54,55,0.1661137193441391,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0055_2023-12-21_X_surface_370_roi_x490_norm.png
12,50,51,0.16646096110343933,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0051_2023-12-17_X_surface_370_roi_x490_norm.png
13,49,50,0.17161884903907776,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0050_2023-12-16_X_surface_370_roi_x490_norm.png
14,230,231,0.1762353628873825,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0231_2024-06-14_X_surface_370_roi_x490_norm.png
15,233,234,0.1800498366355896,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0234_2024-06-17_X_surface_370_roi_x490_norm.png
16,39,40,0.18514464795589447,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0040_2023-12-06_X_surface_370_roi_x490_norm.png
17,237,238,0.18719646334648132,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0238_2024-06-21_X_surface_370_roi_x490_norm.png
18,38,39,0.2005060315132141,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0039_2023-12-05_X_surface_370_roi_x490_norm.png
19,228,229,0.2031262367963791,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0229_2024-06-12_X_surface_370_roi_x490_norm.png
20,36,37,0.20651571452617645,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0037_2023-12-03_X_surface_370_roi_x490_norm.png
21,37,38,0.2399507313966751,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0038_2023-12-04_X_surface_370_roi_x490_norm.png
22,35,36,0.2419268935918808,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0036_2023-12-02_X_surface_370_roi_x490_norm.png
23,326,327,0.24583926796913147,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0327_2024-09-18_X_surface_370_roi_x490_norm.png
24,46,47,0.24921955168247223,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0047_2023-12-13_X_surface_370_roi_x490_norm.png
25,44,45,0.25386136770248413,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0045_2023-12-11_X_surface_370_roi_x490_norm.png
26,45,46,0.25581255555152893,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0046_2023-12-12_X_surface_370_roi_x490_norm.png
27,304,305,0.26767924427986145,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0305_2024-08-27_X_surface_370_roi_x490_norm.png
28,55,56,0.275738388299942,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0056_2023-12-22_X_surface_370_roi_x490_norm.png
29,302,303,0.275757372379303,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0303_2024-08-25_X_surface_370_roi_x490_norm.png
30,311,312,0.28001511096954346,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0312_2024-09-03_X_surface_370_roi_x490_norm.png
31,303,304,0.3012390732765198,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0304_2024-08-26_X_surface_370_roi_x490_norm.png
