distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,125,126,0.05184994637966156,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0126_2024-03-01_X_surface_370_roi_x490_norm.png
2,139,140,0.05328579992055893,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0140_2024-03-15_X_surface_370_roi_x490_norm.png
3,147,148,0.0579187385737896,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0148_2024-03-23_X_surface_370_roi_x490_norm.png
4,148,149,0.0654592514038086,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0149_2024-03-24_X_surface_370_roi_x490_norm.png
5,126,127,0.07108637690544128,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0127_2024-03-02_X_surface_370_roi_x490_norm.png
6,146,147,0.07620006054639816,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0147_2024-03-22_X_surface_370_roi_x490_norm.png
7,124,125,0.08095639944076538,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0125_2024-02-29_X_surface_370_roi_x490_norm.png
8,184,185,0.10987000167369843,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0185_2024-04-29_X_surface_370_roi_x490_norm.png
9,157,158,0.11058642715215683,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0158_2024-04-02_X_surface_370_roi_x490_norm.png
10,145,146,0.11171509325504303,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0146_2024-03-21_X_surface_370_roi_x490_norm.png
11,123,124,0.11409047245979309,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0124_2024-02-28_X_surface_370_roi_x490_norm.png
12,149,150,0.11985073238611221,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0150_2024-03-25_X_surface_370_roi_x490_norm.png
13,140,141,0.13464556634426117,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0141_2024-03-16_X_surface_370_roi_x490_norm.png
14,129,130,0.13695332407951355,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0130_2024-03-05_X_surface_370_roi_x490_norm.png
15,127,128,0.14575284719467163,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0128_2024-03-03_X_surface_370_roi_x490_norm.png
16,136,137,0.14786070585250854,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0137_2024-03-12_X_surface_370_roi_x490_norm.png
17,144,145,0.1520426720380783,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0145_2024-03-20_X_surface_370_roi_x490_norm.png
18,158,159,0.1522059440612793,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0159_2024-04-03_X_surface_370_roi_x490_norm.png
19,165,166,0.1549692153930664,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0166_2024-04-10_X_surface_370_roi_x490_norm.png
20,164,165,0.16033753752708435,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0165_2024-04-09_X_surface_370_roi_x490_norm.png
21,185,186,0.16495919227600098,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0186_2024-04-30_X_surface_370_roi_x490_norm.png
22,183,184,0.17018833756446838,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0184_2024-04-28_X_surface_370_roi_x490_norm.png
23,128,129,0.18027815222740173,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0129_2024-03-04_X_surface_370_roi_x490_norm.png
24,132,133,0.1812138855457306,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0133_2024-03-08_X_surface_370_roi_x490_norm.png
25,131,132,0.1826024055480957,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0132_2024-03-07_X_surface_370_roi_x490_norm.png
26,130,131,0.19556516408920288,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0131_2024-03-06_X_surface_370_roi_x490_norm.png
27,186,187,0.19739677011966705,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0187_2024-05-01_X_surface_370_roi_x490_norm.png
28,138,139,0.2052239030599594,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0139_2024-03-14_X_surface_370_roi_x490_norm.png
29,156,157,0.20890791714191437,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0157_2024-04-01_X_surface_370_roi_x490_norm.png
30,159,160,0.21384188532829285,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0160_2024-04-04_X_surface_370_roi_x490_norm.png
31,122,123,0.21882139146327972,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0123_2024-02-27_X_surface_370_roi_x490_norm.png
