image_idx_0_based,image_z_1_based,image_icv_proxy,png_path
17,18,0.002966600703075528,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0018_2023-11-14_X_surface_370_roi_x490_norm.png
266,267,0.3793378472328186,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0267_2024-07-20_X_surface_370_roi_x490_norm.png
8,9,0.003551819361746311,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0009_2023-11-05_X_surface_370_roi_x490_norm.png
290,291,0.3121129274368286,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0291_2024-08-13_X_surface_370_roi_x490_norm.png
5,6,0.0035600755363702774,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0006_2023-11-02_X_surface_370_roi_x490_norm.png
291,292,0.2842562794685364,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0292_2024-08-14_X_surface_370_roi_x490_norm.png
6,7,0.0038103130646049976,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0007_2023-11-03_X_surface_370_roi_x490_norm.png
257,258,0.22732366621494293,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0258_2024-07-11_X_surface_370_roi_x490_norm.png
7,8,0.005637147929519415,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0008_2023-11-04_X_surface_370_roi_x490_norm.png
270,271,0.21666981279850006,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0271_2024-07-24_X_surface_370_roi_x490_norm.png
18,19,0.006320899352431297,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0019_2023-11-15_X_surface_370_roi_x490_norm.png
289,290,0.21167273819446564,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0290_2024-08-12_X_surface_370_roi_x490_norm.png
9,10,0.006698930636048317,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0010_2023-11-06_X_surface_370_roi_x490_norm.png
256,257,0.19859878718852997,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0257_2024-07-10_X_surface_370_roi_x490_norm.png
2,3,0.006950026843696833,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0003_2023-10-30_X_surface_370_roi_x490_norm.png
288,289,0.1772545874118805,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0289_2024-08-11_X_surface_370_roi_x490_norm.png
4,5,0.007023541256785393,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0005_2023-11-01_X_surface_370_roi_x490_norm.png
263,264,0.17302103340625763,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0264_2024-07-17_X_surface_370_roi_x490_norm.png
1,2,0.007293619215488434,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0002_2023-10-29_X_surface_370_roi_x490_norm.png
278,279,0.17038053274154663,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0279_2024-08-01_X_surface_370_roi_x490_norm.png
