image_idx_0_based,image_z_1_based,image_icv_proxy,png_path
207,208,0.15288344025611877,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0208_2024-05-22_X_surface_370_roi_x490_norm.png
253,254,0.7278620600700378,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0254_2024-07-07_X_surface_370_roi_x490_norm.png
231,232,0.1846470832824707,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0232_2024-06-15_X_surface_370_roi_x490_norm.png
240,241,0.47065049409866333,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0241_2024-06-24_X_surface_370_roi_x490_norm.png
197,198,0.22961707413196564,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0198_2024-05-12_X_surface_370_roi_x490_norm.png
241,242,0.46014413237571716,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0242_2024-06-25_X_surface_370_roi_x490_norm.png
198,199,0.251382440328598,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0199_2024-05-13_X_surface_370_roi_x490_norm.png
239,240,0.43295881152153015,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0240_2024-06-23_X_surface_370_roi_x490_norm.png
199,200,0.25436344742774963,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0200_2024-05-14_X_surface_370_roi_x490_norm.png
238,239,0.36694586277008057,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0239_2024-06-22_X_surface_370_roi_x490_norm.png
229,230,0.25958144664764404,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0230_2024-06-13_X_surface_370_roi_x490_norm.png
