distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,198,199,0.06578223407268524,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0199_2024-05-13_X_surface_370_roi_x490_norm.png
2,238,239,0.06865449994802475,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0239_2024-06-22_X_surface_370_roi_x490_norm.png
3,229,230,0.08290812373161316,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0230_2024-06-13_X_surface_370_roi_x490_norm.png
4,197,198,0.08670609444379807,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0198_2024-05-12_X_surface_370_roi_x490_norm.png
5,239,240,0.08676516264677048,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0240_2024-06-23_X_surface_370_roi_x490_norm.png
6,231,232,0.12046666443347931,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0232_2024-06-15_X_surface_370_roi_x490_norm.png
7,240,241,0.12624721229076385,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0241_2024-06-24_X_surface_370_roi_x490_norm.png
8,199,200,0.129126638174057,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0200_2024-05-14_X_surface_370_roi_x490_norm.png
9,207,208,0.14790618419647217,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0208_2024-05-22_X_surface_370_roi_x490_norm.png
10,241,242,0.17973224818706512,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0242_2024-06-25_X_surface_370_roi_x490_norm.png
11,253,254,0.2438991218805313,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0254_2024-07-07_X_surface_370_roi_x490_norm.png
