distance_rank_asc,global_image_idx_0_based,global_image_z_1_based,distance_to_prototype_rmse_norm,png_path
28,0,1,0.13640008866786957,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z001.png
29,46,47,0.13718865811824799,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z047.png
30,52,53,0.13780230283737183,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z053.png
31,22,23,0.1471567302942276,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z023.png
32,26,27,0.153508722782135,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z027.png
33,45,46,0.15455929934978485,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z046.png
34,27,28,0.1569555550813675,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z028.png
35,49,50,0.1575348973274231,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z050.png
36,13,14,0.16037923097610474,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z014.png
37,110,111,0.1612159162759781,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z111.png
38,3,4,0.1650214046239853,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z004.png
39,21,22,0.16603010892868042,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z022.png
40,28,29,0.16687284409999847,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z029.png
41,151,152,0.16723091900348663,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z152.png
42,24,25,0.16976362466812134,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z025.png
43,108,109,0.17129719257354736,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z109.png
44,25,26,0.17161278426647186,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z026.png
45,107,108,0.17585957050323486,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z108.png
46,124,125,0.18025031685829163,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z125.png
47,12,13,0.19083666801452637,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z013.png
48,253,254,0.19232095777988434,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z254.png
49,29,30,0.19528722763061523,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z030.png
50,113,114,0.19773271679878235,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z114.png
51,18,19,0.19823680818080902,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z019.png
52,127,128,0.19843469560146332,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z128.png
53,32,33,0.20720680058002472,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z033.png
54,111,112,0.22488246858119965,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z112.png
55,103,104,0.2764958143234253,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z104.png
56,252,253,0.2924894094467163,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z253.png
57,259,260,0.391330361366272,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z260.png
