route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,37.967,82.27765
1,1,39.577934,-9.292792,111.96847,37.967,82.27765
1,2,39.591125,-9.284773,127.53216,37.967,82.27765
1,3,39.604317,-9.290119,161.56906,37.967,82.27765
1,4,39.62806,-9.279426,267.637,37.967,82.27765
1,5,39.62806,-9.26606,243.00494,37.967,82.27765
1,6,39.651806,-9.258039,319.88486,37.967,82.27765
1,7,39.662357,-9.252693,358.63766,37.967,82.27765
1,8,39.65708,-9.239327,327.04785,37.967,82.27765
1,9,39.667633,-9.23398,349.41766,37.967,82.27765
1,10,39.659718,-9.223288,314.91718,37.967,82.27765
1,11,39.649166,-9.217941,249.24768,37.967,82.27765
1,12,39.64389,-9.204575,204.68958,37.967,82.27765
1,13,39.63334,-9.201901,169.74365,37.967,82.27765
1,14,39.62806,-9.212595,158.7179,37.967,82.27765
1,15,39.617508,-9.215268,124.65201,37.967,82.27765
1,16,39.609592,-9.199228,100.61967,37.967,82.27765
1,17,39.60168,-9.191209,92.04216,37.967,82.27765
1,18,39.591125,-9.201901,82.27765,37.967,82.27765
1,19,39.593765,-9.215268,88.78029,37.967,82.27765
1,20,39.593765,-9.228634,94.46928,37.967,82.27765
1,21,39.580574,-9.23398,89.39218,37.967,82.27765
1,22,39.58849,-9.242001,98.21789,37.967,82.27765
1,23,39.562107,-9.263387,94.92799,37.967,82.27765
1,24,39.564743,-9.279426,102.51209,37.967,82.27765
1,25,39.5753,-9.279426,106.43576,37.967,82.27765
1,26,39.5731,-9.290537,110.0299,37.967,82.27765
