distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,182,183,0.12399952858686447,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z183.png
2,207,208,0.18490050733089447,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z208.png
3,180,181,0.24334751069545746,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z181.png
4,185,186,0.24454183876514435,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z186.png
5,206,207,0.25090351700782776,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z207.png
6,181,182,0.2591918110847473,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z182.png
7,202,203,0.26277339458465576,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
8,220,221,0.267985999584198,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z221.png
9,235,236,0.2839711308479309,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z236.png
10,157,158,0.28593742847442627,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z158.png
11,178,179,0.2862849235534668,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z179.png
12,221,222,0.2865554690361023,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z222.png
13,189,190,0.29204344749450684,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
14,244,245,0.29417404532432556,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z245.png
15,193,194,0.3017880916595459,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
16,158,159,0.30213311314582825,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z159.png
17,243,244,0.3043336868286133,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z244.png
18,218,219,0.30558323860168457,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
19,169,170,0.31327328085899353,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z170.png
20,227,228,0.3145431578159332,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
21,219,220,0.31899285316467285,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
22,226,227,0.32406964898109436,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
23,217,218,0.3319811224937439,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
24,261,262,0.33229783177375793,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z262.png
25,179,180,0.33278927206993103,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z180.png
26,184,185,0.33824872970581055,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z185.png
27,183,184,0.3415791392326355,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z184.png
28,215,216,0.35749751329421997,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
29,214,215,0.36434194445610046,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
30,216,217,0.36753174662590027,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
31,161,162,0.3701615631580353,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z162.png
32,228,229,0.37035492062568665,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
33,241,242,0.400198757648468,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z242.png
34,153,154,0.43640923500061035,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z154.png
35,156,157,0.441413938999176,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z157.png
36,201,202,0.44358035922050476,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z202.png
37,194,195,0.4584272503852844,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z195.png
38,229,230,0.4648655652999878,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
39,192,193,0.47518423199653625,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z193.png
40,198,199,0.5477454662322998,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z199.png
41,213,214,0.5637255907058716,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
42,199,200,0.5813876986503601,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
