distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,77,78,0.06234047934412956,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z078.png
2,120,121,0.06594893336296082,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z121.png
3,119,120,0.06730005890130997,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z120.png
4,117,118,0.0796656459569931,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z118.png
5,74,75,0.08315165340900421,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z075.png
6,75,76,0.08522659540176392,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z076.png
7,94,95,0.0862322598695755,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z095.png
8,93,94,0.08623640239238739,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z094.png
9,99,100,0.08745279163122177,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z100.png
10,98,99,0.08914630115032196,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z099.png
11,118,119,0.09792770445346832,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z119.png
12,56,57,0.0987851470708847,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z057.png
13,95,96,0.09906619042158127,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z096.png
14,116,117,0.10010112822055817,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z117.png
15,78,79,0.10120043158531189,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z079.png
16,57,58,0.10370704531669617,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z058.png
17,97,98,0.10942821949720383,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z098.png
18,121,122,0.10996410995721817,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z122.png
19,115,116,0.11036921292543411,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z116.png
20,92,93,0.1112365797162056,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z093.png
21,58,59,0.12210673093795776,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z059.png
22,100,101,0.15651926398277283,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z101.png
23,76,77,0.1571645885705948,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z077.png
24,59,60,0.16912013292312622,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z060.png
25,96,97,0.19236107170581818,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z097.png
26,114,115,0.19238023459911346,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z115.png
27,82,83,0.20534272491931915,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z083.png
28,81,82,0.21042178571224213,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z082.png
29,73,74,0.21389608085155487,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z074.png
30,80,81,0.21921668946743011,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z081.png
31,60,61,0.2311859279870987,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z061.png
32,122,123,0.25619441270828247,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z123.png
33,55,56,0.26078933477401733,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z056.png
34,7,8,0.26167669892311096,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z008.png
35,6,7,0.26296791434288025,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z007.png
36,8,9,0.26638680696487427,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z009.png
37,79,80,0.2669125199317932,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z080.png
38,9,10,0.2705722749233246,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z010.png
39,91,92,0.27147144079208374,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z092.png
40,83,84,0.2957695424556732,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z084.png
41,63,64,0.297792911529541,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z064.png
42,5,6,0.30115580558776855,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
43,61,62,0.3064277172088623,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z062.png
44,10,11,0.32602038979530334,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z011.png
45,70,71,0.3367803990840912,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z071.png
46,62,63,0.33993905782699585,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z063.png
47,65,66,0.3539934754371643,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z066.png
48,106,107,0.3603333830833435,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z107.png
49,64,65,0.3615190088748932,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png
50,66,67,0.3648228943347931,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png
51,54,55,0.3683028519153595,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png
52,90,91,0.3750784695148468,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z091.png
53,4,5,0.3768848478794098,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z005.png
54,72,73,0.3800973892211914,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png
55,105,106,0.39259272813796997,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z106.png
56,254,255,0.40005311369895935,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z255.png
57,255,256,0.4067160487174988,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z256.png
58,67,68,0.40917396545410156,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png
59,101,102,0.4102975130081177,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z102.png
60,71,72,0.4121195077896118,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png
61,69,70,0.4141717851161957,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png
62,123,124,0.4195176064968109,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z124.png
63,148,149,0.4238072633743286,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z149.png
64,147,148,0.4265590310096741,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z148.png
65,31,32,0.4288090169429779,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z032.png
66,89,90,0.43173977732658386,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z090.png
67,247,248,0.43299901485443115,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z248.png
68,11,12,0.4373616874217987,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z012.png
69,84,85,0.43909594416618347,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z085.png
70,30,31,0.44358155131340027,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z031.png
71,19,20,0.4473344087600708,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
72,53,54,0.45991113781929016,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z054.png
73,20,21,0.46042200922966003,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
74,68,69,0.4665305018424988,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png
75,88,89,0.46771439909935,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z089.png
76,149,150,0.4850391745567322,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z150.png
77,87,88,0.4862239956855774,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z088.png
78,85,86,0.5116304755210876,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z086.png
79,86,87,0.5191463828086853,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z087.png
80,150,151,0.5672470331192017,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z151.png
