distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,249,250,0.08377251774072647,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0250_2024-07-03_X_surface_370_roi_x490_norm.png
2,250,251,0.09976422041654587,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0251_2024-07-04_X_surface_370_roi_x490_norm.png
3,234,235,0.2001451551914215,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0235_2024-06-18_X_surface_370_roi_x490_norm.png
4,251,252,0.20302242040634155,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0252_2024-07-05_X_surface_370_roi_x490_norm.png
5,272,273,0.2062496840953827,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0273_2024-07-26_X_surface_370_roi_x490_norm.png
6,245,246,0.2077687829732895,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0246_2024-06-29_X_surface_370_roi_x490_norm.png
7,243,244,0.21260613203048706,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0244_2024-06-27_X_surface_370_roi_x490_norm.png
8,236,237,0.22945570945739746,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0237_2024-06-20_X_surface_370_roi_x490_norm.png
9,285,286,0.2345985323190689,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0286_2024-08-08_X_surface_370_roi_x490_norm.png
10,301,302,0.23514224588871002,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0302_2024-08-24_X_surface_370_roi_x490_norm.png
11,300,301,0.23649410903453827,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0301_2024-08-23_X_surface_370_roi_x490_norm.png
12,286,287,0.2372172772884369,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0287_2024-08-09_X_surface_370_roi_x490_norm.png
13,273,274,0.24698325991630554,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0274_2024-07-27_X_surface_370_roi_x490_norm.png
14,242,243,0.26646310091018677,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0243_2024-06-26_X_surface_370_roi_x490_norm.png
15,305,306,0.29578009247779846,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0306_2024-08-28_X_surface_370_roi_x490_norm.png
16,235,236,0.3030702471733093,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0236_2024-06-19_X_surface_370_roi_x490_norm.png
17,254,255,0.32046979665756226,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0255_2024-07-08_X_surface_370_roi_x490_norm.png
18,282,283,0.3213285803794861,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0283_2024-08-05_X_surface_370_roi_x490_norm.png
19,284,285,0.32138755917549133,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0285_2024-08-07_X_surface_370_roi_x490_norm.png
20,195,196,0.32162973284721375,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0196_2024-05-10_X_surface_370_roi_x490_norm.png
21,299,300,0.33772173523902893,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0300_2024-08-22_X_surface_370_roi_x490_norm.png
22,281,282,0.3389987349510193,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0282_2024-08-04_X_surface_370_roi_x490_norm.png
23,294,295,0.3440508246421814,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0295_2024-08-17_X_surface_370_roi_x490_norm.png
24,306,307,0.34534019231796265,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0307_2024-08-29_X_surface_370_roi_x490_norm.png
25,296,297,0.35325390100479126,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0297_2024-08-19_X_surface_370_roi_x490_norm.png
26,34,35,0.355217844247818,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0035_2023-12-01_X_surface_370_roi_x490_norm.png
27,196,197,0.3578919768333435,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0197_2024-05-11_X_surface_370_roi_x490_norm.png
28,295,296,0.3604203462600708,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0296_2024-08-18_X_surface_370_roi_x490_norm.png
